record_id,protocol_id,task,condition,candidate_id,labels,ordinal,answer_mean,answer_sum,eos_logprob,mean_with_eos,total_with_eos,answer_tokens
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-21,"[""Racism"",""LGBTQ"",""others""]",21,-5.440906177867543,-59.84996795654297,0.0,-4.987497329711914,-59.84996795654297,11
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-22,"[""Region"",""LGBTQ"",""others""]",22,-8.682495541042751,-78.14245986938477,0.0,-7.814245986938476,-78.14245986938477,9
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-23,"[""Racism"",""Region"",""LGBTQ"",""others""]",23,-5.510265056903545,-71.6334457397461,0.0,-5.116674695696149,-71.6334457397461,13
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-24,"[""Sexism"",""others""]",24,-4.794015884399414,-28.764095306396484,0.0,-4.109156472342355,-28.764095306396484,6
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-25,"[""Racism"",""Sexism"",""others""]",25,-4.681447219848633,-46.81447219848633,0.0,-4.255861108953303,-46.81447219848633,10
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-26,"[""Region"",""Sexism"",""others""]",26,-7.230123043060303,-57.84098434448242,0.0,-6.4267760382758246,-57.84098434448242,8
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-27,"[""Racism"",""Region"",""Sexism"",""others""]",27,-5.26760196685791,-63.21122360229492,0.0,-4.862401815561148,-63.21122360229492,12
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-28,"[""LGBTQ"",""Sexism"",""others""]",28,-4.344484329223633,-43.44484329223633,0.0,-3.9495312083851206,-43.44484329223633,10
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-29,"[""Racism"",""LGBTQ"",""Sexism"",""others""]",29,-4.220088958740234,-59.08124542236328,0.0,-3.9387496948242187,-59.08124542236328,14
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-30,"[""Region"",""LGBTQ"",""Sexism"",""others""]",30,-6.004528681437175,-72.0543441772461,0.0,-5.542641859788161,-72.0543441772461,12
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-31,"[""Racism"",""Region"",""LGBTQ"",""Sexism"",""others""]",31,-4.337752342224121,-69.40403747558594,0.0,-4.08259043974035,-69.40403747558594,16
