object_id,kind,hate,group,attack_severity,definition_verdict,adopted_definition,source_fit,query_fit,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,acceptance_mode,pre_acceptance_field_provenance,source_snapshot
relation:3898:7319,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""user_discussion""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:1786,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:2117,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:255,relation,,,,,,,,none,none,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:2593,relation,,,,,,,,partial,none,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:2800,relation,,,,,,,,partial,none,none,none,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:3252,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:3882,relation,,,,,,,,direct,direct,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:476,relation,,,,,,,,partial,partial,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:4839,relation,,,,,,,,partial,none,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3919:7782,relation,,,,,,,,direct,direct,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:2101,relation,,,,,,,,partial,partial,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:2349,relation,,,,,,,,direct,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:3177,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:3749,relation,,,,,,,,direct,direct,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:4443,relation,,,,,,,,partial,partial,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:6291,relation,,,,,,,,partial,partial,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:6413,relation,,,,,,,,direct,direct,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:6835,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:7212,relation,,,,,,,,none,partial,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:3950:7235,relation,,,,,,,,partial,partial,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:1242,relation,,,,,,,,direct,direct,partial,partial,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:25,relation,,,,,,,,direct,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:2792,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:3168,relation,,,,,,,,partial,none,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:4448,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:5135,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:5297,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:5855,relation,,,,,,,,none,none,none,none,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:6307,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4026:6334,relation,,,,,,,,none,none,none,none,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:2824,relation,,,,,,,,partial,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:4351,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:4891,relation,,,,,,,,partial,none,none,none,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:5535,relation,,,,,,,,direct,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:6458,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:6631,relation,,,,,,,,direct,direct,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:6989,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:717,relation,,,,,,,,none,none,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:7519,relation,,,,,,,,partial,none,none,none,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4080:796,relation,,,,,,,,direct,direct,direct,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:2787,relation,,,,,,,,direct,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:3680,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:4299,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:467,relation,,,,,,,,partial,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:5330,relation,,,,,,,,partial,partial,none,none,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:6291,relation,,,,,,,,direct,partial,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""user_discussion"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:6764,relation,,,,,,,,direct,direct,partial,direct,yes,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:7189,relation,,,,,,,,partial,direct,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:7394,relation,,,,,,,,partial,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4137:7661,relation,,,,,,,,partial,partial,partial,partial,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
relation:4189:1158,relation,,,,,,,,direct,direct,partial,direct,no,explicit_user_bulk_acceptance,"{""topic_hate"": ""ai_note"", ""topic_group"": ""ai_note"", ""rule_hate"": ""ai_note"", ""rule_group"": ""ai_note"", ""lexicon_risk"": ""ai_note""}","{""path"": ""resource-reviews-v1/relations/snapshots/28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f/reviews.json"", ""sha256"": ""28cd3f73e884e1decd10f3a04a7425e2a90acfe024694948c735b61124ea9f6f""}"
