condition_id	query_id	family_id	analysis_role	source_frame	adopted_reference	qwen3-8b_m	qwen3-8b_margin_error_bound	qwen3-8b_raw_prediction	qwen3-8b_raw_correct	qwen3-8b_conservative_correct	qwen3-8b_legal_mass	qwen3-8b_physical_score_id	qwen3-8b_origin	qwen3-14b_m	qwen3-14b_margin_error_bound	qwen3-14b_raw_prediction	qwen3-14b_raw_correct	qwen3-14b_conservative_correct	qwen3-14b_legal_mass	qwen3-14b_physical_score_id	qwen3-14b_origin	glm4-9b-chat_m	glm4-9b-chat_margin_error_bound	glm4-9b-chat_raw_prediction	glm4-9b-chat_raw_correct	glm4-9b-chat_conservative_correct	glm4-9b-chat_legal_mass	glm4-9b-chat_physical_score_id	glm4-9b-chat_origin
CTDJ-J2-absent-same_A	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	29.222402572631836	0.00045013427734375	无	True	True	0.9999993560813903	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-049	historical_science_reused	32.46929740905762	0.00029754638671875	无	True	True	0.9999999993743458	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-absent-same_A	new_sealed_production	7.036865234375	7.2479248046875e-05	无	True	True	0.9997477941963626	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-absent-same_A	new_sealed_production
CTDJ-J2-absent-same_B	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	23.555461883544922	0.00045013427734375	无	True	True	0.9999996552435729	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-052	historical_science_reused	28.702566146850586	0.00029754638671875	无	True	True	0.9999999994325961	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-absent-same_B	new_sealed_production	6.734121322631836	7.2479248046875e-05	无	True	True	0.9997472725199584	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-absent-same_B	new_sealed_production
CTDJ-J3-L-none	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	-0.5213470458984375	0.00045013427734375	有	False	False	0.9999998763183916	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-056	historical_science_reused	-7.051582336425781	0.00029754638671875	有	False	False	0.9999999999871108	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-L-none	new_sealed_production	-1.1396961212158203	7.2479248046875e-05	有	False	False	0.9990750485066874	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-L-none	new_sealed_production
CTDJ-J3-L-same_A	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	-8.749065399169922	0.00045013427734375	有	False	False	0.9999999999565432	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-059	historical_science_reused	-10.893768310546875	0.00029754638671875	有	False	False	0.9999999999988702	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-L-same_A	new_sealed_production	-1.371786117553711	7.2479248046875e-05	有	False	False	0.9991124650787188	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-L-same_A	new_sealed_production
CTDJ-J3-L-same_B	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	1.0763130187988281	0.00045013427734375	无	True	True	0.9999998925973075	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-062	historical_science_reused	1.8075828552246094	0.00029754638671875	无	True	True	0.9999999992728661	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-L-same_B	new_sealed_production	0.9368686676025391	7.2479248046875e-05	无	True	True	0.9990071920911809	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-L-same_B	new_sealed_production
CTDJ-J3-N-none	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	-9.583694458007812	0.00045013427734375	有	False	False	0.9999999999458069	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-057	historical_science_reused	-8.209407806396484	0.00029754638671875	有	False	False	0.9999999999698161	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-N-none	new_sealed_production	-1.3364448547363281	7.2479248046875e-05	有	False	False	0.9987795114951493	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-N-none	new_sealed_production
CTDJ-J3-N-same_A	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	-19.77407455444336	0.00045013427734375	有	False	False	0.9999999999952891	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-060	historical_science_reused	-17.756755828857422	0.00029754638671875	有	False	False	0.9999999999985221	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-N-same_A	new_sealed_production	-1.1343345642089844	7.2479248046875e-05	有	False	False	0.9987045706497574	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-N-same_A	new_sealed_production
CTDJ-J3-N-same_B	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	-10.300552368164062	0.00045013427734375	有	False	False	0.9999999999808296	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-063	historical_science_reused	-1.100982666015625	0.00029754638671875	有	False	False	0.999999999891557	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-N-same_B	new_sealed_production	-0.2422313690185547	7.2479248046875e-05	有	False	False	0.9987253894989522	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-N-same_B	new_sealed_production
CTDJ-J3-absent-none	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	-19.27337646484375	0.00045013427734375	有	False	False	0.9999999999893987	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-055	historical_science_reused	-14.715995788574219	0.00029754638671875	有	False	False	0.9999999999997939	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-absent-none	new_sealed_production	-1.5641193389892578	7.2479248046875e-05	有	False	False	0.998773649168871	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-absent-none	new_sealed_production
CTDJ-J3-absent-same_A	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	-21.064678192138672	0.00045013427734375	有	False	False	0.9999999999953673	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-058	historical_science_reused	-13.289031982421875	0.00029754638671875	有	False	False	0.999999999999929	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-absent-same_A	new_sealed_production	-1.2698097229003906	7.2479248046875e-05	有	False	False	0.9989037138046506	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-absent-same_A	new_sealed_production
CTDJ-J3-absent-same_B	CTD-J3-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	5.8747406005859375	0.00045013427734375	无	True	True	0.9999999203355788	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-061	historical_science_reused	4.2814788818359375	0.00029754638671875	无	True	True	0.9999999996819042	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J3-absent-same_B	new_sealed_production	0.7752265930175781	7.2479248046875e-05	无	True	True	0.9990867655750811	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J3-absent-same_B	new_sealed_production
CTDJ-J4-L-none	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-19.5155029296875	0.00045013427734375	有	True	True	0.9999999999834159	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-065	historical_science_reused	-27.248828887939453	0.00029754638671875	有	True	True	0.9999999999900595	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-L-none	new_sealed_production	-1.814126968383789	7.2479248046875e-05	有	True	True	0.9993675079554476	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-L-none	new_sealed_production
CTDJ-J4-L-same_A	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-21.740142822265625	0.00045013427734375	有	True	True	0.9999999999835296	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-068	historical_science_reused	-28.271648406982422	0.00029754638671875	有	True	True	0.9999999999985647	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-L-same_A	new_sealed_production	-0.4629688262939453	7.2479248046875e-05	有	True	True	0.9991930797019636	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-L-same_A	new_sealed_production
CTDJ-J4-L-same_B	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-14.65230941772461	0.00045013427734375	有	True	True	0.9999999999684945	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-071	historical_science_reused	-25.825029373168945	0.00029754638671875	有	True	True	0.9999999999971507	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-L-same_B	new_sealed_production	-0.8983726501464844	7.2479248046875e-05	有	True	True	0.9992433253922539	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-L-same_B	new_sealed_production
CTDJ-J4-N-none	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-15.736114501953125	0.00045013427734375	有	True	True	0.9999999999566924	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-066	historical_science_reused	3.342914581298828	0.00029754638671875	无	False	False	0.9999999960040782	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-N-none	new_sealed_production	-0.6421833038330078	7.2479248046875e-05	有	True	True	0.999212132059598	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-N-none	new_sealed_production
CTDJ-J4-N-same_A	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-21.145082473754883	0.00045013427734375	有	True	True	0.9999999999724736	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-069	historical_science_reused	-21.334632873535156	0.00029754638671875	有	True	True	0.9999999999995808	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-N-same_A	new_sealed_production	-1.1327247619628906	7.2479248046875e-05	有	True	True	0.9992792710923484	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-N-same_A	new_sealed_production
CTDJ-J4-N-same_B	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-15.13491439819336	0.00045013427734375	有	True	True	0.9999999999678337	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-072	historical_science_reused	-12.31760025024414	0.00029754638671875	有	True	True	0.9999999999988702	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-N-same_B	new_sealed_production	-2.048837661743164	7.2479248046875e-05	有	True	True	0.9993664115466078	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-N-same_B	new_sealed_production
CTDJ-J4-absent-none	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-23.105892181396484	0.00045013427734375	有	True	True	0.9999999999927667	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-064	historical_science_reused	-9.205684661865234	0.00029754638671875	有	True	True	0.9999998647722299	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-absent-none	new_sealed_production	-2.538787841796875	7.2479248046875e-05	有	True	True	0.9988559465511083	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-absent-none	new_sealed_production
CTDJ-J4-absent-other_A	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-24.09296989440918	0.00045013427734375	有	True	True	0.999999999993122	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-115	historical_science_reused	-19.382652282714844	0.00029754638671875	有	True	True	0.9999999999742215	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-absent-other_A	new_sealed_production	-3.479461669921875	7.2479248046875e-05	有	True	True	0.9997137230662106	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-absent-other_A	new_sealed_production
CTDJ-J4-absent-other_B	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-23.48651885986328	0.00045013427734375	有	True	True	0.999999999992184	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-116	historical_science_reused	-11.101676940917969	0.00029754638671875	有	True	True	0.9999999994195932	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-absent-other_B	new_sealed_production	-1.2776660919189453	7.2479248046875e-05	有	True	True	0.9993617493292389	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-absent-other_B	new_sealed_production
CTDJ-J4-absent-same_A	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-24.467357635498047	0.00045013427734375	有	True	True	0.9999999999952465	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-067	historical_science_reused	-24.146499633789062	0.00029754638671875	有	True	True	0.9999999999996732	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-absent-same_A	new_sealed_production	-2.714672088623047	7.2479248046875e-05	有	True	True	0.9996882554869643	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-absent-same_A	new_sealed_production
CTDJ-J4-absent-same_B	CTD-J4-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-18.946895599365234	0.00045013427734375	有	True	True	0.9999999999824851	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-070	historical_science_reused	-15.591560363769531	0.00029754638671875	有	True	True	0.9999999999998437	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J4-absent-same_B	new_sealed_production	-3.039480209350586	7.2479248046875e-05	有	True	True	0.9996728305057024	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J4-absent-same_B	new_sealed_production
