condition_id	query_id	family_id	analysis_role	source_frame	adopted_reference	qwen3-8b_m	qwen3-8b_margin_error_bound	qwen3-8b_raw_prediction	qwen3-8b_raw_correct	qwen3-8b_conservative_correct	qwen3-8b_legal_mass	qwen3-8b_physical_score_id	qwen3-8b_origin	qwen3-14b_m	qwen3-14b_margin_error_bound	qwen3-14b_raw_prediction	qwen3-14b_raw_correct	qwen3-14b_conservative_correct	qwen3-14b_legal_mass	qwen3-14b_physical_score_id	qwen3-14b_origin	glm4-9b-chat_m	glm4-9b-chat_margin_error_bound	glm4-9b-chat_raw_prediction	glm4-9b-chat_raw_correct	glm4-9b-chat_conservative_correct	glm4-9b-chat_legal_mass	glm4-9b-chat_physical_score_id	glm4-9b-chat_origin
CMAD-MT-Q4-N-D01	CMAD-MT-Q4	CMAD-MT	explanatory_supplement	explanatory_supplement	有	-19.873638153076172	0.00045013427734375	有	True	True	0.9999999999615028	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q4-N-D01	new_sealed_production	-18.264041900634766	0.00029754638671875	有	True	True	0.9999999999993463	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q4-N-D01	new_sealed_production	-3.238840103149414	7.2479248046875e-05	有	True	True	0.9995933205284665	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q4-N-D01	new_sealed_production
CMAD-MT-Q4-N-D10	CMAD-MT-Q4	CMAD-MT	explanatory_supplement	explanatory_supplement	有	-18.75054931640625	0.00045013427734375	有	True	True	0.9999999999779732	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q4-N-D10	new_sealed_production	-23.077598571777344	0.00029754638671875	有	True	True	0.9999999999997016	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q4-N-D10	new_sealed_production	-3.3072509765625	7.2479248046875e-05	有	True	True	0.9994419938091117	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q4-N-D10	new_sealed_production
CMAD-XC-Q1-L0-D0	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	29.576330184936523	0.00045013427734375	无	True	True	0.9999968077428327	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D0	new_sealed_production	34.724992752075195	0.00029754638671875	无	True	True	0.9999999949431313	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D0	new_sealed_production	9.922775268554688	7.2479248046875e-05	无	True	True	0.999858884884337	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D0	new_sealed_production
CMAD-XC-Q1-L0-D00	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	30.533443450927734	0.00045013427734375	无	True	True	0.9999995331101796	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D00	new_sealed_production	33.62799263000488	0.00029754638671875	无	True	True	0.9999999982845367	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D00	new_sealed_production	10.133441925048828	7.2479248046875e-05	无	True	True	0.9997666196542248	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D00	new_sealed_production
CMAD-XC-Q1-L0-D01	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	25.03017807006836	0.00045013427734375	无	True	True	0.9999998834654417	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D01	new_sealed_production	31.909955978393555	0.00029754638671875	无	True	True	0.9999999981929264	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D01	new_sealed_production	9.434103965759277	7.2479248046875e-05	无	True	True	0.9997483917977837	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D01	new_sealed_production
CMAD-XC-Q1-L0-D01S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	20.00261688232422	0.00045013427734375	无	True	True	0.999999933804498	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D01S	new_sealed_production	30.25281524658203	0.00029754638671875	无	True	True	0.9999999982581329	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D01S	new_sealed_production	7.934429168701172	7.2479248046875e-05	无	True	True	0.9997342389382431	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D01S	new_sealed_production
CMAD-XC-Q1-L0-D10	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	30.21464729309082	0.00045013427734375	无	True	True	0.9999996423942221	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D10	new_sealed_production	32.85969924926758	0.00029754638671875	无	True	True	0.9999999977735854	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D10	new_sealed_production	10.688813209533691	7.2479248046875e-05	无	True	True	0.9997616492438647	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D10	new_sealed_production
CMAD-XC-Q1-L0-D10S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	25.053730010986328	0.00045013427734375	无	True	True	0.9999998120189239	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D10S	new_sealed_production	30.77945899963379	0.00029754638671875	无	True	True	0.9999999976860252	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D10S	new_sealed_production	9.483325004577637	7.2479248046875e-05	无	True	True	0.9997749617832182	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D10S	new_sealed_production
CMAD-XC-Q1-L0-D11	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	29.627267837524414	0.00045013427734375	无	True	True	0.9999995333898705	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L0-D11	new_sealed_production	32.83634948730469	0.00029754638671875	无	True	True	0.9999999978135179	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L0-D11	new_sealed_production	9.578963279724121	7.2479248046875e-05	无	True	True	0.9997043871581272	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L0-D11	new_sealed_production
CMAD-XC-Q1-L1-D0	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	29.27392578125	0.00045013427734375	无	True	True	0.9999963212111378	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D0	new_sealed_production	31.142677307128906	0.00029754638671875	无	True	True	0.9999999938902633	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D0	new_sealed_production	8.051284790039062	7.2479248046875e-05	无	True	True	0.9997848351938202	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D0	new_sealed_production
CMAD-XC-Q1-L1-D00	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	28.964540481567383	0.00045013427734375	无	True	True	0.9999987990011441	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D00	new_sealed_production	32.01934814453125	0.00029754638671875	无	True	True	0.9999999975286116	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D00	new_sealed_production	7.1397600173950195	7.2479248046875e-05	无	True	True	0.9996992204872197	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D00	new_sealed_production
CMAD-XC-Q1-L1-D01	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	28.532318115234375	0.00045013427734375	无	True	True	0.9999992462759548	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D01	new_sealed_production	30.137680053710938	0.00029754638671875	无	True	True	0.9999999986622541	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D01	new_sealed_production	5.684022903442383	7.2479248046875e-05	无	True	True	0.9995797441884778	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D01	new_sealed_production
CMAD-XC-Q1-L1-D01S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	23.65645980834961	0.00045013427734375	无	True	True	0.9999996117889055	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D01S	new_sealed_production	27.318510055541992	0.00029754638671875	无	True	True	0.9999999964055917	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D01S	new_sealed_production	5.819875717163086	7.2479248046875e-05	无	True	True	0.9995954219989651	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D01S	new_sealed_production
CMAD-XC-Q1-L1-D10	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	27.512805938720703	0.00045013427734375	无	True	True	0.9999979111355234	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D10	new_sealed_production	32.22976875305176	0.00029754638671875	无	True	True	0.9999999969030569	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D10	new_sealed_production	7.116640090942383	7.2479248046875e-05	无	True	True	0.9996735283346987	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D10	new_sealed_production
CMAD-XC-Q1-L1-D10S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	23.6710205078125	0.00045013427734375	无	True	True	0.9999989040773977	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D10S	new_sealed_production	30.539165496826172	0.00029754638671875	无	True	True	0.9999999932214507	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D10S	new_sealed_production	6.766613960266113	7.2479248046875e-05	无	True	True	0.999657181085867	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D10S	new_sealed_production
CMAD-XC-Q1-L1-D11	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	27.639009475708008	0.00045013427734375	无	True	True	0.99999790648329	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L1-D11	new_sealed_production	31.272457122802734	0.00029754638671875	无	True	True	0.9999999975225577	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L1-D11	new_sealed_production	6.539026260375977	7.2479248046875e-05	无	True	True	0.9996195117945961	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L1-D11	new_sealed_production
CMAD-XC-Q1-L2-D0	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	24.53373146057129	0.00045013427734375	无	True	True	0.9999950722166898	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D0	new_sealed_production	29.47900390625	0.00029754638671875	无	True	True	0.9999999978163885	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D0	new_sealed_production	8.089035034179688	7.2479248046875e-05	无	True	True	0.9998051648149746	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D0	new_sealed_production
CMAD-XC-Q1-L2-D00	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	24.268667221069336	0.00045013427734375	无	True	True	0.9999992938234648	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D00	new_sealed_production	31.53485679626465	0.00029754638671875	无	True	True	0.9999999988109067	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D00	new_sealed_production	5.953222274780273	7.2479248046875e-05	无	True	True	0.9995993604773865	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D00	new_sealed_production
CMAD-XC-Q1-L2-D01	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	22.385269165039062	0.00045013427734375	无	True	True	0.9999995442586042	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D01	new_sealed_production	30.713464736938477	0.00029754638671875	无	True	True	0.9999999987089865	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D01	new_sealed_production	5.181768417358398	7.2479248046875e-05	无	True	True	0.999550717463006	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D01	new_sealed_production
CMAD-XC-Q1-L2-D01S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	19.084503173828125	0.00045013427734375	无	True	True	0.9999997419457194	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D01S	new_sealed_production	27.326677322387695	0.00029754638671875	无	True	True	0.999999996404199	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D01S	new_sealed_production	5.114618301391602	7.2479248046875e-05	无	True	True	0.9995729138953312	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D01S	new_sealed_production
CMAD-XC-Q1-L2-D10	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	20.795215606689453	0.00045013427734375	无	True	True	0.9999991665742476	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D10	new_sealed_production	30.20781898498535	0.00029754638671875	无	True	True	0.9999999979377066	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D10	new_sealed_production	6.254003524780273	7.2479248046875e-05	无	True	True	0.9996218796020143	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D10	new_sealed_production
CMAD-XC-Q1-L2-D10S	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	16.946495056152344	0.00045013427734375	无	True	True	0.9999995976772126	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D10S	new_sealed_production	28.53421974182129	0.00029754638671875	无	True	True	0.9999999956221615	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D10S	new_sealed_production	6.298768997192383	7.2479248046875e-05	无	True	True	0.9996282981338553	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D10S	new_sealed_production
CMAD-XC-Q1-L2-D11	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	20.478816986083984	0.00045013427734375	无	True	True	0.9999993200658717	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-L2-D11	new_sealed_production	29.822542190551758	0.00029754638671875	无	True	True	0.999999998236369	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-L2-D11	new_sealed_production	5.545320510864258	7.2479248046875e-05	无	True	True	0.9995571230904432	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-L2-D11	new_sealed_production
CMAD-XC-Q1-N-D0	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	27.174217224121094	0.00045013427734375	无	True	True	0.9999952445614635	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-N-D0	new_sealed_production	31.415372848510742	0.00029754638671875	无	True	True	0.9999999955235452	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-N-D0	new_sealed_production	7.600399017333984	7.2479248046875e-05	无	True	True	0.999770860571163	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-N-D0	new_sealed_production
CMAD-XC-Q1-N-D01	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	27.787004470825195	0.00045013427734375	无	True	True	0.9999995271439824	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-N-D01	new_sealed_production	31.33827018737793	0.00029754638671875	无	True	True	0.9999999985698054	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-N-D01	new_sealed_production	4.372978210449219	7.2479248046875e-05	无	True	True	0.9994685135162114	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-N-D01	new_sealed_production
CMAD-XC-Q1-N-D10	CMAD-XC-Q1	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	25.944549560546875	0.00045013427734375	无	True	True	0.9999980419973922	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q1-N-D10	new_sealed_production	31.80103874206543	0.00029754638671875	无	True	True	0.9999999969260642	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q1-N-D10	new_sealed_production	6.438623428344727	7.2479248046875e-05	无	True	True	0.9996302737909056	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q1-N-D10	new_sealed_production
CMAD-XC-Q2-L0-D0	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	31.073070526123047	0.00045013427734375	无	True	True	0.9999990877358198	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D0	new_sealed_production	33.88159942626953	0.00029754638671875	无	True	True	0.9999999967276452	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D0	new_sealed_production	8.238754272460938	7.2479248046875e-05	无	True	True	0.9997593658964118	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D0	new_sealed_production
CMAD-XC-Q2-L0-D00	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	31.43939971923828	0.00045013427734375	无	True	True	0.999999742208343	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D00	new_sealed_production	32.8758659362793	0.00029754638671875	无	True	True	0.9999999987011847	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D00	new_sealed_production	9.453330993652344	7.2479248046875e-05	无	True	True	0.9997647847946625	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D00	new_sealed_production
CMAD-XC-Q2-L0-D01	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	26.98432731628418	0.00045013427734375	无	True	True	0.9999998643912228	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D01	new_sealed_production	32.09734535217285	0.00029754638671875	无	True	True	0.9999999984357544	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D01	new_sealed_production	7.85042667388916	7.2479248046875e-05	无	True	True	0.999700921263117	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D01	new_sealed_production
CMAD-XC-Q2-L0-D01S	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	23.267860412597656	0.00045013427734375	无	True	True	0.9999999268599735	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D01S	new_sealed_production	30.85919189453125	0.00029754638671875	无	True	True	0.9999999985509973	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D01S	new_sealed_production	6.489381790161133	7.2479248046875e-05	无	True	True	0.9996514874076524	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D01S	new_sealed_production
CMAD-XC-Q2-L0-D10	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	30.453731536865234	0.00045013427734375	无	True	True	0.9999997503807264	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D10	new_sealed_production	33.190677642822266	0.00029754638671875	无	True	True	0.9999999983641601	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D10	new_sealed_production	10.056740760803223	7.2479248046875e-05	无	True	True	0.9997852760709596	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D10	new_sealed_production
CMAD-XC-Q2-L0-D10S	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	25.509483337402344	0.00045013427734375	无	True	True	0.9999999052825546	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D10S	new_sealed_production	31.527925491333008	0.00029754638671875	无	True	True	0.9999999981118819	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D10S	new_sealed_production	8.893784523010254	7.2479248046875e-05	无	True	True	0.9997828808490994	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D10S	new_sealed_production
CMAD-XC-Q2-L0-D11	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	31.095169067382812	0.00045013427734375	无	True	True	0.9999998614279757	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L0-D11	new_sealed_production	33.06352233886719	0.00029754638671875	无	True	True	0.9999999983861017	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L0-D11	new_sealed_production	9.734322547912598	7.2479248046875e-05	无	True	True	0.9997555350748029	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L0-D11	new_sealed_production
CMAD-XC-Q2-L1-D0	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	29.456283569335938	0.00045013427734375	无	True	True	0.9999960410671485	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D0	new_sealed_production	32.16838455200195	0.00029754638671875	无	True	True	0.9999999956522387	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D0	new_sealed_production	7.524086952209473	7.2479248046875e-05	无	True	True	0.9997363066824879	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D0	new_sealed_production
CMAD-XC-Q2-L1-D00	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	28.149221420288086	0.00045013427734375	无	True	True	0.9999991071666734	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D00	new_sealed_production	32.78759002685547	0.00029754638671875	无	True	True	0.999999997349903	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D00	new_sealed_production	6.932246208190918	7.2479248046875e-05	无	True	True	0.9996906589939512	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D00	new_sealed_production
CMAD-XC-Q2-L1-D01	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	27.171772003173828	0.00045013427734375	无	True	True	0.9999993838077097	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D01	new_sealed_production	33.0905704498291	0.00029754638671875	无	True	True	0.9999999979270484	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D01	new_sealed_production	5.546009063720703	7.2479248046875e-05	无	True	True	0.9996024032459357	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D01	new_sealed_production
CMAD-XC-Q2-L1-D01S	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	22.798133850097656	0.00045013427734375	无	True	True	0.9999997875489027	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D01S	new_sealed_production	30.539182662963867	0.00029754638671875	无	True	True	0.999999995961673	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D01S	new_sealed_production	5.16032600402832	7.2479248046875e-05	无	True	True	0.9995599731668982	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D01S	new_sealed_production
CMAD-XC-Q2-L1-D10	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	26.95653533935547	0.00045013427734375	无	True	True	0.9999992994979972	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D10	new_sealed_production	32.01749038696289	0.00029754638671875	无	True	True	0.9999999973632043	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D10	new_sealed_production	7.572408676147461	7.2479248046875e-05	无	True	True	0.9997198696072619	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D10	new_sealed_production
CMAD-XC-Q2-L1-D10S	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	23.304447174072266	0.00045013427734375	无	True	True	0.9999997658925669	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D10S	new_sealed_production	30.065528869628906	0.00029754638671875	无	True	True	0.999999995127304	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D10S	new_sealed_production	7.006588935852051	7.2479248046875e-05	无	True	True	0.9996969981259893	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D10S	new_sealed_production
CMAD-XC-Q2-L1-D11	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	28.098953247070312	0.00045013427734375	无	True	True	0.9999995939542686	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L1-D11	new_sealed_production	32.42784118652344	0.00029754638671875	无	True	True	0.9999999973888123	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L1-D11	new_sealed_production	7.236815452575684	7.2479248046875e-05	无	True	True	0.9996964066669035	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L1-D11	new_sealed_production
CMAD-XC-Q2-L2-D0	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	21.37180519104004	0.00045013427734375	无	True	True	0.9999900908508198	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L2-D0	new_sealed_production	32.35809135437012	0.00029754638671875	无	True	True	0.9999999966803585	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L2-D0	new_sealed_production	4.93004035949707	7.2479248046875e-05	无	True	True	0.9995575497780768	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L2-D0	new_sealed_production
CMAD-XC-Q2-L2-D00	CMAD-XC-Q2	CMAD-XC	naturalistic_primary_development	naturalistic_primary_development	无	20.621109008789062	0.00045013427734375	无	True	True	0.9999993508381781	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-XC-Q2-L2-D00	new_sealed_production	32.1754264831543	0.00029754638671875	无	True	True	0.9999999982578487	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-XC-Q2-L2-D00	new_sealed_production	4.761631011962891	7.2479248046875e-05	无	True	True	0.9994470544404447	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-XC-Q2-L2-D00	new_sealed_production
