comparison_id	query_id	family_id	scope	contrast_type	effect	bound	raw_direction	reference_aligned_change	reference_aligned_resolution	verified_classification_transition	terms
CTDJ-legacy-CTDD-J4-A_vs_B_other_form	CTD-J4-v2	CTD-family-02	secondary_D_bundle_diagnostic	A_vs_B_other_form	-0.6064510345458984	0.0009002685546875	negative	0.6064510345458984	positive	stable_correct	"[{""condition_id"":""CTDJ-J4-absent-other_A"",""coefficient"":1},{""condition_id"":""CTDJ-J4-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-J4-same_vs_other_A	CTD-J4-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_vs_other_A	-0.3743877410888672	0.0009002685546875	negative	0.3743877410888672	positive	stable_correct	"[{""condition_id"":""CTDJ-J4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J4-absent-other_A"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-J4-same_vs_other_B	CTD-J4-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_vs_other_B	4.539623260498047	0.0009002685546875	positive	-4.539623260498047	negative	stable_correct	"[{""condition_id"":""CTDJ-J4-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-J4-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-J4-interaction	CTD-J4-v2	CTD-family-02	secondary_D_bundle_diagnostic	interaction	-4.914011001586914	0.001800537109375	negative	4.914011001586914	positive		"[{""condition_id"":""CTDJ-J4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J4-absent-same_B"",""coefficient"":-1},{""condition_id"":""CTDJ-J4-absent-other_A"",""coefficient"":-1},{""condition_id"":""CTDJ-J4-absent-other_B"",""coefficient"":1}]"
CTDJ-legacy-CTDD-B2-same_form_A_vs_baseline	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_form_A_vs_baseline	-0.7647228240966797	0.0009002685546875	negative	-0.7647228240966797	negative	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-same_form_B_vs_baseline	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_form_B_vs_baseline	-2.609699249267578	0.0009002685546875	negative	-2.609699249267578	negative	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-other_form_A_vs_baseline	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	other_form_A_vs_baseline	-1.080526351928711	0.0009002685546875	negative	-1.080526351928711	negative	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-other_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-other_form_B_vs_baseline	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	other_form_B_vs_baseline	0.09308624267578125	0.0009002685546875	positive	0.09308624267578125	positive	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-other_B"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-A_vs_B_same_form	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_vs_B_same_form	1.8449764251708984	0.0009002685546875	positive	1.8449764251708984	positive	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-same_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-A_vs_B_other_form	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_vs_B_other_form	-1.1736125946044922	0.0009002685546875	negative	-1.1736125946044922	negative	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-other_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-same_vs_other_A	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_vs_other_A	0.31580352783203125	0.0009002685546875	positive	0.31580352783203125	positive	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-other_A"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-same_vs_other_B	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_vs_other_B	-2.7027854919433594	0.0009002685546875	negative	-2.7027854919433594	negative	stable_correct	"[{""condition_id"":""CTDJ-B2-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B2-interaction	CTD-B2-v2	CTD-family-03	secondary_D_bundle_diagnostic	interaction	3.0185890197753906	0.001800537109375	positive	3.0185890197753906	positive		"[{""condition_id"":""CTDJ-B2-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B2-absent-same_B"",""coefficient"":-1},{""condition_id"":""CTDJ-B2-absent-other_A"",""coefficient"":-1},{""condition_id"":""CTDJ-B2-absent-other_B"",""coefficient"":1}]"
CTDJ-legacy-CTDD-B4-same_form_A_vs_baseline	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_form_A_vs_baseline	2.4811134338378906	0.0009002685546875	positive	-2.4811134338378906	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-same_form_B_vs_baseline	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_form_B_vs_baseline	1.5325202941894531	0.0009002685546875	positive	-1.5325202941894531	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-other_form_A_vs_baseline	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	other_form_A_vs_baseline	0.5663032531738281	0.0009002685546875	positive	-0.5663032531738281	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-other_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-other_form_B_vs_baseline	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	other_form_B_vs_baseline	1.2469215393066406	0.0009002685546875	positive	-1.2469215393066406	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-other_B"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-none"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-A_vs_B_same_form	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_vs_B_same_form	0.9485931396484375	0.0009002685546875	positive	-0.9485931396484375	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-same_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-A_vs_B_other_form	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_vs_B_other_form	-0.6806182861328125	0.0009002685546875	negative	0.6806182861328125	positive	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-other_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-same_vs_other_A	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_vs_other_A	1.9148101806640625	0.0009002685546875	positive	-1.9148101806640625	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-other_A"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-same_vs_other_B	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_vs_other_B	0.2855987548828125	0.0009002685546875	positive	-0.2855987548828125	negative	stable_correct	"[{""condition_id"":""CTDJ-B4-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-other_B"",""coefficient"":-1}]"
CTDJ-legacy-CTDD-B4-interaction	CTD-B4-v2	CTD-family-03	secondary_D_bundle_diagnostic	interaction	1.62921142578125	0.001800537109375	positive	-1.62921142578125	negative		"[{""condition_id"":""CTDJ-B4-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B4-absent-same_B"",""coefficient"":-1},{""condition_id"":""CTDJ-B4-absent-other_A"",""coefficient"":-1},{""condition_id"":""CTDJ-B4-absent-other_B"",""coefficient"":1}]"
CTDJ-G1-same_A-Donly	CTD-G1-v2	CTD-family-01	secondary_D_bundle_diagnostic	same_A-Donly	0.444305419921875	0.0009002685546875	positive	-0.444305419921875	negative	stable_correct	"[{""condition_id"":""CTDJ-G1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-G1-absent-none"",""coefficient"":-1}]"
CTDJ-G1-same_B-Donly	CTD-G1-v2	CTD-family-01	secondary_D_bundle_diagnostic	same_B-Donly	2.4162673950195312	0.0009002685546875	positive	-2.4162673950195312	negative	stable_correct	"[{""condition_id"":""CTDJ-G1-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-G1-absent-none"",""coefficient"":-1}]"
CTDJ-G1-A_B-Donly	CTD-G1-v2	CTD-family-01	secondary_D_bundle_diagnostic	A_B-Donly	-1.9719619750976562	0.0009002685546875	negative	1.9719619750976562	positive	stable_correct	"[{""condition_id"":""CTDJ-G1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-G1-absent-same_B"",""coefficient"":-1}]"
CTDJ-G3-same_A-Donly	CTD-G3-v2	CTD-family-01	secondary_D_bundle_diagnostic	same_A-Donly	7.719341278076172	0.0009002685546875	positive	7.719341278076172	positive	stable_wrong	"[{""condition_id"":""CTDJ-G3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-G3-absent-none"",""coefficient"":-1}]"
CTDJ-G3-same_B-Donly	CTD-G3-v2	CTD-family-01	secondary_D_bundle_diagnostic	same_B-Donly	14.8319091796875	0.0009002685546875	positive	14.8319091796875	positive	stable_wrong	"[{""condition_id"":""CTDJ-G3-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-G3-absent-none"",""coefficient"":-1}]"
CTDJ-G3-A_B-Donly	CTD-G3-v2	CTD-family-01	secondary_D_bundle_diagnostic	A_B-Donly	-7.112567901611328	0.0009002685546875	negative	-7.112567901611328	negative	stable_wrong	"[{""condition_id"":""CTDJ-G3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-G3-absent-same_B"",""coefficient"":-1}]"
CTDJ-J1-same_A-Donly	CTD-J1-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_A-Donly	-1.2950248718261719	0.0009002685546875	negative	1.2950248718261719	positive	stable_correct	"[{""condition_id"":""CTDJ-J1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J1-absent-none"",""coefficient"":-1}]"
CTDJ-J1-same_B-Donly	CTD-J1-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_B-Donly	-0.20495223999023438	0.0009002685546875	negative	0.20495223999023438	positive	stable_correct	"[{""condition_id"":""CTDJ-J1-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-J1-absent-none"",""coefficient"":-1}]"
CTDJ-J1-A_B-Donly	CTD-J1-v2	CTD-family-02	secondary_D_bundle_diagnostic	A_B-Donly	-1.0900726318359375	0.0009002685546875	negative	1.0900726318359375	positive	stable_correct	"[{""condition_id"":""CTDJ-J1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J1-absent-same_B"",""coefficient"":-1}]"
CTDJ-J3-same_A-Donly	CTD-J3-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_A-Donly	-1.7913017272949219	0.0009002685546875	negative	-1.7913017272949219	negative	stable_wrong	"[{""condition_id"":""CTDJ-J3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J3-absent-none"",""coefficient"":-1}]"
CTDJ-J3-same_B-Donly	CTD-J3-v2	CTD-family-02	secondary_D_bundle_diagnostic	same_B-Donly	25.148117065429688	0.0009002685546875	positive	25.148117065429688	positive	repair	"[{""condition_id"":""CTDJ-J3-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-J3-absent-none"",""coefficient"":-1}]"
CTDJ-J3-A_B-Donly	CTD-J3-v2	CTD-family-02	secondary_D_bundle_diagnostic	A_B-Donly	-26.93941879272461	0.0009002685546875	negative	-26.93941879272461	negative	damage	"[{""condition_id"":""CTDJ-J3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-J3-absent-same_B"",""coefficient"":-1}]"
CTDJ-B1-same_A-Donly	CTD-B1-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_A-Donly	4.777589797973633	0.0009002685546875	positive	-4.777589797973633	negative	stable_correct	"[{""condition_id"":""CTDJ-B1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B1-absent-none"",""coefficient"":-1}]"
CTDJ-B1-same_B-Donly	CTD-B1-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_B-Donly	7.285886764526367	0.0009002685546875	positive	-7.285886764526367	negative	stable_correct	"[{""condition_id"":""CTDJ-B1-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B1-absent-none"",""coefficient"":-1}]"
CTDJ-B1-A_B-Donly	CTD-B1-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_B-Donly	-2.5082969665527344	0.0009002685546875	negative	2.5082969665527344	positive	stable_correct	"[{""condition_id"":""CTDJ-B1-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B1-absent-same_B"",""coefficient"":-1}]"
CTDJ-B3-same_A-Donly	CTD-B3-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_A-Donly	0.321136474609375	0.0009002685546875	positive	0.321136474609375	positive	stable_wrong	"[{""condition_id"":""CTDJ-B3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B3-absent-none"",""coefficient"":-1}]"
CTDJ-B3-same_B-Donly	CTD-B3-v2	CTD-family-03	secondary_D_bundle_diagnostic	same_B-Donly	24.24553680419922	0.0009002685546875	positive	24.24553680419922	positive	repair	"[{""condition_id"":""CTDJ-B3-absent-same_B"",""coefficient"":1},{""condition_id"":""CTDJ-B3-absent-none"",""coefficient"":-1}]"
CTDJ-B3-A_B-Donly	CTD-B3-v2	CTD-family-03	secondary_D_bundle_diagnostic	A_B-Donly	-23.924400329589844	0.0009002685546875	negative	-23.924400329589844	negative	damage	"[{""condition_id"":""CTDJ-B3-absent-same_A"",""coefficient"":1},{""condition_id"":""CTDJ-B3-absent-same_B"",""coefficient"":-1}]"
