content,label,label_id
跟河南人在一起就是这种后果,地域,2
生为国南，我很抱歉😑,性别,4
是不是吧里这些nt贴都是阿娜发的？,性别,4
啊对对对，众所周知：河南，河北是不存在同性恋的。🤣,LGBTQ,3
我以前号还创过同入膏肓，化同为敌，同不聊生几个吧,LGBTQ,3
成都还没说话呢😅在知乎被黑都，成都称第二，没人敢称第一，你河南人就是去把他家门口的井盖偷了都轮不到,地域,2
然后本民族的基因在未来可以通过考古来发现,种族,0
难不成我还非得接受同性恋？,LGBTQ,3
性格善良，指美国黑人犯罪率远高于其他种族,种族,0
白人歧视我，我在中国吃香喝辣无所谓；默来了是真的要提高中国犯罪率，到时候城市一片混乱，南非就是下场。,地域,2
毕业了跟他去非洲做非洲酋长夫人呗😆,性别,4
两岸比讨好黑人,种族,0
我是女的，说实话，如果我找的男朋友交往过黑人女朋友我拔腿就跑，接受不了。交往黑人男友的女生我也做不了朋友，还是拔腿就跑。,性别,4
七尺大儒猴，和阿娜一个级别的,性别,4
你对善良这个词是不是有误解？看看黑的犯罪率再说吧,种族,0
基佬看见💩洞就兴奋基佬不是在找屎眼就是在治病的路上,LGBTQ,3
所以同性恋都该纠正取向,LGBTQ,3
猩猩发枫也是这样,种族,0
你应该说，大姐别激动，我们一般都是偷井盖，不骗人😅,地域,2
什么女用洗衣机，这就把我的臭袜子塞进去,性别,4
这不废话嘛，能找到年轻的谁会找年龄大的,其他,1
可关键是，俄罗斯和中东或是其他国家的女性大部分都比你们好看呀😄 看好了我说的是大部分，所以即使不是发达国家又怎样，以后中国发展的更好了，到时候我们会更有自信啊。毕竟，人种论已经辟谣了，我们不会再自卑的弯下腰了。起码就我来说，因为疫情只能聊天，我在长岛已经有了当地的女朋友了🤗🤭，反正应该比你这种好看千倍，不信我还可以发照片。😁,性别,4
素质高的不来ZG，酒囊饭袋团就想移民黑，为了钱，什么人种入侵都不顾了，多多吸收黑才是好，各种匪夷所思的行为,种族,0
我也觉得👍️和外国人谈过恋爱的男人很脏,性别,4
不错，看来我大中国同胞对黑人还是有客观认识的。,种族,0
圣母还越来越多,其他,1
好家伙，直接开地图炮，你自己不在地域黑？,地域,2
这黑人对好人韩德君犯规，还在中国勾搭女孩，好像还生子？,种族,0
好青年，知道艾滋的厉害。,其他,1
常州有资格说我南通吗🤭,地域,2
用钱用帅来衡量男人这种女的还少吗太多咯如果女的对你好感度不够她们就会冷漠势利眼小心眼只会利用你的时候笑,性别,4
说的对因为真正属于它们故土东部飞舟和西部飞舟和中部飞舟和南部飞舟而它们自从踏上飞舟土地都可视为入寝在根本不属于它们土地寄生殖敏,地域,2
少部分的同性恋不变态，大部分的比较变态🤣,LGBTQ,3
小仙女都去非洲追求自由爱情了，你还想着要她们回来？回来干啥？回来继续PUA压榨国男？,性别,4
怎么说呢 中国女性和非洲男性恋爱我觉得并不能归咎到国家层面民族层面来讲问题 只能说愿意和非洲男性谈恋爱的都是底层人民,性别,4
狗带风向是一回事，女性群体中一部分跟狗走那是另一回事🤔你觉得呢,性别,4
哎，只可惜无良媒体竟然还用做他女朋友令人羡慕来形容,其他,1
国铝是这样的,性别,4
南满不是人，南满是满子,地域,2
黑人来到中国等于犯罪,种族,0
给她两个艾就一资吧,其他,1
下次女拳骂你不尊重女性，你就回她，「该尊重的女性我就会尊重」!!,性别,4
这种没脑子的女人真的是很可爱,性别,4
举个例子吧，你家里开了个小公司，你招了个女的进来，结果人家刚入职两个月，就怀孕了。生孩子去了~这一年她都不干活，你还不能降低她工资那些待遇。那么，你还敢不敢招女的呢？,性别,4
女的对于索要彩礼有三个阶段的借口，进攻退守1.以伺候男方父母为借口。但因为现在大部分人结婚都重新买房搬离原家庭，都不和父母住的，这个借口很快被推翻。2.以伺候男方，做家务当保姆为借口。然后现在女的会做饭的还没男的多，很多家庭要么是男方做要么是点外卖，这个借口也站不住脚。3.以怀孕期间的保障为借口。因为怀孕期间没法工作，所以以此为借口索要保障资金，该拳功甚至博得很多龟男的认同，所以尚未被推翻。大家对以上三个拳法怎么看？,性别,4
貌似很多非洲国家半数人口有艾滋病，而且他们也不怕，因为寿命低，活不到艾滋病发就会因其他原因死了,地域,2
大哥😓，你的好闺蜜要嫁给默，和默私奔去非洲当妾，你他妈的不给你好闺蜜来十几个耳巴子，把她打醒？如果你说：不会，我支持她追求爱情。那当我没说，因为你们可能是塑料姐妹情,性别,4
你这条没火 火了估计会有很多txl过来说 你特么污蔑 我们怎么怎么不正常了 还有一个话题 还有的娘炮txl会说 男人担当不在于娘不娘炮 八卦不八卦 化不化妆 在于内心 平时有担当就行了 但是他们平时也没担当啊 做人也挺loser的 挺恶心的,LGBTQ,3
我本来对同性恋没什么反感的想法，直到看到她们在地铁上不正常的表现，我立马想吐，恶心到我的人我也会反击,LGBTQ,3
应该把你这种黄皮黑比物理阉割,种族,0
你可真厉害你的虫爹把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进国际鬼子虫类及其它们后代虫混的理由对于你这点居心叵测的小心思我早已看透,种族,0
"萨沙这种优秀男士，非常了解中国国情。可能真的看不上国内eg,中国的脸面让中国eg丢尽了",性别,4
韦春芳是怎么做到怀孕了还不丢工作的？不会被老鸨强制打胎然后卖掉？,性别,4
要不怎么说，中国女拳被全世界女拳圈鄙视是有道理的。美国女拳那是真牛逼，实打实。高中找帅哥就一帮人跳帅哥。中国女拳磨磨唧唧的，天知道帅不帅，就知道吹牛逼。美国女拳上大学没钱直接就糖爹。中国女拳磨磨唧唧说是男朋友。美国女拳喜欢黑色神族，人家是真的当单亲妈妈，中国女拳动不动就流流。美国女拳人家结婚就直说我是lkd，你不是lkd就是书呆子。中国女拳成天满嘴前男友渣男，张嘴闭嘴要求男人婚恋清白,地域,2
同性恋也是正常的，你们这群人也就会以多欺少，不过同性恋依然过得好好的。😆。天天就只会歧视，迫害。以强凌弱。但愿未来遇到比你更强的人你不会被打死。,LGBTQ,3
看到黑人就很憎恶，为什么？,种族,0
这个也就对应了国际鬼子黑猩猩及其它们后代猩混间野生动物猩猩之间它们自己生物物种间的自己物种歧视。,种族,0
为什么不发中国的研究？反同的是中国人,LGBTQ,3
你见过几个中国男的娶女黑人，要是有，只能说他脑子有泡，也别回来了，省得到处传染病毒🍉,性别,4
男性被害一般上不了微博热搜，女性被害才有更高的流量，媒体热衷于报道。,性别,4
母豖天生会pua,性别,4
舔狗电都电不醒，醒来继续舔啊,性别,4
说实话，她们爱找谁找谁，你别去接盘就行了。,性别,4
哪有温柔善良的？温柔了就不会善良，成天琢磨怎么算计公婆算计家人，占到便宜才会温柔。行为善良或勤劳的女子被女拳挑拨的心理失衡，就不可能温柔，温顺。即使有温顺善良兼备的，往往又好吃懒做。,性别,4
是这样，有一次我们朋友聚会，去的那个女的请了个黑人来，我们都不高兴，下次不愿意和她一起聚。我们私下也认为这女的脑子有问题。那个黑人不过是那女的普通朋友。如果他们的关系是男女友，我们还真会避开。她后来嫁给美国白人，也是离开中国了。,性别,4
辽宁人歧视黑龙江人，建州女真歧视野人女真😆,地域,2
看不懂，只知道可以透。,性别,4
河南，东北，山东，地域黑重灾区……,地域,2
异性恋比同性恋多好几万倍，肯定异性恋高。很多恶心的既同性又异性恋的，把病菌感染给自己的异性恋伴侣关键这病毒根源就是同性恋,LGBTQ,3
不正常的意思就不是说是少数吗…所以对啊…觉得恶心异性恋的肯定有，但是也绝对是少数，毕竟世界之大什么人都有啊…😁,其他,1
别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋恶心 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通,LGBTQ,3
"北方人不是讨厌地域黑, 他们只是讨厌自己被黑而已, 这点和黑人出奇的一致.",地域,2
你说的很对。大部分找黑人的女人，其实分不清美国黑人，法国黑人，东非的还是西非的，总结起来，就是一无所知，完全不清楚这种文化差别会带来多少灾难，对于中国人，就要摸清楚脾气秉性，文化背景，对于外国人则毫不了解也行。这就是外国崇拜。,性别,4
我也是南北混血，一看南方人看不起北方人，我觉得这些人莫名其妙,地域,2
把所有消费都投给那些纯男性领域，资本就会闻着味道来讨好男性了。比如游戏之类的。,性别,4
他还有某毒，你发现了之后还给他和他的姘头都治好了，把自己感动得不要不要的。干电池都比你好，电用完了至少还不得病。不过命运都是一样的，都得扔。扔的时候都不带一丝情感。自己还把自己演绎的像一个痴情女子。实际上是一个用完不要钱的奴。,性别,4
出来引战就别怕被骂啊母狗,性别,4
男男是普遍乱，女女才是少部分乱，,LGBTQ,3
对呀，那你干嘛什么都推到同性恋身上呢？,LGBTQ,3
女孩泛指0~18岁的女子过了18岁叫妇女，结了婚叫声阿姨女士不过分吧,性别,4
主动进笼子的，基本就不应该算人了，当然不应该还算什么女孩子,性别,4
法治社会，我不能拿他们怎么样，也没必要拿他们怎么样。只是单纯的反感他们，讨厌他们，歧视他们。我还讨厌日本人，讨厌美国人，都要弄死他们吗🤣你也太孩子气了。成年人了，讨厌反对就要物理上的毁灭，那是小孩子的过家家。你要认识到一点，同性恋群体不可能获得所有人的认同，也不可能所有人人见人爱，总有我这样的人，不喜欢同性恋群体甚至歧视他们。这很正常。,LGBTQ,3
嘿砸肿本身就不该存在,种族,0
男人变态有什么错,性别,4
数百年后，一黑色皮肤小孩指着照片对爸爸说“我听说黄色皮肤才是正宗的中国人”，男子听了后笑了笑道:“黑皮肤，卷头发，黑眼睛”才是正宗华夏人，小孩听后，笑了笑道“哦，原来那些黄皮肤才是异种啊，我长大一定要把他们驱赶出我们的国家”，男子会心一笑“好孩子”。😭,种族,0
我可以再说一百遍 知乎上黑江浙沪的少？,地域,2
河南井盖新疆切糕这俩算是最初成体系的地域黑了吧，之后就是东北，现在有点往山东来的意思了,地域,2
一眼lkd现实中没人要的柜物罢了,性别,4
对于默就是有一种无差别的讨厌。。。,种族,0
对非正常的女性毫不同情，毫不留情，毫不共情，从日常做起。,性别,4
九几年的故事会就有一个故事——黑人富商，女大学生，怀孕，黑人离开，接盘侠很开心😆,性别,4
堕落的媚黑奴，就算我比黑人厉害无数，我也不帮媚黑奴。这就是报应！,种族,0
人造子宫出来了要她们何用,性别,4
众所周知，现在肖万警官已经封神，称号包括且不限于，黑膝侠，美国队长，铁腿超人,种族,0
建议这个幕狗自己买车差点忘了，幕狗连车轮子都买不起,性别,4
应对的办法是走出去外娶。对于郭女，绝大多数郭女卸妆和恐怖片差不多。我是没有做推土机的欲望,性别,4
艾滋病啊哥。非洲3000多万人艾滋病。非洲人才10亿多点，这个几率你自己除一下。我也是佩服有些人，为了玩，命都不要的吗,地域,2
同意，哪都比国内好👍️,地域,2
😅我和同学合租的时候 旁边那个步行街全是北方人大半夜搞直播 大喊大叫 说实话 很难不讨厌但都是为了赚钱 也没有办法 我们湖南90年代找不到工作去广东搞飞车党的也很多,地域,2
你这心态不行啊，经济基础决定上层建筑么不是，河南省要是在东南沿海你看谁敢多说一句？🙂北方嘛，说那么多没什么意义，什么好的坏的，你看黑吉辽那一亿人还不是被黑的裤子都穿不上？,地域,2
对此，全宇宙各星系的反同剧迷们都拉足了期待：,LGBTQ,3
我裂开了，🤣🤣🤣，都2022年了还有地域歧视还在这无脑黑，生为河南人感到难过，生为中国人感到悲哀,地域,2
也是，多谢提醒，他们的爱其实和主人爱自己的宠物是一种爱，有的还夹杂着奴态媚态的国际化的姿态，挺恶心的。由其是前者是那些布尔乔亚女性，原先还听说过她们和狗发生性关系，可见她们的空虚，也替她的家人感到不幸，不仅被默绿，还被狗子绿。,性别,4
和女生相关违法问题不是女生问题是TM谁的问题？主语都有问题还发个鸡毛声，发什么声？÷生？你一个男，怎么还性别歧视？管你你是什么玩意儿,性别,4
中国女权被外国女权歧视🐶？，我们要有民族自信心 ！外国女权明明是眼红我们。,性别,4
小仙女不高兴了,性别,4
女拳真是典中典?,性别,4
好家伙同性恋养的孩子高人一等是吧平等呢自由呢？,LGBTQ,3
春日祭这个幕被陵迟的母苟笑死,性别,4
说明你在她心中是供养者，要是a男，耍脾气她是不敢回的,性别,4
知道民族大融合和北方南迁吗？我一个南方的汉族人莫名其妙就变南蛮了？,地域,2
得个艾滋病，人生绝对废掉了,其他,1
你这种人多了，反感同性恋的群体也多了。其实他们反感的不是同性恋，是你这种道德绑架还自以为是的人,其他,1
黑你们东北河南的是广州的广府人他们不仅仅黑你们，还黑在广东的“潮汕人”和“客家人”7000万广府人命贱欠杀的，我们8000万客家人以前在清朝把一部分广府人的土地抢过来了，很多广府人被打跑到香港或者移民到旧金山去了，TVB创始人就是和客家人有世仇的。不过已经过了100多年了，很多广府人（粤语：讲苦人）还在拿以前的“土客械斗”说话，肆图让我们客家人给他道歉？??,地域,2
我感觉大多数能跟非洲黑人在一起的女人既看不上普通国男，普通国男也看不上她。男的有意见就没必要了吧😅,性别,4
洗头佬罪不至此,种族,0
慕✓口嗨一贯可以的，毕竟不用为自己的言行负责，果然是劣等生物啊。,性别,4
你可能还是知道的太少 你身边才能接触几个人？ 你的圈子限制你的见识，给你推荐个办法，下几个社交软件，定位那几个经济最发达、也是最媚外城市搜一下，看看那些名媛空姐高级女白领，就是男人眼中女神的那帮子人，看看她们的粉丝和关注，顺藤摸瓜你会发现一些端倪，绝对打破你的三观。,性别,4
像我家里一群蟑螂，天天偷吃大米不事生产，还做很多危害秩序的事,种族,0
那可不，咱现在都已经不是人，成野猪皮了😓,其他,1
这个吧里都是**有个女的喷我然后让我教育了自己外地的去新一线然后瞧不起我大连土著说我是18线小县城的房子不稀罕殊不知她连户口都没落自称当地人,性别,4
我这个失败者都能让黑小子和他们的黑爹如临大敌坐立不安，仅仅是我一个而已，可见所谓的“成功人士”是多么的心虚。,种族,0
人人高人一等，但我们能和猩猩平等吗？,种族,0
黑g还要考驾照，供非送的钱太多了吧，太恐怖了，要有猩司机了,地域,2
当时我这句话是在比较生气的情况写出来的?如果你是真爱就当我没说。如果真的到了谈婚论嫁的年纪，最好还是不要留在中国。,种族,0
答主:最讨厌三种人，歧视别人的人，心口不一的人，黑人😆😆😆,种族,0
发达地区上海被黑的多惨，北京澳门香港广州都还好,地域,2
我们的同胞被倭寇屠杀时，请问这个黑色的永恒族使者在哪里？,地域,2
大家可以多混混黑界和喷系，学学滚刀词汇，练练打字速度。也最好多了解学习一下语言学，逻辑学，辩论学，这些可以帮助大家出征仇男雌教魔怔教徒更添一笔整体战斗力和攻击值！,性别,4
我也是直男，我们要保护他们。通过百科了解到，导致同性恋最主要的因素与童年家庭环境和个人遭遇有关，次要的才是基因，这种心理上的变化我们应该多一些理解。但是我反对全民提倡和支持同性恋，以后要是把异性恋掰弯了我们人类就灭亡了。,LGBTQ,3
不就是因为觉得自己恶心吗？什么撞号，分出个1啊，0啊的，简直是笑话。自己歧视自己的群体，应该是个垃圾群体吧。你们谈恋爱有多少人能超过三个月？嗯？不肯一起努力，捡现成，摆烂，物质主义，为了金钱抛弃爱情是你们这个群体的永远主旋律，像张国荣，图灵那样优秀的能有几个？恐怕优秀的人才是你们这个群体的少数派吧，不然你们怎么会经常性恋爱，每一段恋爱都逐渐使你们走向孤独终老的最终归宿。哦，我忘了，你们大多数人压根就没有老的机会，这个群体提倡的主要生活方式同样糟糕，你们真的觉得自己能活过五十？好了，我说的应该都是事实吧，死基佬们应该哑口无言了吧。,LGBTQ,3
守住就行，白左笑话吧是可以联合的,种族,0
现在美国一半的暴动就是黑人惹出来的本来世界上那有什么种族歧视，只不过就是黑人为了掩饰自己的罪恶，故意为之种族歧视是永远不会停下来的。即使社会安定，哪里有黑人的地方，就一定有暴乱因为那些黑人是江山易改本性难移，无论你再怎么尊重黑人，别人心里觉得这是理所应当的，自己犯了错反而指责别人种族歧视。想要别人尊重你，首先要先学会尊重别人。黑人也只不过只会用种族歧视的概念道德绑架你。,种族,0
人类中智商极端高的通常是红丸觉醒者，他们深刻认识到了母人吸血的本能和生命的雌本位底层代码，所以才把母人当成繁殖和泄欲的工具，或者干脆就是男同。,LGBTQ,3
真是小看基佬们的无我精神，梅艾淋都不怕，还怕一个小小的猴痘,LGBTQ,3
理智的gay一般都反感直男，因为三观大概率是不合的😆,LGBTQ,3
在新疆工作过两年，本地汉族很排外，问题是他们老家也是内地。,地域,2
反正他们普信男总有理由去声张他们所谓的正义，却不知大家都当他们是小丑,性别,4
给黑人生孩子的国女基本上在社会上大概率会社死🤣🤣,性别,4
一定是因为偷窥男子的妻子是骗婚女同他才会这样的,LGBTQ,3
啥?，不想生自己去找丁克，又没人逼，给她脸了是吧,性别,4
本质上就是被身份政治洗脑，转移矛盾的傀儡罢了，西方犹资的老套路了，不能只看到表象，要知道幕后黑手是谁,地域,2
母，芶，学校出来的能是什么好东西，进哪个单位都是祸害。,性别,4
反同就是因为要保护中国公民的人格尊严才要反同，同恋太丢中国的脸了！公民在行使自由和权利的时候不得损害国家的社会的集体的利益和其他公民的合法自由和权利。同恋就是在损害国家，所有公民也染艾不结婚生子对国家没有损害？还有注意的是要合法因为同恋的爱情不被认可所以不能同婚。,LGBTQ,3
哈哈哈哈哈，果然是女人呢，制造集体记忆有一手啊。说说你姐在德国哪个大学留学的？哪个城市啊？好巧不巧，我也在德国待了半年。德国的情况我还真清清楚楚。?,性别,4
当成女权来侮辱,性别,4
检方称，两人在18个月的恋爱关系中，You对男友进行了“身体、语言和心理上的虐待”，判处You两年半有期徒刑，缓期10年执行。这意味着，只要她遵守缓刑的规定就不会坐牢。,性别,4
当理性判断女拳阻碍社会正常发展的时候，清算就开始了。,性别,4
男同也会喜欢熊类，男人的身体魅力好不好只有正常的女人才知道,LGBTQ,3
张华考上了北京大学，李萍进了中等技术学校，猩猩被引进了国内高端大学，他们都有光明的未来[拥抱]🐶,种族,0
为什么现在女的什么离谱的要求都敢提，因为总有添构去尽力满足她,性别,4
而且，跟她走太近，在圈子里跟着社死,性别,4
这是打算开始通过歧视光棍来试图提高结婚率了？,性别,4
谁叫你们成都买榜搞什么魅力城市排行，一年吹一次自己,地域,2
什么二婚幸福大部分瞎编,其他,1
所以中国的艾滋病感染率9%，这部分女人要贡献很大一部分。政府的恶意不作为其实也给很多接盘侠男生带来伤害。政府好像2010年左右取消了外国留学生艾滋病强制筛查。,性别,4
希望你们都能花钱娶女同,LGBTQ,3
这个人很早就挑拨地域对立了，别理他拉黑,地域,2
说真的我在部队黑河南人最多的是河北人🤣,地域,2
b站男用户多，自然没有拳师的生存空间，以前也有拳师大v在b站投视频想恰b站的钱，但是评论骂翻了也就离开了,性别,4
你知道和狗狗吗？这就很容易解释郭南为什么觉得默过的女人很恶心了。,性别,4
关键在国外主流国家，中国男人性吸引力都是最低的，尤其在欧美国家，不光中国人，亚裔地位都最低😅😅,性别,4
江浙沪黑安徽是最凶的🤣🤣,地域,2
被默光顾过就让默带走啊，留下来祸害同胞？,种族,0
请像楼上这种恶熏的怪物停止进直男反同帖贩剑，否则进淋β反应！,LGBTQ,3
我国那么多老艺术家离世的时候尼孝子们也没这么悲伤过,种族,0
我反而建议都去非洲，别把黑人引进中国。,种族,0
她绝逼看过中国男人配不上中国女人那篇文章,性别,4
生理不适为什么就全面反对？因为激素原因男女，男同，女同都对彼此可能会不适，但反对没必要啊，不能因为男女异性恋多就反对男同和女同,LGBTQ,3
你会发现在中国的混血娃的爸爸基本都是中国人，嫁给外国人的女的都去国外生活了，这就尴尬了😅,性别,4
本来我们才是白种人，被西方丑化才被说成是黄祸,种族,0
男人不过是最开始的“原型机”，上帝做完男人再做女人，本来想做改进版本，增加怀孕的能力。可惜做女性的时候材料严重不够了，所以女性的体型和脑子才比男人缩水一大截，除了怀孕，没有其他长处。,性别,4
下不去手，那种是少数，我就在非洲工作，平时女孩子投怀送抱的很多，但是真没法下手，身边人也一个都没有，也就来这边挖矿的农民工，可能不忌口，稍微有点身份地位的，不可能跟黑女在一块儿。,性别,4
人家反同不对嘛？你在苟叫什么？,LGBTQ,3
我是一个直男，和一楼一样，生理上厌恶同性恋，我的看法是，我不希望我的生活里出现同性恋，如果出现我会避而远之，我不支持同性恋，反对的声音留在心里，不说出来，因为说出来会被喷，我不会去尊重同性恋，因为我不会去和他们说话，也就不会有尊不尊重一说了。所以，我的观点总结:别人同性恋是别人的事，我只管保护好我自己的处境。但是，如果同性恋强迫我尊重、重视他们，我会立马反对他们,LGBTQ,3
男的可没这么想啊，从此处可得出结论——䖡壬更恶。,性别,4
艾滋这事儿真的是国内最失败的一次舆论败仗，在早期大家从老港片以及一些西方影片中了解到艾滋，并且知道了艾滋的可怕。后来一通骚操作，现在的年轻人除了深刻的不能歧视艾滋病患者的思维以外，反而许多人却表达出一种对艾滋没有一丝恐惧的情绪，甚至在B站还能看到不断的复制黏贴什么艾滋长期服药传染低寿命长对艾滋的可怕程度不断弱化的言论，我想说你们关注过艾滋病患者的心理负担和对生命社交的绝望吗？不可怕的吗？然后就是取消入境检测。从来不说非洲人这病得病率。这几乎就是性教育的一次倒退，在政治正确和圣母的挟持下的倒退。,其他,1
预防hiv就要求我们要绞杀桶屈他们是传播疾病的恶人！,LGBTQ,3
是呗，正常女哪有喜欢黑人的啊😅,种族,0
或许可以接受一个同性恋在自己周围，但是接受一对同性恋在自己周围搂搂抱抱和亲嘴的话，我觉得还是头皮发麻像看见老鼠一样害怕的,LGBTQ,3
同性恋最恶心了，就和那些不让人吃狗肉的极端爱狗人士一样恶心！,LGBTQ,3
非洲人10亿多点，目前检测出来的艾滋病人3000千万左右。还没检测的不知道，也就是说十几个非洲人里至少有一个艾滋。吓人啊,种族,0
可否封了这个索玛女王并立案调查？,性别,4
老照片：日据时期的广东，汉奸横行，满城尽是日华亲善,地域,2
没关系，嫁给黑人真的不在意，就是不要生活在中国，谁管你嫁给谁，还是娶谁?,性别,4
这样的我真不反对，反对的是那些提裤子走人的。黑人干这事太熟练了,种族,0
说的好，某些直男简直不要太双标,LGBTQ,3
哈哈，金庸的文字真是绝了。媚外女还不如丽春院的,性别,4
东北跟山东是兄弟？呵呵 黑东北最多的就是山东，你去网易 东北新闻看看，每一条下面都有山东人的身影,地域,2
国女都是一群情绪化的**，觉得全世界都得让着她不能惹她,性别,4
图沙黑蛆是人类未来大势所趋,种族,0
图片里这垃圾吧，害我在里面签到了3级，浪费我辣么多的时间，祝吧里的基佬们早生贵滋！,LGBTQ,3
真无语，不相信就不相信吧，找你幻想中的外国美妞去🤭,性别,4
已经完全失去了对中国年轻女性的信任（35以下），反正我现在看任何一个我不是很熟的年轻女的都先贴上两个标签 女拳王 媚黑，就像女的说男的都是潜在强奸犯一样，互相戴帽子呗，两性之间的信任会越来越少，直至完全对立🤔,性别,4
easy girl嘛，都有专有名字了，可想这情况有多严重，虽然白人是主力，但黑人也能喝点汤,性别,4
到時我們像法國一樣被黑化就你就知錯了，我們就是擔心這個。你還別說，我們思想還真有些血統論,地域,2
你去看看黑成都的,地域,2
黑人哪来回哪去是最好的，这个办法可以避免“种族歧视”，我就问你在非洲别出来谁歧视你。所以别去人家国家宣传垃圾，没人听的。什么官方？摆脱，官方是官方，民间是民间。我tm一老百姓就不合作就不帮助“国际友人”谁管的着我,种族,0
挺好的，现在少数的真女权也已经急了，因为最物化女性，最喜欢把女性往经济附属地位推的就是女拳。不过我不建议大家去区分真假拳，直接都反驳就行了。,性别,4
如果你有数据就拿出数据说明是大多数，不要在这里'…吧'。简单说几点，艾滋病保密原则，留学生特权，以及各种各样的负面新闻（面对宁波工程学院的事，残忍虐杀，为什么不是立即绳之以法，要考虑他是外国人的身份，这也是特权)，中国人建立的国度，让外国人享受特权这是什么道理。三非黑人为什么不立即驱逐出境。凭什么入境不能查艾滋病？,地域,2
本来我的回复只针对层主我不知道你无缘无故来插一脚干嘛？只准层主地域黑，不准别人反击是吗？何况我的回复跟层主的回复比起来简直就是小巫见打大巫了好吧。层主讲述他们北方那边有根深蒂固的地域歧视，只要见到南方人尤其是讲粤语跟闽南语的，就会叫他们蛮子？认真的吗？现在中国最发达的就是讲粤语的香港跟讲闽南话的台湾了，说这话未免太自大太无知了。还说是由于现在南方发展好经济上来了，北方才没有歧视南方。哈？一边说自己是古代的文化中心，一边却什么都用钱衡量，也太好笑了吧。北方叫南方蛮子，南方叫北方什么了？南方对北方有过什么歧视性称呼吗？北方一天天在网上说被南方黑，殊不知最喜欢搞地域黑的是他们自己,地域,2
找黑人的大部分都是追求性自由的，但她们不懂黑人文化，黑人没有责任感一说。他们才从部落文化中进化而来，他们与草原动物无异，都是雌性负责养育下一代，雄性只负责到处播撒种子。,种族,0
黄河水洗的黄皮肤 5000年都没变的颜色别再过几百年全黑了,种族,0
你为哪个组织工作？跟默睡过的，你还要她们留在中国，是希望中国男人给默接盘吗？中国男人哪里得罪你了，要遭这份罪。人家女人爱黑人就跟着回非洲呗，你急什么？,性别,4
她们以为外国黑人有钱 哈哈哈,性别,4
国男只能通过婚姻获得性？？？？我是不是听错了？你骗骗国外无知少女还可以，用来骗国女，合适么？,性别,4
黑人自己喜欢到处移民去享受别人创造的生活条件。为什么只有黑人一再喜欢强调我是中国人，我是法国人。我是英国人美国人。但是这些国家除了美国之外其他国家的原住民根本不会认同它们是同族的,种族,0
国内的女拳忽悠别人终身不婚，忽悠别人单亲养子🤭,性别,4
被答主这样的国女喷下线了，,性别,4
马上十月一了，黑人和黑小子不要消费爱国主义，这里不是你的祖国，请回非洲,种族,0
江苏内斗很严重吗，我看其它答案黑苏北是单独拎出来说的,地域,2
禁止种族歧视，吧内话题:亚楠为何这么丑,性别,4
嘿砸无处不在,种族,0
找黑人这么光荣，这么多好处你怕什么，还匿名，八成是想患上艾滋病后隐瞒别人，好找中国人接盘?也就是你一开始就为了想得到点刺激，不是奔着结婚去的?你可真利己主义,性别,4
事实就是艾滋烂大街,其他,1
阿三不比黑哥干净多了？🤔,种族,0
杨笠没告诉你们普女不要对号入座？,性别,4
那果子狸是男的吗？给这个人点赞的都是男的嘛？😄知乎b站微博里面的女拳师都是男的？,性别,4
是呐，我一说是河南的就有人说偷井盖儿的╮（╯＿╰）╭,地域,2
区别就是他们有艾滋，我们没有,其他,1
不是对黑人歧视，真的是一想到这个女人跟黑人水果，感觉好恶心，长得漂亮又怎么样，还是很恶心,性别,4
确实恶心，做室友很惨。睡觉得把蚊帐锁上。,其他,1
果然只有黑猩猩才能干出来,种族,0
不过不会就是嘿嘿吧？,种族,0
不会因为那是圣子吧，可是和国人的孩子就不是了，狗头保命,种族,0
这个就如同古代宠妾灭妻的这种法律一样，基本摆着看的，作为深受儒家父系大男人小女人几千年刻板印象洗脑的地方。基本实际都是女性单方面忍耐这个的。不论对方是否人渣。婚姻完整残害了许多女性身心健康。,性别,4
说的很对。但是吃屎的也不能要吃尿的强行认同吧！,LGBTQ,3
老实巴交的，以后绿帽子你不戴谁戴😆,性别,4
非洲人以家暴为荣，女人地位比驴都低，婚外约pao，养不起家的就直接跑路，艾滋率1/3。在漂亮国黑人人口占15%，却贡献了55%的犯罪事件。这种高级人才才配得上那些小仙女，而且我们没有嫁了人还留娘家的习惯，快去非洲追求真爱吧,种族,0
当你已经沦落到与乐色为伍，还把乐色举高过自己的头顶的时候，你已经连乐色都不如了。那天我去买塑料袋。有黄色的白色的透明的还有黑色的，我问老板，哪一种颜色的最便宜？老板说黑色的最便宜。我问为什么黑色的最便宜？老板答，因为黑色的是垃圾材料。,种族,0
这就是艾情😎,其他,1
别听他的，还是去非洲吧，别回来找中国老实人接盘就行了,性别,4
反正只要争辩起来就会 安啦上海银。。。。🙄,地域,2
见到黑人就应该上去群殴他们,种族,0
