group,module,layer,role,view,direction,surface,recipient_margin,recipient_label,recipient_resolved,donor_under_estimand_margin,donor_under_estimand_label,donor_under_estimand_resolved,patched_margin,patched_label,patched_resolved,matches_donor_under_estimand_label,changed_recipient_label
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_sum,R,H,-8.052642822265625,hate,True,14.006942749023438,non-hate,True,-5.341075897216797,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_sum,K,A,14.786983489990234,non-hate,True,-8.10983657836914,hate,True,11.185768127441406,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_sum,K,H,14.006942749023438,non-hate,True,-8.052642822265625,hate,True,10.6790771484375,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_mean,R,A,-4.05491828918457,hate,True,7.393491744995117,non-hate,True,-2.6103782653808594,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_mean,R,H,-4.0263214111328125,hate,True,7.003471374511719,non-hate,True,-2.6705379486083984,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_mean,K,A,7.393491744995117,non-hate,True,-4.05491828918457,hate,True,5.592884063720703,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/answer_mean,K,H,7.003471374511719,non-hate,True,-4.0263214111328125,hate,True,5.33953857421875,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/total_with_eos,R,A,-8.10983657836914,hate,True,14.7869873046875,non-hate,True,-5.220756530761719,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/total_with_eos,R,H,-8.052642822265625,hate,True,14.006942749023438,non-hate,True,-5.341075897216797,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/total_with_eos,K,A,14.7869873046875,non-hate,True,-8.10983657836914,hate,True,11.185771942138672,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/total_with_eos,K,H,14.006942749023438,non-hate,True,-8.052642822265625,hate,True,10.6790771484375,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/mean_with_eos,R,A,-2.7032788594563804,hate,True,4.928995768229167,non-hate,True,-1.7402521769205728,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/mean_with_eos,R,H,-2.6842142740885415,hate,True,4.6689809163411455,non-hate,True,-1.7803586324055989,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/mean_with_eos,K,A,4.928995768229167,non-hate,True,-2.7032788594563804,hate,True,3.7285906473795576,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_forward/mean_with_eos,K,H,4.6689809163411455,non-hate,True,-2.6842142740885415,hate,True,3.5596923828125,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_sum,R,A,9.452468872070312,non-hate,True,22.943485260009766,non-hate,True,11.431442260742188,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_sum,R,H,10.892784118652344,non-hate,True,22.083526611328125,non-hate,True,12.538093566894531,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_sum,K,A,22.943485260009766,non-hate,True,9.452468872070312,non-hate,True,21.00674819946289,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_sum,K,H,22.083526611328125,non-hate,True,10.892784118652344,non-hate,True,20.598270416259766,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_mean,R,A,4.726234436035156,non-hate,True,11.471742630004883,non-hate,True,5.715721130371094,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_mean,R,H,5.446392059326172,non-hate,True,11.041763305664062,non-hate,True,6.269046783447266,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_mean,K,A,11.471742630004883,non-hate,True,4.726234436035156,non-hate,True,10.503374099731445,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/answer_mean,K,H,11.041763305664062,non-hate,True,5.446392059326172,non-hate,True,10.299135208129883,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/total_with_eos,R,A,9.452468872070312,non-hate,True,22.943485260009766,non-hate,True,11.431442260742188,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/total_with_eos,R,H,10.892784118652344,non-hate,True,22.083526611328125,non-hate,True,12.538093566894531,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/total_with_eos,K,A,22.943485260009766,non-hate,True,9.452468872070312,non-hate,True,21.00674819946289,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/total_with_eos,K,H,22.083526611328125,non-hate,True,10.892784118652344,non-hate,True,20.598270416259766,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/mean_with_eos,R,A,3.150822957356771,non-hate,True,7.647828420003255,non-hate,True,3.810480753580729,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/mean_with_eos,R,H,3.6309280395507812,non-hate,True,7.361175537109375,non-hate,True,4.179364522298177,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/mean_with_eos,K,A,7.647828420003255,non-hate,True,3.150822957356771,non-hate,True,7.002249399820964,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ab_reverse/mean_with_eos,K,H,7.361175537109375,non-hate,True,3.6309280395507812,non-hate,True,6.866090138753255,non-hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ncc_fixed_recipient,R,A,-2.8075131319456212,hate,True,1.5023252266155769,non-hate,True,-1.7336435539020012,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_fixed_recipient,R,H,-2.567391642198445,hate,True,1.596723754936972,non-hate,True,-1.594700551296752,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_fixed_recipient,K,A,1.4623472561800095,non-hate,True,-2.8474911023811886,hate,True,1.0109836290641239,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_fixed_recipient,K,H,1.5520801119195111,non-hate,True,-2.6120352852159057,hate,True,1.2556394787814904,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_recalibrated,R,A,-2.8075131319456212,hate,True,1.4623472561800095,non-hate,True,-1.7643706720363281,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_recalibrated,R,H,-2.567391642198445,hate,True,1.5520801119195111,non-hate,True,-1.6759532318121406,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_recalibrated,K,A,1.4623472561800095,non-hate,True,-2.8075131319456212,hate,True,1.041531227270446,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_recalibrated,K,H,1.5520801119195111,non-hate,True,-2.567391642198445,hate,True,1.335564617936135,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/empty,R,A,-3.3989590962727867,hate,True,0.8317354838053386,non-hate,True,-2.3616694132486975,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/empty,R,H,-3.199271647135417,hate,True,0.9157363891601564,non-hate,True,-2.3090749104817707,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/empty,K,A,0.8317354838053386,non-hate,True,-3.3989590962727867,hate,True,0.4170560201009117,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/empty,K,H,0.9157363891601564,non-hate,True,-3.199271647135417,hate,True,0.7013488769531251,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/space,R,A,-2.912977091471354,hate,True,1.3253308614095052,non-hate,True,-1.8753018697102861,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/space,R,H,-2.6700454711914063,hate,True,1.4220492045084634,non-hate,True,-1.7824419657389325,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/space,K,A,1.3253308614095052,non-hate,True,-2.912977091471354,hate,True,0.9098742167154947,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/space,K,H,1.4220492045084634,non-hate,True,-2.6700454711914063,hate,True,1.2094398498535157,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/na,R,A,-1.833922831217448,hate,True,2.4352434794108073,non-hate,True,-0.8062550862630207,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/na,R,H,-1.5865699768066404,hate,True,2.528218078613281,non-hate,True,-0.7247825622558595,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/na,K,A,2.4352434794108073,non-hate,True,-1.833922831217448,hate,True,2.0301767985026045,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/na,K,H,2.528218078613281,non-hate,True,-1.5865699768066404,hate,True,2.3402142842610676,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/mask,R,A,-2.9189224243164062,hate,True,1.4309219360351566,non-hate,True,-1.8362897237141926,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/mask,R,H,-2.649552663167318,hate,True,1.523131306966146,non-hate,True,-1.705034891764323,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/mask,K,A,1.4309219360351566,non-hate,True,-2.9189224243164062,hate,True,0.9710482279459631,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/mask,K,H,1.523131306966146,non-hate,True,-2.649552663167318,hate,True,1.2552068074544271,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_single/lorem,R,A,-4.4297943115234375,hate,True,-0.30711720784505214,hate,True,-3.382284291585287,hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ncc_single/lorem,R,H,-4.262250264485678,hate,True,-0.25298868815104214,hate,True,-3.3465418497721355,hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ncc_single/lorem,K,A,-0.30711720784505214,hate,True,-4.4297943115234375,hate,True,-0.7316113789876302,hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ncc_single/lorem,K,H,-0.25298868815104214,hate,True,-4.262250264485678,hate,True,-0.4922622680664066,hate,True,True,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/empty,R,A,-2.6984001643090987,hate,True,1.576401729554659,non-hate,True,-1.6545837888471302,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/empty,R,H,-2.4528967917375333,hate,True,1.6669800173215599,non-hate,True,-1.5615871553375598,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/empty,K,A,1.576401729554659,non-hate,True,-2.6984001643090987,hate,True,1.1549088159906336,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/empty,K,H,1.6669800173215599,non-hate,True,-2.4528967917375333,hate,True,1.450487967943356,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/space,R,A,-2.7826223602053397,hate,True,1.4941316632700041,non-hate,True,-1.7382720112993961,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/space,R,H,-2.543121036454324,hate,True,1.5823657808645977,non-hate,True,-1.6508414158580493,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/space,K,A,1.4941316632700041,non-hate,True,-2.7826223602053397,hate,True,1.0721678908215417,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/space,K,H,1.5823657808645977,non-hate,True,-2.543121036454324,hate,True,1.3650212380260487,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/na,R,A,-3.267276549257843,hate,True,1.0008882147160643,non-hate,True,-2.2129554422016886,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/na,R,H,-3.0308824377854675,hate,True,1.08987350516436,non-hate,True,-2.1194019424167214,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/na,K,A,1.0008882147160643,non-hate,True,-3.267276549257843,hate,True,0.5684106015154158,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/na,K,H,1.08987350516436,non-hate,True,-3.0308824377854675,hate,True,0.8540722029714454,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/mask,R,A,-2.7813031494373184,hate,True,1.4700680060054205,non-hate,True,-1.747088643609991,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/mask,R,H,-2.5477509244617575,hate,True,1.5592026084071162,non-hate,True,-1.6687990640980448,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/mask,K,A,1.4700680060054205,non-hate,True,-2.7813031494373184,hate,True,1.0584830551257443,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/mask,K,H,1.5592026084071162,non-hate,True,-2.5477509244617575,hate,True,1.3547966565607776,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/lorem,R,A,-2.6145687284681065,hate,True,1.6611323120942263,non-hate,True,-1.5719300015782023,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/lorem,R,H,-2.370825362747615,hate,True,1.7526081327116172,non-hate,True,-1.4812703026706957,hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/lorem,K,A,1.6611323120942263,non-hate,True,-2.6145687284681065,hate,True,1.240780074720671,non-hate,True,False,False
F2:O-N1,mlp,34,pre_answer,ncc_loo/lorem,K,H,1.7526081327116172,non-hate,True,-2.370825362747615,hate,True,1.537854183971966,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,original/answer_sum,R,A,-0.38652801513671875,hate,True,13.046073913574219,non-hate,True,0.09156036376953125,non-hate,True,True,True
F2:O-N2,attention,35,pre_answer,original/answer_sum,R,H,0.363250732421875,non-hate,True,13.350181579589844,non-hate,True,0.955169677734375,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/answer_sum,K,A,13.046073913574219,non-hate,True,-0.38652801513671875,hate,True,12.14511489868164,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,original/answer_sum,K,H,13.350181579589844,non-hate,True,0.363250732421875,non-hate,True,12.324928283691406,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/answer_mean,R,A,-0.0022064208984375056,hate,True,4.34869384765625,non-hate,True,0.12489980061848957,non-hate,True,True,True
F2:O-N2,attention,35,pre_answer,original/answer_mean,R,H,0.19842580159505208,non-hate,True,4.450063578287761,non-hate,True,0.37036387125651044,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/answer_mean,K,A,4.34869384765625,non-hate,True,-0.0022064208984375056,hate,True,4.048374684651693,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,original/answer_mean,K,H,4.450063578287761,non-hate,True,0.19842580159505208,non-hate,True,4.108313496907551,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/total_with_eos,R,A,-0.38652801513671875,hate,True,13.046073913574219,non-hate,True,0.09156036376953125,non-hate,True,True,True
F2:O-N2,attention,35,pre_answer,original/total_with_eos,R,H,0.363250732421875,non-hate,True,13.350181579589844,non-hate,True,0.955169677734375,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/total_with_eos,K,A,13.046073913574219,non-hate,True,-0.38652801513671875,hate,True,12.14511489868164,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,original/total_with_eos,K,H,13.350181579589844,non-hate,True,0.363250732421875,non-hate,True,12.324928283691406,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/mean_with_eos,R,A,-0.017484347025553376,hate,True,3.2615200678507485,non-hate,True,0.0818773905436198,non-hate,True,True,True
F2:O-N2,attention,35,pre_answer,original/mean_with_eos,R,H,0.13915157318115234,non-hate,True,3.3375473022460938,non-hate,True,0.27127615610758465,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,original/mean_with_eos,K,A,3.2615200678507485,non-hate,True,-0.017484347025553376,hate,True,3.036280632019043,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,original/mean_with_eos,K,H,3.3375473022460938,non-hate,True,0.13915157318115234,non-hate,True,3.081234614054362,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_sum,R,A,-8.10983657836914,hate,True,15.121028900146484,non-hate,True,-8.17221450805664,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_sum,R,H,-8.052642822265625,hate,True,14.379875183105469,non-hate,True,-8.097206115722656,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_sum,K,A,15.121028900146484,non-hate,True,-8.10983657836914,hate,True,14.45560073852539,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_sum,K,H,14.379875183105469,non-hate,True,-8.052642822265625,hate,True,13.582855224609375,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_mean,R,A,-4.05491828918457,hate,True,7.560514450073242,non-hate,True,-4.08610725402832,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_mean,R,H,-4.0263214111328125,hate,True,7.189937591552734,non-hate,True,-4.048603057861328,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_mean,K,A,7.560514450073242,non-hate,True,-4.05491828918457,hate,True,7.227800369262695,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/answer_mean,K,H,7.189937591552734,non-hate,True,-4.0263214111328125,hate,True,6.7914276123046875,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/total_with_eos,R,A,-8.10983657836914,hate,True,15.121036529541016,non-hate,True,-8.17221450805664,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/total_with_eos,R,H,-8.052642822265625,hate,True,14.379875183105469,non-hate,True,-8.097206115722656,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/total_with_eos,K,A,15.121036529541016,non-hate,True,-8.10983657836914,hate,True,14.455608367919922,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/total_with_eos,K,H,14.379875183105469,non-hate,True,-8.052642822265625,hate,True,13.582855224609375,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/mean_with_eos,R,A,-2.7032788594563804,hate,True,5.040345509847005,non-hate,True,-2.724071502685547,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/mean_with_eos,R,H,-2.6842142740885415,hate,True,4.793291727701822,non-hate,True,-2.6990687052408857,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/mean_with_eos,K,A,5.040345509847005,non-hate,True,-2.7032788594563804,hate,True,4.818536122639974,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_forward/mean_with_eos,K,H,4.793291727701822,non-hate,True,-2.6842142740885415,hate,True,4.527618408203125,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_sum,R,A,9.452468872070312,non-hate,True,23.45888900756836,non-hate,True,9.435977935791016,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_sum,R,H,10.892784118652344,non-hate,True,22.504762649536133,non-hate,True,10.890251159667969,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_sum,K,A,23.45888900756836,non-hate,True,9.452468872070312,non-hate,True,22.816408157348633,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_sum,K,H,22.504762649536133,non-hate,True,10.892784118652344,non-hate,True,21.96756935119629,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_mean,R,A,4.726234436035156,non-hate,True,11.72944450378418,non-hate,True,4.717988967895508,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_mean,R,H,5.446392059326172,non-hate,True,11.252381324768066,non-hate,True,5.445125579833984,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_mean,K,A,11.72944450378418,non-hate,True,4.726234436035156,non-hate,True,11.408204078674316,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/answer_mean,K,H,11.252381324768066,non-hate,True,5.446392059326172,non-hate,True,10.983784675598145,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/total_with_eos,R,A,9.452468872070312,non-hate,True,23.45888900756836,non-hate,True,9.435977935791016,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/total_with_eos,R,H,10.892784118652344,non-hate,True,22.504762649536133,non-hate,True,10.890251159667969,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/total_with_eos,K,A,23.45888900756836,non-hate,True,9.452468872070312,non-hate,True,22.816408157348633,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/total_with_eos,K,H,22.504762649536133,non-hate,True,10.892784118652344,non-hate,True,21.96756935119629,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/mean_with_eos,R,A,3.150822957356771,non-hate,True,7.819629669189453,non-hate,True,3.1453259785970054,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/mean_with_eos,R,H,3.6309280395507812,non-hate,True,7.501587549845378,non-hate,True,3.6300837198893228,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/mean_with_eos,K,A,7.819629669189453,non-hate,True,3.150822957356771,non-hate,True,7.605469385782878,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ab_reverse/mean_with_eos,K,H,7.501587549845378,non-hate,True,3.6309280395507812,non-hate,True,7.32252311706543,non-hate,True,True,False
F2:O-N2,attention,35,pre_answer,ncc_fixed_recipient,R,A,-2.8075131319456212,hate,True,1.5433871366090663,non-hate,True,-2.6804069104286943,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_fixed_recipient,R,H,-2.567391642198445,hate,True,1.684246134494264,non-hate,True,-2.3954535725369865,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_fixed_recipient,K,A,1.5449026828465726,non-hate,True,-2.805997585708115,hate,True,1.2445835198420152,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_fixed_recipient,K,H,1.6886237153354031,non-hate,True,-2.563014061357306,hate,True,1.3468736339551937,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_recalibrated,R,A,-2.8075131319456212,hate,True,1.5449026828465726,non-hate,True,-2.697632119769255,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_recalibrated,R,H,-2.567391642198445,hate,True,1.6886237153354031,non-hate,True,-2.409575506462076,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_recalibrated,K,A,1.5449026828465726,non-hate,True,-2.8075131319456212,hate,True,1.2615703871873079,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_recalibrated,K,H,1.6886237153354031,non-hate,True,-2.567391642198445,hate,True,1.3608171414710455,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/empty,R,A,-3.3989590962727867,hate,True,0.8760220845540365,non-hate,True,-3.2968793233235676,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/empty,R,H,-3.199271647135417,hate,True,1.0289680480957037,non-hate,True,-3.0480016072591147,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/empty,K,A,0.8760220845540365,non-hate,True,-3.3989590962727867,hate,True,0.6008387247721356,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/empty,K,H,1.0289680480957037,non-hate,True,-3.199271647135417,hate,True,0.7075833638509108,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/space,R,A,-2.912977091471354,hate,True,1.3735092163085936,non-hate,True,-2.8027702331542974,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/space,R,H,-2.6700454711914063,hate,True,1.5274602254231775,non-hate,True,-2.5190574645996096,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/space,K,A,1.3735092163085936,non-hate,True,-2.912977091471354,hate,True,1.0902547200520831,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/space,K,H,1.5274602254231775,non-hate,True,-2.6700454711914063,hate,True,1.2064992268880204,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/na,R,A,-1.833922831217448,hate,True,2.5268399556477865,non-hate,True,-1.7296742757161458,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/na,R,H,-1.5865699768066404,hate,True,2.670253245035808,non-hate,True,-1.428936767578125,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/na,K,A,2.5268399556477865,non-hate,True,-1.833922831217448,hate,True,2.249371083577474,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/na,K,H,2.670253245035808,non-hate,True,-1.5865699768066404,hate,True,2.3428738911946607,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/mask,R,A,-2.9189224243164062,hate,True,1.5443506876627602,non-hate,True,-2.7900716145833333,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/mask,R,H,-2.649552663167318,hate,True,1.6897323608398445,non-hate,True,-2.4794011433919274,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/mask,K,A,1.5443506876627602,non-hate,True,-2.9189224243164062,hate,True,1.2428972880045572,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/mask,K,H,1.6897323608398445,non-hate,True,-2.649552663167318,hate,True,1.3502138773600256,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_single/lorem,R,A,-4.4297943115234375,hate,True,-0.18400497436523455,hate,True,-4.3365422566731775,hate,True,True,False
F2:O-N2,attention,35,pre_answer,ncc_single/lorem,R,H,-4.262250264485678,hate,True,-0.07701237996419241,hate,True,-4.1234491984049475,hate,True,True,False
F2:O-N2,attention,35,pre_answer,ncc_single/lorem,K,A,-0.18400497436523455,hate,True,-4.4297943115234375,hate,True,-0.4495735168457031,hate,True,True,False
F2:O-N2,attention,35,pre_answer,ncc_single/lorem,K,H,-0.07701237996419241,hate,True,-4.262250264485678,hate,True,-0.384693400065105,hate,True,True,False
F2:O-N2,attention,35,pre_answer,ncc_loo/empty,R,A,-2.6984001643090987,hate,True,1.6638660900213256,non-hate,True,-2.587546517182515,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/empty,R,H,-2.4528967917375333,hate,True,1.8066174410475968,non-hate,True,-2.294302948174425,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/empty,K,A,1.6638660900213256,non-hate,True,-2.6984001643090987,hate,True,1.379599135601481,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/empty,K,H,1.8066174410475968,non-hate,True,-2.4528967917375333,hate,True,1.4780685261755306,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/space,R,A,-2.7826223602053397,hate,True,1.5839554759317194,non-hate,True,-2.672816729564223,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/space,R,H,-2.543121036454324,hate,True,1.7255609971347559,non-hate,True,-2.383787654369406,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/space,K,A,1.5839554759317194,non-hate,True,-2.7826223602053397,hate,True,1.3006140858021693,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/space,K,H,1.7255609971347559,non-hate,True,-2.543121036454324,hate,True,1.3963186266411283,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/na,R,A,-3.267276549257843,hate,True,1.078179025164118,non-hate,True,-3.1536580816836954,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/na,R,H,-3.0308824377854675,hate,True,1.2247218148141599,non-hate,True,-2.873768442418165,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/na,K,A,1.078179025164118,non-hate,True,-3.267276549257843,hate,True,0.7908848922732514,non-hate,True,False,False
