schema_version,query_id,condition,task,lex_hit,gold,pred_labels,correct,ordinal,top_score_gap,tied_top_count,within_two_epsilon,gold_margin,gold_mass,gold_nll,hate_logodds,group_label_logodds,pred_group_size,group_error_count,score_mode_sensitive,score_mode_predictions,core_mask,six_condition_mask,prompt_tokens,dictionary_tokens,demo_tokens,context_sha256,prompt_sha256,missing_reason,task_specific_null_reason,context_status
general-model-nolabel-paired-cases/v1,7680,CD,hate,False,non-hate,"[""non-hate""]",True,1,11.995494842529297,1,False,11.995494842529297,0.9999938280826487,6.1719363976178325e-06,-11.995494842529297,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,529,0,419,5fb8a006884152686a45dece3b217089127d533bf65a6bcc091f4f87b69c2ae0,9652ba26fe69e6bef94b2f40cab892a2316801a797c7c13a38228236a82546df,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CD,group,False,[],[],True,0,20.271013259887695,1,False,20.271013259887695,0.9999999979750096,2.024990395535968e-09,null,"{""LGBTQ"":-30.733130160456195,""Racism"":-21.573348800410383,""Region"":-25.631125906381477,""Sexism"":-20.27099298949811,""others"":-24.717409859259586}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,600,0,417,66e9bc257706c7b381a7fb225c98c2cbb687184a660d042f081795d9aff7f7f7,e2a2971da5402027116ab833d9b79d9ce8034b47df3585c24dd1dd1a609a21b3,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLDnew,hate,False,non-hate,"[""non-hate""]",True,1,13.490360260009766,1,False,13.490360260009766,0.9999986157632376,1.3842377205125954e-06,-13.490360260009766,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,639,110,419,3f79d8a7bbcae8189a8e9cd10b56708799b66d8765338a27f0c08d27fa67562f,d3de95f48bdf6eaa2012b02fcea73e336f708943fdc204051d4a2e1c29309e22,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLDnew,group,False,[],[],True,0,19.645992279052734,1,False,19.645992279052734,0.9999999969345901,3.065409921196832e-09,null,"{""LGBTQ"":-31.774612222454124,""Racism"":-23.27932613032278,""Region"":-23.733303434055106,""Sexism"":-19.645987608108825,""others"":-27.00332098410248}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,710,110,417,d84b42e412f4f79f450bf06cefde9e9de6e6b3b0d47803a62e36398b204b360c,3aed12ff46243c5acacefb1595e6156448cea96d63f495acdd7f95f258c28786,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,18.148775100708008,1,False,18.148775100708008,0.9999999868753686,1.312463151761677e-08,-18.148775100708008,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,207,97,0,525507b3bbaa0869a6f75937d9b83642c834ea3e9d857b2310f4cdc938138b4e,6ac7e1739bc9ec50e302553f37ee8fdd0b0f1a66cf0e6b8cc851f1cbce0b9061,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLnewNoCat,group,False,[],[],True,0,31.89592742919922,1,False,31.89592742919922,0.9999999999999729,2.7089441800853454e-14,null,"{""LGBTQ"":-35.833923565491716,""Racism"":-35.459278883109405,""Region"":-35.254635359402634,""Sexism"":-32.001728046999055,""others"":-31.877306685908305}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,280,97,0,9f1fa1509fc7449d278845f5b217e17b6cf5d6aa29359487a0090a9415a0bf20,635ef1226c46bf29e6a579ce21877cff13d038d41655e79dcf3e7c8013caa806,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLDnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,14.211139678955078,1,False,14.211139678955078,0.9999993267441071,6.732561195916602e-07,-14.211139678955078,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,626,97,419,697aedb5352d6655d431bfb283729b583fc3f45ea350dad6da71f18255bc49e1,4ae5f0300c9a8f37173047b6a77203045da9ffd9ee245f4c07b8e7f222261767,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7680,CLDnewNoCat,group,False,[],[],True,0,19.58681869506836,1,False,19.58681869506836,0.9999999951942886,4.8057113728456995e-09,null,"{""LGBTQ"":-26.890158628760844,""Racism"":-19.5861490472923,""Region"":-21.823933576750566,""Sexism"":-20.41948685996676,""others"":-25.751258643603727}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,697,97,417,f24a74f557c8d213a1a65ec35af6406a00c1a078432752a31ba0573d5a15d8a1,7143c775f25a136ae0f90b389feecf6a7e954fb0a08be35459062b97d4e98485,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,C0,hate,False,non-hate,"[""non-hate""]",True,1,8.491256713867188,1,False,8.491256713867188,0.9997947869700611,0.00020523408901386344,-8.491256713867188,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,114,0,0,112d730828fa5af531d1fe5b778b46377dd10ea7c55982fda54e20b806d95076,c8c08c7107b54b78150e8e8b9b1c8a08382adc48155929349a2efd4d67dc4781,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,C0,group,False,[],[],True,0,13.787397384643555,1,False,13.787397384643555,0.9999988219587801,1.1780419137940784e-06,null,"{""LGBTQ"":-20.29067913244139,""Racism"":-13.787397531875,""Region"":-17.49918472885477,""Sexism"":-16.790131731182765,""others"":-16.449494513189958}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,187,0,0,5d25ca4305ff1a77b493ed2b620d73a9c07325f98dd1a3efe3ec7d09892656cf,9b0c02906af90bb3c79f00e78a1449cb35c4ac9fbfd93816c208d0cc9d2f4c88,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLnew,hate,False,non-hate,"[""non-hate""]",True,1,16.065776824951172,1,False,16.065776824951172,0.9999998946288471,1.0537115846488351e-07,-16.065776824951172,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,271,157,0,aeafb2644603f2b76349a423f4052aa88165788a4b11d59b9805542081085c09,43482a56bb907d39b88183843965696af0a0971848b418cea6a1defced4800a0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLnew,group,False,[],[],True,0,8.10793685913086,1,False,8.10793685913086,0.999506182493657,0.0004939394743628167,null,"{""LGBTQ"":-21.520252720782292,""Racism"":-18.8934007366223,""Region"":-19.561181131083472,""Sexism"":-8.10812976199201,""others"":-8.553577165708372}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,344,157,0,0f888c3de800bcce0ef01ece916d5158910ff8f14a7d6f9bf86e07164514ab07,803b65a1ee541611bfa0a3e51aaecbbff5eabf1f4bfb6a9c956ea6567a352c6e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CD,hate,False,non-hate,"[""non-hate""]",True,1,5.1971588134765625,1,False,5.1971588134765625,0.9944981772195796,0.005517013550946624,-5.1971588134765625,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,409,0,295,b2d9f9c336f01d8f5d7754e17b8716b9d54644e98ce9703f5dab47899495e419,10782c95f3225276d92aa217e14fcb344a1122dac7c28b62b27e98310738b90f,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CD,group,False,[],[],True,0,11.059764862060547,1,False,11.059764862060547,0.9999842158363145,1.5784288256700614e-05,null,"{""LGBTQ"":-18.03158996185203,""Racism"":-11.059764909429516,""Region"":-25.25181264568907,""Sexism"":-17.122255893906356,""others"":-22.145275639391187}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,483,0,296,8ea37d89a8f12b6cade9d53abca4e67c6b40d98a02935d6359be31f57dd3dc7b,0b6e6518fd92f906dac92f38c1a3ed29cccf88d868fd80ecc63e7e9d0c50c587,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLDnew,hate,False,non-hate,"[""non-hate""]",True,1,8.906932830810547,1,False,8.906932830810547,0.9998645717080292,0.00013543746320990703,-8.906932830810547,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,566,157,295,2a8e849bd5f4d70b8121e698de27b1e7687f85bdef11f187575023c068eeaa74,5b965ecd62c8dd10df2fcae4e8c4d211c776787d72650eced2ac678ae49856b8,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLDnew,group,False,[],[],True,0,11.064544677734375,1,False,11.064544677734375,0.9999818443346081,1.815583020799849e-05,null,"{""LGBTQ"":-22.762835515325058,""Racism"":-21.98176314404833,""Region"":-21.224802610411665,""Sexism"":-11.064547174351372,""others"":-12.900345239878135}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,640,157,296,5a5a211244561eab8daebc427f46edab7e444d2de3f2aa27b9817682e1fd8bc5,05ad9b41d992f78cf54ffbf7a960f4beddeacf7599a3587261a4ceb04dabb4a1,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,13.680366516113281,1,False,13.680366516113281,0.9999988552996528,1.1447010022924697e-06,-13.680366516113281,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,250,136,0,2a1e3d2f087b0f60dae91f33059acc0c6640645348335980300398d4841ce104,c230cd82c226c81425b01d66145682a9b2c05c2280f52632085b09af99ea681f,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLnewNoCat,group,False,[],[],True,0,11.738784790039062,1,False,11.738784790039062,0.999992020515604,7.979516232324018e-06,null,"{""LGBTQ"":-23.330963794055556,""Racism"":-20.582920216463073,""Region"":-26.542138820918243,""Sexism"":-11.738784781529318,""others"":-24.772977272226065}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,323,136,0,d5d5c1c0a15c64946b0ef81e7f55ea8267be5057948a7b25a47eb38b5c3e7d4c,124ab706e6974a277a8e9bd90309866a83026819a459b35175ab6d0a7bd82178,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLDnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,9.271995544433594,1,False,9.271995544433594,0.9999059881350434,9.401628434894881e-05,-9.271995544433594,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,545,136,295,30306069fbd67e5b89ad484bca0551b285baef33588bbb1703798fae4c92fa44,e2be0fec67055ecac37987165bf59ae03f41c375848268da1d1ac41fb47796d4,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7698,CLDnewNoCat,group,False,[],[],True,0,15.01125717163086,1,False,15.01125717163086,0.9999996975203311,3.02479714603145e-07,null,"{""LGBTQ"":-29.658168856237605,""Racism"":-27.923806007587658,""Region"":-29.02703820710731,""Sexism"":-15.011257171603484,""others"":-28.143207093307975}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,619,136,296,6db467ca5acf459a4b9665afc7d55f112d46e4303f407483bd6fa7d4cc3cf65c,f2c4f3b31b73e3eda258593d9d007b63fcdca4e9cbb6a2c9c00218fa069976e2,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,C0,hate,False,non-hate,"[""non-hate""]",True,1,11.858470916748047,1,False,11.858470916748047,0.9999929217085151,7.078316536188092e-06,-11.858470916748047,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110110,111,0,0,761a92b8c2d8dcbc6bb4a9446255f4f721cf107e7d46242a6a711a510c67a50c,63ed35d40f5cd46a62c0bf486ab783f2674b3cdc612e3292d4a8bd6a96e7db93,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,C0,group,False,[],[],True,0,24.206663131713867,1,False,24.206663131713867,0.9999999999692826,3.071742860025213e-11,null,"{""LGBTQ"":-39.43479441085825,""Racism"":-41.985646327514374,""Region"":-41.605228318559064,""Sexism"":-31.867416822308734,""others"":-24.20666311132225}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,184,0,0,cb209e7c7a471ff2085482d1b84a09d6aa440739a1899db8de2269f5e6a2e11c,dd750c538f6037bf3a71b32d982961fd5c14015833baeb33205a6822a3801e6a,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLnew,hate,False,non-hate,"[""non-hate""]",True,1,17.37649917602539,1,False,17.37649917602539,0.9999999715892772,2.8410723147936478e-08,-17.37649917602539,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110110,266,155,0,a11533231ea95e6b983074e412a583d0709656f6dae9e8a9c3317b277f153144,1fc010879e784d94e7d92319b10b01f633b5915d7013b12998a5497485209149,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLnew,group,False,[],[],True,0,25.499858856201172,1,False,25.499858856201172,0.9999999999915588,8.441247700794363e-12,null,"{""LGBTQ"":-41.4944769827589,""Racism"":-41.43381389634879,""Region"":-41.28622562670729,""Sexism"":-25.499858744559052,""others"":-31.731948172260076}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,339,155,0,954452c8e482970fb1dd3e0b1ff0d94ee9d227573c334832f7d35dadc673882d,7571195fd4c7cb12920fac5633b03e123d7b025f48410437a32bdb9a02ad7893,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CD,hate,False,non-hate,"[""hate""]",False,0,3.4026947021484375,1,False,-3.4026947021484375,0.03221135466353471,3.4354362592885543,3.4026947021484375,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1100,110110,378,0,267,40a008af362f53e32a84f57a760901e2192d4d2ac56986b6b281625892d19a68,5d0c66bd3f4b4076d5801d86d13a406495eb00ad5b5f4434bef57815b803602c,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CD,group,False,[],[],True,0,12.444488525390625,1,False,12.444488525390625,0.9999960596870535,3.940320709544206e-06,null,"{""LGBTQ"":-34.72232672844982,""Racism"":-30.23015906684851,""Region"":-40.93609176996153,""Sexism"":-20.77079203533416,""others"":-12.44448852493869}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,451,0,267,d00f2a3ca77c9f49dca18222a2a7ea1c1dfc672dcb2919db760b41bab3b4654c,27c098ea6ccfcc71a01b044ed5fd83a9aefd716f58b07c8bfb775b783ae33ce0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLDnew,hate,False,non-hate,"[""non-hate""]",True,1,1.6469879150390625,1,False,1.6469879150390625,0.8384835428757756,0.17616032477400453,-1.6469879150390625,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110110,533,155,267,c61bd527c1ea663fc1f2dcbe6c69fe69696cc4eaf331c223f48a20aa7d5f4b7a,a053a4158527a3360f251d5b685702db60883012dd772f7723c849823f271ad7,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLDnew,group,False,[],[],True,0,16.54480743408203,1,False,16.54480743408203,0.9999999347326123,6.526738980554791e-08,null,"{""LGBTQ"":-41.4992932984945,""Racism"":-33.986530085548424,""Region"":-40.278841940912464,""Sexism"":-26.83033654115162,""others"":-16.54480743404848}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,606,155,267,0225a5c20529a016b815cb91b7de80a754c7ab0bb602b0b34a9cbae730b29a5f,c8c98c739ca9a9466ca35cbbccc38b36f9f311954b35c560be5b47902ca22be4,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,16.896190643310547,1,False,16.896190643310547,0.9999999540719912,4.5928009895224164e-08,-16.896190643310547,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110110,241,130,0,5d6809454e735fa738ce2c33862e74a0cadcc59d16849d7b9c76dad8b76fcabf,8f10b2e5108649e4d0f7c57e4cf5510ac954dc777d5a8957b7a6e42e833c2754,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLnewNoCat,group,False,[],[],True,0,26.569591522216797,1,False,26.569591522216797,0.9999999999960951,3.904876422203977e-12,null,"{""LGBTQ"":-38.620727703900315,""Racism"":-43.06436250379835,""Region"":-42.115178414940914,""Sexism"":-27.6168329594869,""others"":-26.56959145578705}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,314,130,0,8bfc9d4647cac35bc664226a64f55faa3a10edcbd8e08a707e16b5569bfc9055,c87a7c93e7fbbfff4d9863d2a9c14b3d18d405ed604151428045e14fe795f10e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLDnewNoCat,hate,False,non-hate,"[""hate""]",False,0,2.0591506958007812,1,False,-2.0591506958007812,0.11313101479655054,2.1792087089032233,2.0591506958007812,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1100,110110,508,130,267,2b9c74c8ec98015ba13f25bc61176b7aa89e366c5b81fe1e20b17d972e01129a,e4df955dc20d3ad0b6859fb1d4fe43ca714f96c13bed163f9ecaa703ceb7c1d2,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7711,CLDnewNoCat,group,False,[],[],True,0,17.12986946105957,1,False,17.12986946105957,0.9999999636426313,3.635736934258553e-08,null,"{""LGBTQ"":-40.482041376344554,""Racism"":-37.68523667484775,""Region"":-46.172651065088345,""Sexism"":-31.529373550980132,""others"":-17.12986946103958}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,581,130,267,60b3d8aca6a716bc428623f308e98f255d8e4ce165b24b2831e83c3deab6142f,86333b6c85a2ef53aa32541763ec0a2baa365c12040ef749aef79328bf464aae,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,C0,hate,False,non-hate,"[""non-hate""]",True,1,4.661457061767578,1,False,4.661457061767578,0.9906358372019634,0.009408282214096064,-4.661457061767578,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110010,185,0,0,7e74cc6d95b84fbeee05794dc3ff80b932e538bbeeda386a1bab6afa9b71506c,68b73199d40096092ad2fe9388decfdcbc09250176ab5e2edc9e95a4e6d1bfee,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,C0,group,False,[],[],True,0,7.440853118896484,1,False,7.440853118896484,0.9987419545412395,0.0012588374622692696,null,"{""LGBTQ"":-9.232679171549517,""Racism"":-7.8611564204515005,""Region"":-17.173019467118056,""Sexism"":-8.573933110155282,""others"":-7.441525286399703}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1100,110010,258,0,0,5ef00d99925c357a62ec924670bbe610e52a710ec673b40f26c9801770894b86,695f56990f8e0950db08a338c9528895aaf37ffd14b6677fb2ce6acedc87fff5,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLnew,hate,False,non-hate,"[""non-hate""]",True,1,9.448055267333984,1,False,9.448055267333984,0.9999211634713506,7.88396364118614e-05,-9.448055267333984,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110010,378,193,0,b31bc4eb896fa846fad1df1ec00e31f846678a7fe720422d4dffcc38c5d0cc94,4fb9551bc12e17c93634c87f6853ef814cc4ce50043e40407bcadff98f84ebad,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLnew,group,False,[],[],True,0,16.937793731689453,1,False,16.937793731689453,0.9999999547805933,4.521940763958095e-08,null,"{""LGBTQ"":-30.54640446612524,""Racism"":-22.551381359188447,""Region"":-33.45332637480818,""Sexism"":-20.721091332354288,""others"":-16.93779195108987}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1100,110010,451,193,0,d855fcd211627351c2c1fe9da9a567aebf30454c0f69c262fa8a63177b85f780,874b84c9fed3c586cdc2e851656edd64c06a111e5bbcae11b7de8196e6548cc1,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CD,hate,False,non-hate,"[""hate""]",False,0,1.5950775146484375,1,False,-1.5950775146484375,0.16867072494400834,1.779806837719385,1.5950775146484375,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1100,110010,615,0,430,5f76de7910fe175c5650ead732a57c2e41299eeee1f512607b054f04bfc0f4bd,90ffbe0de4b8c801f475683dfc763e5a454c2fe013a08f91f8cce0a5211d212e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CD,group,False,[],"[""Sexism""]",False,8,1.5599403381347656,1,False,-4.680660247802734,0.0075522256174294445,4.885912975395912,null,"{""LGBTQ"":-5.039525440276266,""Racism"":-1.5774724679312533,""Region"":-14.72823548696077,""Sexism"":1.4791321544868685,""others"":-7.781929715594512}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",1100,110010,686,0,428,7532535403614ad933e0b6c59c5cbd663120b11b765bbd5451134483e721cd66,754eee3cc833e2d4d6dae322335786498333166ba66586bc4599477c1e00631d,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLDnew,hate,False,non-hate,"[""hate""]",False,0,0.16435623168945312,1,False,-0.16435623168945312,0.4590031876966394,0.7786981240728548,0.16435623168945312,null,null,null,True,"{""answer_mean"":[""non-hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""hate""]}",1100,110010,808,193,430,edd82b3f28147339d51b380e534608dde5621ba0970ec01ba281d46d88799598,c226b4b39cfb998adc017f327bc2a440d4ff35f9283204000cfef34f1bf900de,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLDnew,group,False,[],"[""Sexism""]",False,8,2.2127723693847656,1,False,-5.045680999755859,0.005765469464578321,5.155868694998449,null,"{""LGBTQ"":-8.60877293356647,""Racism"":-7.816628912536819,""Region"":-15.990117721397075,""Sexism"":2.1499704711239267,""others"":-2.2198379056035122}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",1100,110010,879,193,428,41d3b8f0d28b5379df57a7cfd214f95cf6c182c793ba023f05d0960936744aa1,a9671dde2e80f1bc800de3b4821ed15fcaadb344555405390589de6d41358f69,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLnewNoCat,hate,False,non-hate,"[""non-hate""]",True,1,11.084224700927734,1,False,11.084224700927734,0.9999846476200973,1.5352497751730185e-05,-11.084224700927734,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1100,110010,352,167,0,29c36176140062ec83680f008b504edbeb00d6db11a771833e72bd782f5b8e9f,155e83700b939f17ee7466c9a9e87d52486bbb669fbc0232cc912cf3c039e6df,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLnewNoCat,group,False,[],[],True,0,16.548507690429688,1,False,16.548507690429688,0.9999999297181097,7.028189272276469e-08,null,"{""LGBTQ"":-22.37133816290257,""Racism"":-19.733745130835743,""Region"":-28.772138816616003,""Sexism"":-16.548495783306457,""others"":-19.858226803856226}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1100,110010,425,167,0,a2bc2f48c010bb8f3cfd514139e50682d41d82808b4ba3ade5b126048543b8b9,8d17fcbb7a0f707f0f5a40b8d12f6d60ed2f9e266b0323ca1d1d52d8df2d0835,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLDnewNoCat,hate,False,non-hate,"[""hate""]",False,0,1.9606132507324219,1,False,-1.9606132507324219,0.12340069509409168,2.092318534673459,1.9606132507324219,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1100,110010,782,167,430,ec27149597f1b6f98c35482c1602cb8b07e338bcadfdab90a0cfda0751ce0615,19fb2bdfdb194d8212fb8ac69189b431af2ce12099c103209c55b05d7766ba68,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,7717,CLDnewNoCat,group,False,[],"[""Sexism""]",False,8,2.2737197875976562,1,False,-2.2737197875976562,0.09292995600630423,2.375909230819821,null,"{""LGBTQ"":-9.291248962058678,""Racism"":-5.876943579950264,""Region"":-13.547996508175009,""Sexism"":2.2293971114465707,""others"":-6.626893396146587}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",1100,110010,853,167,428,08ecd60360b966bef79d8ff97134f62ddf255997e6109cb0027b093913c318b9,a46966a7d3d274034b2a1eb796dcaa4b3ce73bb220b16f2eb969a1fe33b4edf3,null,field_belongs_to_other_task,complete
