schema_version,stratum,n,contrast,before,after,task,transition,feature,stratum_n,transition_n,mean,median,q25,q75,positive_fraction,negative_fraction,zero_fraction,missing_reason
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,ld_only_count,196,62,4.967741935483871,4.5,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,union_count,196,62,4.967741935483871,4.5,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_before,196,62,205.30645161290323,200.0,190.0,213.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_after,196,62,393.16129032258067,381.0,321.5,442.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_before_minus_after,196,62,-187.8548387096774,-165.5,-227.25,-127.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,dictionary_tokens_before,196,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,dictionary_tokens_after,196,62,187.83870967741936,165.5,127.75,227.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_hate_n,196,62,6.435483870967742,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_Racism_n,196,62,2.5806451612903225,1.0,1.0,5.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_Region_n,196,62,2.0806451612903225,1.0,1.0,3.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_LGBTQ_n,196,62,1.532258064516129,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_Sexism_n,196,62,3.2096774193548385,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,62,S_vs_0,C0,CLnewNoCat,group,11,demo_others_n,196,62,1.096774193548387,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,lq_count,196,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,ld_only_count,196,36,5.833333333333333,5.5,4.0,7.0,0.9722222222222222,0.0,0.027777777777777776,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,union_count,196,36,5.833333333333333,5.5,4.0,7.0,0.9722222222222222,0.0,0.027777777777777776,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,prompt_tokens_before,196,36,150.02777777777777,143.5,117.75,178.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,prompt_tokens_after,196,36,857.9444444444445,901.5,674.5,1012.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,prompt_tokens_before_minus_after,196,36,-707.9166666666666,-728.0,-831.75,-557.25,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,dictionary_tokens_before,196,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,dictionary_tokens_after,196,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_hate_n,196,36,6.555555555555555,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_Racism_n,196,36,2.5833333333333335,2.0,1.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_Region_n,196,36,2.111111111111111,1.0,1.0,3.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_LGBTQ_n,196,36,1.5277777777777777,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_Sexism_n,196,36,3.1666666666666665,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,36,D_vs_0,C0,CD,hate,00,demo_others_n,196,36,1.1944444444444444,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,lq_count,196,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,ld_only_count,196,144,5.159722222222222,5.0,3.0,6.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,union_count,196,144,5.159722222222222,5.0,3.0,6.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,prompt_tokens_before,196,144,126.56944444444444,122.5,116.0,134.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,prompt_tokens_after,196,144,621.1666666666666,602.5,531.75,700.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,prompt_tokens_before_minus_after,196,144,-494.59722222222223,-481.0,-568.25,-407.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,dictionary_tokens_before,196,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,dictionary_tokens_after,196,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_hate_n,196,144,6.277777777777778,6.0,6.0,6.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_Racism_n,196,144,2.3194444444444446,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_Region_n,196,144,1.6319444444444444,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_LGBTQ_n,196,144,1.3402777777777777,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_Sexism_n,196,144,3.1944444444444446,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,144,D_vs_0,C0,CD,hate,01,demo_others_n,196,144,1.3611111111111112,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,lq_count,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,ld_only_count,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,union_count,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,prompt_tokens_before,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,prompt_tokens_after,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,prompt_tokens_before_minus_after,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,dictionary_tokens_before,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,dictionary_tokens_after,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_hate_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_Racism_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_Region_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_LGBTQ_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_Sexism_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,0,D_vs_0,C0,CD,hate,10,demo_others_n,196,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,lq_count,196,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,ld_only_count,196,16,4.0625,4.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,union_count,196,16,4.0625,4.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,prompt_tokens_before,196,16,120.875,116.0,112.75,118.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,prompt_tokens_after,196,16,638.0625,589.5,500.25,767.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,prompt_tokens_before_minus_after,196,16,-517.1875,-475.5,-655.0,-385.25,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,dictionary_tokens_before,196,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,dictionary_tokens_after,196,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_hate_n,196,16,6.5,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_Racism_n,196,16,3.8125,4.5,2.0,5.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_Region_n,196,16,1.3125,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_LGBTQ_n,196,16,1.8125,1.0,1.0,2.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_Sexism_n,196,16,3.125,3.0,2.75,3.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,16,D_vs_0,C0,CD,hate,11,demo_others_n,196,16,1.5,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,lq_count,196,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,ld_only_count,196,52,5.384615384615385,5.5,4.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,union_count,196,52,5.384615384615385,5.5,4.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,prompt_tokens_before,196,52,205.80769230769232,193.0,188.75,216.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,prompt_tokens_after,196,52,770.8846153846154,705.5,596.25,945.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,prompt_tokens_before_minus_after,196,52,-565.0769230769231,-509.0,-713.25,-389.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,dictionary_tokens_before,196,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,dictionary_tokens_after,196,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_hate_n,196,52,6.326923076923077,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_Racism_n,196,52,2.5961538461538463,2.0,1.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_Region_n,196,52,1.3846153846153846,1.0,1.0,1.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_LGBTQ_n,196,52,1.3653846153846154,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_Sexism_n,196,52,3.173076923076923,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,52,D_vs_0,C0,CD,group,00,demo_others_n,196,52,1.5576923076923077,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,lq_count,196,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,ld_only_count,196,45,5.4222222222222225,6.0,4.0,7.0,0.9777777777777777,0.0,0.022222222222222223,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,union_count,196,45,5.4222222222222225,6.0,4.0,7.0,0.9777777777777777,0.0,0.022222222222222223,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,prompt_tokens_before,196,45,200.84444444444443,193.0,188.0,201.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,prompt_tokens_after,196,45,728.9111111111112,707.0,625.0,859.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,prompt_tokens_before_minus_after,196,45,-528.0666666666667,-512.0,-664.0,-438.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,dictionary_tokens_before,196,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,dictionary_tokens_after,196,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_hate_n,196,45,6.355555555555555,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_Racism_n,196,45,2.422222222222222,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_Region_n,196,45,1.6666666666666667,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_LGBTQ_n,196,45,1.4222222222222223,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_Sexism_n,196,45,3.088888888888889,2.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,45,D_vs_0,C0,CD,group,01,demo_others_n,196,45,1.5777777777777777,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,lq_count,196,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,ld_only_count,196,11,5.090909090909091,5.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,union_count,196,11,5.090909090909091,5.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,prompt_tokens_before,196,11,208.36363636363637,208.0,190.5,216.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,prompt_tokens_after,196,11,773.3636363636364,848.0,615.5,906.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,prompt_tokens_before_minus_after,196,11,-565.0,-635.0,-691.5,-421.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,dictionary_tokens_before,196,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,dictionary_tokens_after,196,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_hate_n,196,11,6.545454545454546,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_Racism_n,196,11,4.2727272727272725,5.0,3.5,5.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_Region_n,196,11,1.1818181818181819,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_LGBTQ_n,196,11,1.3636363636363635,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_Sexism_n,196,11,4.454545454545454,5.0,3.5,5.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,11,D_vs_0,C0,CD,group,10,demo_others_n,196,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,lq_count,196,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,ld_only_count,196,88,4.9772727272727275,4.5,3.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,union_count,196,88,4.9772727272727275,4.5,3.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,prompt_tokens_before,196,88,202.6931818181818,197.0,189.0,209.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,prompt_tokens_after,196,88,746.125,706.0,633.25,846.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,prompt_tokens_before_minus_after,196,88,-543.4318181818181,-508.5,-644.5,-442.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,dictionary_tokens_before,196,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,dictionary_tokens_after,196,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_hate_n,196,88,6.329545454545454,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_Racism_n,196,88,2.2386363636363638,1.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_Region_n,196,88,1.9545454545454546,1.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_LGBTQ_n,196,88,1.4431818181818181,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_Sexism_n,196,88,3.0795454545454546,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,88,D_vs_0,C0,CD,group,11,demo_others_n,196,88,1.1363636363636365,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,lq_count,196,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,ld_only_count,196,79,5.924050632911392,6.0,4.0,7.0,0.9873417721518988,0.0,0.012658227848101266,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,union_count,196,79,5.924050632911392,6.0,4.0,7.0,0.9873417721518988,0.0,0.012658227848101266,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,prompt_tokens_before,196,79,367.49367088607596,357.0,305.5,437.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,prompt_tokens_after,196,79,957.2151898734177,947.0,798.0,1077.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,prompt_tokens_before_minus_after,196,79,-589.7215189873418,-613.0,-712.0,-451.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,dictionary_tokens_before,196,79,230.54430379746836,221.0,157.0,297.0,0.9873417721518988,0.0,0.012658227848101266,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,dictionary_tokens_after,196,79,230.54430379746836,221.0,157.0,297.0,0.9873417721518988,0.0,0.012658227848101266,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,demo_hate_n,196,79,6.341772151898734,6.0,6.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,demo_Racism_n,196,79,2.3544303797468356,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,demo_Region_n,196,79,1.8987341772151898,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,demo_LGBTQ_n,196,79,1.379746835443038,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,79,D_given_S,CLnewNoCat,CLDnewNoCat,hate,00,demo_Sexism_n,196,79,3.1139240506329116,3.0,2.0,4.0,1.0,0.0,0.0,null
