object_id,query_id,source_kind,source_id,surface,start,end,original_definition,source_text,query_text,source_fit,query_fit,source_fit_provenance,query_fit_provenance,assessment_status
hit:3919:demo:255:lex-0235:sense:01:8:11,3919,demo,255,普信男,8,11,普通却自信的男人简称，常含贬义。,相比较来说我觉得普信男还可以一不危害社会，还能自强不息。相反对社会危害最大的是那些既当婊子有立牌坊的人，这可不是什么荡妇羞辱，相反我对一些光明坦荡的性开放是持欣赏态度，现在某些群体又当又立的行为一直到了颠倒黑白混淆丑美的地步了。,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3919:demo:255:lex-0247:sense:01:43:45,3919,demo,255,婊子,43,45,对女性群体的侮辱性称呼。,相比较来说我觉得普信男还可以一不危害社会，还能自强不息。相反对社会危害最大的是那些既当婊子有立牌坊的人，这可不是什么荡妇羞辱，相反我对一些光明坦荡的性开放是持欣赏态度，现在某些群体又当又立的行为一直到了颠倒黑白混淆丑美的地步了。,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3919:query:3919:lex-0378:sense:01:51:53,3919,query,3919,yp,51,53,在部分与“性”或者相关的网络语境上下文中可为“约炮”的首字母缩写，表示非固定伴侣之间约定性接触。缩写可有不同展开，词面和 ASCII 大小写规范化本身不能确定具体义项。,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,uncertain,uncertain,user_discussion,user_discussion,user_participated
hit:3919:query:3919:lex-0378:sense:02:51:53,3919,query,3919,yp,51,53,在部分地域歧视或种族歧视相关的网络语境上下文中可为“硬盘”的首字母缩写，用于贬称“外地人”或者“外来人员”，其来源为外地人-WDR-WD-硬盘-YP。缩写可有不同展开，词面和 ASCII 大小写规范化本身不能确定具体义项。,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,uncertain,uncertain,user_discussion,user_discussion,user_participated
hit:3919:demo:476:lex-0758:sense:01:26:28,3919,demo,476,QJ,26,28,'强奸'的拼音缩写，一种违背被害人的意愿，使用暴力、威胁或其他手段强行与被害人进行性交的强制性行为。,在下也不太能接受。不过有一个问题，假如那姑娘被黑人给QJ了怎么算⁉俺觉得这种情况反而能接受了😅,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0069:sense:01:66:68,3950,demo,3749,国女,66,68,“中国女性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；具体语气取决于上下文，不预设使用者一定是男性。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:2349:lex-0069:sense:01:23:25,3950,demo,2349,国女,23,25,“中国女性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；具体语气取决于上下文，不预设使用者一定是男性。,你气炸了的部分原因也有物化女性的成分吧？认为中国女性是中国男性的伴侣，但是这不是印度，女性也能顶半边天。女性和黑人和老外谈恋爱我觉得不要去管那么多，但是如果存在烂交群P等事情，发现一个公布一个，毕竟违法了。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0090:sense:01:9:11,3950,demo,3749,女拳,9,11,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0090:sense:01:15:17,3950,demo,3749,女拳,15,17,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0090:sense:01:119:121,3950,demo,3749,女拳,119,121,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0090:sense:01:129:131,3950,demo,3749,女拳,129,131,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:4443:lex-0090:sense:01:2:4,3950,demo,4443,女拳,2,4,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,针对女拳而已，😆应该还有些好点的女人,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:7235:lex-0090:sense:01:3:5,3950,demo,7235,女拳,3,5,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,这是真女拳吧…😅还分上等级了,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0090:sense:01:45:47,3950,demo,6413,女拳,45,47,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0090:sense:01:145:147,3950,demo,6413,女拳,145,147,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6291:lex-0090:sense:01:46:48,3950,demo,6291,女拳,46,48,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0129:sense:01:3:5,3950,demo,6413,舔狗,3,5,指毫无尊严去跪舔他人的人，多指男性。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:7212:lex-0176:sense:01:4:6,3950,demo,7212,媚黑,4,6,指责某人过度迎合、追捧黑人或与黑人有关的事物，常含贬义；这是使用者的评价，不是被指称者的客观属性。,就应该给媚黑的女人一耳光，这本来就是为她们好，更是为我们国家好，对待黑人，矫枉必须过正…,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0327:sense:01:167:169,3950,demo,6413,它们,167,169,通常用于指称非人的多个事物。在明确指人且伴随动物化等贬损的语境中，可能有贬低或去人格化作用；不能仅凭代词形式认定目标或贬损性质。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0327:sense:01:198:200,3950,demo,6413,它们,198,200,通常用于指称非人的多个事物。在明确指人且伴随动物化等贬损的语境中，可能有贬低或去人格化作用；不能仅凭代词形式认定目标或贬损性质。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0333:sense:01:6:9,3950,demo,6413,理中客,6,9,被用来讽刺那些不明白前因后果，对事件一知半解，站在道德制高点评判别人的人。，含贬义。,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:2101:lex-0545:sense:01:39:41,3950,demo,2101,撑同,39,41,来源于2013年举办的反歧视活动'撑同志反歧视'，是'反同'的反义词。,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:3749:lex-0679:sense:01:81:83,3950,demo,3749,嘴炮,81,83,网络流行语，指通过言语攻击或说服他人，但缺乏实际行动的行为或人，常用于ACGN文化或日常调侃中。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0714:sense:01:149:151,3950,demo,6413,ex,149,151,"'恶心'的中文拼音缩写，厌恶之极,不堪忍耐。",咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:3950:demo:6413:lex-0714:sense:01:174:176,3950,demo,6413,ex,174,176,"'恶心'的中文拼音缩写，厌恶之极,不堪忍耐。",咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:4026:demo:1242:lex-0073:sense:01:97:100,4026,demo,1242,txl,97,100,中文'同性恋'拼音的首字母简写，用于代指同性恋群团。,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4026:query:4026:lex-0117:sense:01:57:60,4026,query,4026,地域黑,57,60,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4026:demo:5135:lex-0117:sense:01:66:69,4026,demo,5135,地域黑,66,69,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,作为一个土生外长的河南人，以前也一直是恨铁不成钢，和外面的人打交道从来小心翼翼，生怕给故乡招了黑，但到后来慢慢才发现，各种迹象表明，地域黑是西方资本控制的国内某些媒体，刻意营造出来的从内部分裂、瓦解民族认同感的舆论战争！（结合当下的国际形势，以及曝光出来的一些类似案例，请自行脑补）,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4026:demo:25:lex-0117:sense:01:81:84,4026,demo,25,地域黑,81,84,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,起码在冯丽这件事情上，是这几个博主到冯丽微博下留言加辱骂河南人的，到处蹭热度，我都怀疑这些人是不是有病呀！你骂他他就截屏，说你网暴他，你不骂他马上就跑到话题下继续地域黑，我去过西安，是一座美丽的城市，文化很厚重，但华夏把中原说做陕西，黄帝故里是西安等等常识性错误的言论，还不让人说洛阳是十三朝古都，不是洛阳是古都会影响西安什么吗？无语😲😲😲😲,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4026:demo:1242:lex-0279:sense:01:67:70,4026,demo,1242,娘娘腔,67,70,用于形容某些男性在语音、语调或行为上表现出的女性化特征，常含贬义。,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4026:demo:25:lex-0690:sense:01:63:65,4026,demo,25,网暴,63,65,'网络暴力'的简称，指通过网络以文本、图像、音频、视频等形式对个人集中发布的，含有侮辱谩骂、造谣诽谤、煽动仇恨、威逼胁迫、侵犯隐私，以及影响身心健康的指责嘲讽、贬低歧视等内容的违法和不良信息。,起码在冯丽这件事情上，是这几个博主到冯丽微博下留言加辱骂河南人的，到处蹭热度，我都怀疑这些人是不是有病呀！你骂他他就截屏，说你网暴他，你不骂他马上就跑到话题下继续地域黑，我去过西安，是一座美丽的城市，文化很厚重，但华夏把中原说做陕西，黄帝故里是西安等等常识性错误的言论，还不让人说洛阳是十三朝古都，不是洛阳是古都会影响西安什么吗？无语😲😲😲😲,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4137:demo:6291:lex-0090:sense:01:46:48,4137,demo,6291,女拳,46,48,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,女圈有不少女同,valid_sense,inapplicable,ai_note,ai_note,awaiting_reply
hit:4137:demo:6764:lex-0215:sense:01:39:41,4137,demo,6764,男同,39,41,对男同性恋群体的简称，常含贬义。,其实在早些年，有个外国学家做过一篇调查的发现的是男人更支持女同婚姻，女人更支持男同婚姻,女圈有不少女同,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4137:demo:467:lex-0292:sense:01:5:9,4137,demo,467,真“艾”,5,9,'真“艾”'是'真爱'的中文谐音，常用于对同性恋群体或艾滋病群体的贬义表达。,毕竟同性是真“艾”,女圈有不少女同,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4137:demo:2787:lex-0731:sense:01:62:64,4137,demo,2787,双标,62,64,对同一性质的事件或人，因主观偏好、利益等因素采用不同评判标准的行为‌。,那倒也没有，我觉得女的接受度更高。毕竟百合向大多数读者也是女性。就算不看，我看她们很多也对同性恋博主持友好态度。也有接受不了双标的，相对来说吧。不过这种一般会被人批评😅,女圈有不少女同,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:3619:lex-0057:sense:01:114:116,4450,demo,3619,黑子,114,116,网络用语，指针对现实或虚拟的人物、作品进行贬低、侮辱的群体，也常用于对黑人群体的侮辱性用词。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:3619:lex-0057:sense:01:142:144,4450,demo,3619,黑子,142,144,网络用语，指针对现实或虚拟的人物、作品进行贬低、侮辱的群体，也常用于对黑人群体的侮辱性用词。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:1242:lex-0073:sense:01:97:100,4450,demo,1242,txl,97,100,中文'同性恋'拼音的首字母简写，用于代指同性恋群团。,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:1336:lex-0117:sense:01:91:94,4450,demo,1336,地域黑,91,94,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,十几年前我刚上网的时候网上东北的名声还行，最起码“东北曾经是发达地区只是现在衰落了”这种常识哪怕是再黑东北的人也不会否认，但是这几年不知道怎么了，可能是智能手机便宜了流量便宜了，很多地域黑居然张口就是东北是贫困山区一样的地方😓,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
