object_id,text,hate,group,attack_severity,field_provenance,field_status,history_json
demo:5734,还有现在连某些央视都有嘿人节目，甚至嘿人评委，看着那血盆大嘴在那一张一张的心里就难受的慌，关键评论里没一个反感他们的。只要是老外，不管来自哪里长得如何，下面都是一股脑儿得说帅。眼瞎了么！但有没有发现东南亚的黄皮老外不在此列，相反是看不起越南缅甸柬埔寨等那旮瘩的老外的，感情它们喜欢的是外种？？？,hate,"[""Racism"", ""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""ai_reviewed"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""Region"", ""others""], ""field_provenance"": ""ai_note"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:5780,互联网没记忆，我记一辈子呢。以后反正梗就天天玩着，诶谁提到我就提这个事情,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5784,你说的很对。大部分找黑人的女人，其实分不清美国黑人，法国黑人，东非的还是西非的，总结起来，就是一无所知，完全不清楚这种文化差别会带来多少灾难，对于中国人，就要摸清楚脾气秉性，文化背景，对于外国人则毫不了解也行。这就是外国崇拜。,hate,"[""Racism"", ""Region"", ""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5788,黑人的头上顶着三个大字：艾滋病其他乱搞的外国人也是垃圾渣滓，怎么了？,hate,"[""Racism"", ""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5819,要不要一起组队猎杀默和easygirl,hate,"[""Racism"", ""Sexism""]",4,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5855,啊对对对，众所周知：河南，河北是不存在同性恋的。🤣,non-hate,"[""Region"", ""LGBTQ""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5865,本质上就是被身份政治洗脑，转移矛盾的傀儡罢了，西方犹资的老套路了，不能只看到表象，要知道幕后黑手是谁,non-hate,[],0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5868,其实我觉得东北还好啦，你碰上的大概是个例，因为对大多数东北人来说中国除了东北人都算是南方人......尤其是东北人对家乡文化一般都不太自信,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5900,东南亚小国，人家肤色都跟我们一样！说的不好听点，好多小国以前还被中国统治过～这能一样吗？混淆概念呢,non-hate,"[""Racism"", ""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5919,道德绑架够溜 你没有反对我们不喜欢同性恋的权利 正如你没有反对地球是圆的权利 这些必须就这样 不然你就是双标,hate,"[""LGBTQ"", ""others""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5924,同性恋总是爱跟异性恋比较，认为自己做的错事别人也会做所以把自己做的错事合理化，只会不断错下去乱下去。连染艾染病后也觉得跟异性恋差不多。同性恋不会正视自己跟异性恋生活上的不同之处，只会看异性恋的缺点不会看异性恋的优点,hate,"[""LGBTQ"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5998,是被阿娜夺舍了吗我寻思着就阿娜这个水平应该也学不会盗号啊,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6006,看了那么多回答，没看到因为说害怕艾滋，搞不懂，男人娶黑女白女好像他们就没啥意见了，女人搞黑哥白男，他们反应好大，看不懂,non-hate,"[""Racism"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6035,哈哈雀食，上大人果然都是你这样😄,non-hate,"[""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6074,啊这不给他们开除女权,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6083,因为大家有家庭有事业，上学工作，没时间整天拿个手机在网上看它们打残虹拳，它们要么是50w，要么是游手好闲淫虫上脑那类，它们有那跟我们敲键盘的时间还不如去查一下艾淋梅尖,hate,"[""LGBTQ"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6114,你急什么啊？好国男自然配好国女，你竞争不过好国男，又不想找eg，最后找了个越南🐵，还在这同情好国男呢？好国男表示，你谁啊？可别代表我，我手里没香蕉。哈哈哈。,hate,"[""Region"", ""Sexism"", ""others""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:615,帖子被删了,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6183,以前有个爱狗人士的ID，支持黑人,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6224,以偏概全了，什么叫底层人的思维，地位低就必须鼠目寸光吗。就是剥削者，小老板 一样有地域偏见的。嘲讽别人的刻板印象自己却也在偏见，我还见过读过大学的老人一样在捡垃圾呢。什么样的思维看人的想思不是看地位。,non-hate,"[""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6263,八国洋人在天津消灭了九成天津人，天津貌似没有被毁灭啊,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6282,哈哈是啊我还记得在香港重庆大厦那些各种好闻的香料和难闻的体味混杂让人恍惚到了伊斯坦布尔的经历，，，不得不承认上帝造人太公平，让印巴人种有深潭一样美丽的眼睛和脸部轮廓但就是不能让人近身，，，，，,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6291,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6307,我不歧视河南，我觉得黑河南是有人带节奏,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6413,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6442,说明现在法制社会啊←_←大家都挺爱护女性的,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6458,无风不起浪，我就被河南人骗了几回了，没得洗,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6469,批评干嘛，求仁得仁又何求！求黑得黑，与黑长存嘛,hate,"[""Racism""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:649,回族不算被黑的吧？毕竟除了关外，回族在哪儿都挺强势的，唐山条约我还记得呢,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6493,哈哈哈，没想到现在妹子都挺聪明，也知道嘿人那些手段了,hate,"[""Racism"", ""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6525,说个最简单的，回家打开电视，调到cctv3，每天都有宣传黑人的节目,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6553,毕竟东北人也就一亿人 肯定反驳力度差,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6554,我不清楚那个文化，把你研究犹太人的证据说出来！ 我的观点就是法兰西列强进行黑奴贩卖，大量黑人被贩卖到法国，葡萄牙等地进行劳动，随着林肯解放黑奴，这些黑人就在其国家繁衍！ 你的呢？？？说出来听听,non-hate,"[""Racism"", ""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6624,结果那个泼男就是他们另外反同吧的吧主？哎哟，我都兴奋了！打的就是你们窝里的老杂毛！把话带到，我回重庆的时候约他不要怂,hate,"[""Sexism"", ""others""]",4,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6629,我怀疑你还活在梦里全世界著名的公交车eglkd还以为自己受欢迎有人高价接盘现在是你们想嫁都没愿意娶的,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6631,现实中不敢跟黑人硬碰硬，网络上还收拾不了本国人？😆,non-hate,"[""Racism"", ""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6644,为啥？就是因为现在中国女人地位高到离谱，男人任劳任怨还被女性瞧不起。破坏人类的根本原则,hate,"[""Region"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6658,人家那是和全世界联系起来的，眼界比我们开阔多了，有这种优势哪个女的不想嫁给他们？,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6764,其实在早些年，有个外国学家做过一篇调查的发现的是男人更支持女同婚姻，女人更支持男同婚姻,non-hate,"[""LGBTQ"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6835,然后就是B站，舞蹈区，瑜伽区，健身区，女的恰钱和这些男的相安无事。而且说白了人，拳头没打到自己身上都不会痛的,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6852,小仙女不是说中国男人配不上中国女人吗？男人只好找外国女人了，合情合理,hate,"[""Region"", ""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6931,骂南方人马来猴子的，都是瑞典和族混血老铁。,hate,"[""Racism"", ""Region""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:6989,我工作时被河南信阳女客户的素质大跌眼镜。。无语住了。,non-hate,[],0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7133,原贴没了看来是被正义的小腐女们举报了,hate,"[""Sexism"", ""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7161,不会氙钕怕事情败露自己删了吧,hate,"[""Sexism"", ""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:717,一口一个普信男，你是微博里的普信女还是烂裤裆,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:718,按照你的逻辑你可以和男人doi的，只是你不想罢了,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7188,经统计黑人艾滋率，暴力犯罪率，没爹率都出奇的高，所以其实他们是对我自身生命安全的负责。假如你遇到一片雷区，然后心想我们不能种族歧视，雷区和马路耕地都必须一样，然后大胆的踩过去，那我也很支持你。😆,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7189,希望你们都能花钱娶女同,hate,"[""LGBTQ"", ""Sexism"", ""others""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:72,在所谓“自立自强”中走向极端，然后彻底反智。管中窥豹，略见一斑，权拳二象性实乃真知灼见PS：素材来自吧中某帖一个破防幕刃的主页，欢迎仗义之辈同去屠?,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7212,就应该给媚黑的女人一耳光，这本来就是为她们好，更是为我们国家好，对待黑人，矫枉必须过正…,hate,"[""Racism"", ""Sexism""]",4,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7232,魔都+帝都从人人清北复交，到著名的排外说，再到男人没男子气概，女人跪舔老外，再到小市民精打细算小家子气斤斤计较，我真的不想列举了,non-hate,"[""Region"", ""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7235,这是真女拳吧…😅还分上等级了,hate,"[""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7247,让我看看你长啥样,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7248,解决艾滋病的根本方法真的是绞杀txl吗？符合道德吗？如果txl有着和异性恋一样的社会环境，那txl就算传播是不是也应该是圈子自己人传播呢？直男直女们在害怕什么？那请问山村拐卖妇女儿童的法律惩罚就是上升到死刑能彻底解决问题吗？民智需要开化才能解决，同样的道理，txl本就不是疾病，普及性知识，提倡安全性爱，营造社会宽容的氛围，让txl不要需要隐藏自己的身份才是解决问题的关键。,non-hate,"[""LGBTQ"", ""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7253,可以这么说白皮是普遍性都长得很丑只有极个别长得还算中规中距而黄种人可以说基本上百分之90都长得非常不错而且黄种人也是极不显老的人种,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7319,黑人吧早被我们反黑站了，你还洗,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7350,你以为同性恋都很帅吗？就跟一个丑男想要美女要看自己配不配一样，一个丑的要命的同性恋能找着一个帅哥爱上你？,hate,"[""LGBTQ"", ""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7394,3女同还是一个系列的的片,non-hate,"[""LGBTQ"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7434,你知道你们的主子是怎么评价你们的嘛 “chinese women's pussy smells like dead fish”😆声名远播了属于是，给你们取个新名字吧dead fish girl怎么样🤭,hate,"[""Region"", ""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7464,基佬的艾正常人也不会要，还谈什么勾引，真艾只属于基佬,hate,"[""LGBTQ"", ""others""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7485,植物也会开花结果，你们同性恋的爱有什么结果？结果是艾滋。同性恋有什么爱情结晶？爱情结晶是hiv药。同性恋同婚有什么意义？意义就是互相传播艾滋上天堂,hate,"[""LGBTQ""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7519,停下吧，快停一下吧，让智商回来。反同到底有什么意义？反同是因为什么？你们真的有想清楚吗？说什么啊，这是不孝，那是人家的家事，关你何事？说什么欺骗他人，欺骗他人的是个人，不是群体，搞清楚一点。到处网暴别人，我觉得主要原因就是因为你们现实生活过得不好，所以才要去网暴那些其他过得比你们更不好的人。,hate,"[""LGBTQ"", ""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7545,按皮肤归纳人种本来就不对，黑人里面的人种特别多，天差地别。而且黑人不聪明很多是教育的原因。但是黑人数目那么大，比例少但是数量绝对不少。没必要说哪种人比哪种人聪明，更开化什么的。我就在网上看到过一些黑人精英，而且能到中国做生意的黑人，很多时候也是非洲比较聪明厉害有行动力的。就文化我们和他们处不来，但是做生意，尊重一些还是能做到的。,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7556,江浙沪不黑其他省份就不错了，2002年黑山东多宝鱼药物残留超标的是哪里？给山东造成了40多亿的损失。2015年的山东青岛大虾事件，是哪里的食客吃霸王餐倒打一耙？2019年的山大学伴事件是哪里媒体带头炒作出来的？2020年上海的自媒体同时炒作山东理工大学学生虐猫和山东烟台鲍毓明xx养女。经常黑山东的财经专家叶檀是哪里的？骂一亿山东人不如z的大学生是宇宙省的。骂全国的许女是哪里的？,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7611,能不能回复啊，笑死了，没见过这么嘴硬小胆的fw，是不是待会还要自己精神胜利一把说我不屑于和你说话啊,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7633,国外有敌对黑恶势力，收买国内一些下贱二狗子汉奸在国内做恶意引导～,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7640,哈哈你看看自己说的是什么破玩意，先学学语文吧😆,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7641,你的逻辑没毛病，你来我的评论下面回复，说我找存在感。自己自卑就认，不要老玩这种完全主观和虚无主义。就这点能力，你也配讨论政治。滑天下之大稽。就这啊，继续加大力度，看封的是谁😓😓😓,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7661,层主是女性反串的吗,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7678,这不正是你们这帮lj的写照吗？自己不接受的事物就要怱悠别人都来反对，还自以为很正义～,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7694,本来就是一帮没啥别的只能靠地域来包装自己优越感的傻*，网上输出暴论自我安慰图一乐罢了。,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
