contrast_id,query_id,task,kind,terms,score_mode,non_hate_margin_effect,original_margin_effect,reviewed_margin_effect,human_mechanism_judgment
EMF-3169:D2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-2.8279991149902344}",-2.8279991149902344,-2.8279991149902344,False
EMF-3169:D2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.5026992162068685}",-0.5026992162068685,-0.5026992162068685,False
EMF-3169:semantic-original-1,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-3.4597129821777344}",-3.4597129821777344,-3.4597129821777344,False
EMF-3169:semantic-original-1,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.7820137023925782}",-0.7820137023925782,-0.7820137023925782,False
EMF-3169:semantic-original-1,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-3.4597129821777344}",-3.4597129821777344,-3.4597129821777344,False
EMF-3169:semantic-original-1,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.6329132715861003}",-0.6329132715861003,-0.6329132715861003,False
EMF-3169:semantic-original-2,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-4.116962432861328}",-4.116962432861328,-4.116962432861328,False
EMF-3169:semantic-original-2,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9569353739420573}",-0.9569353739420573,-0.9569353739420573,False
EMF-3169:semantic-original-2,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-4.116962432861328}",-4.116962432861328,-4.116962432861328,False
EMF-3169:semantic-original-2,3169,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.7696247100830078}",-0.7696247100830078,-0.7696247100830078,False
EMF-3169:wording-C,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.5429801940917969}",0.5429801940917969,0.5429801940917969,False
EMF-3169:wording-C,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.15058212280273442}",0.15058212280273442,0.15058212280273442,False
EMF-3169:wording-C,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.5429801940917969}",0.5429801940917969,0.5429801940917969,False
EMF-3169:wording-C,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11673800150553386}",0.11673800150553386,0.11673800150553386,False
EMF-3169:wording-D,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11426925659179688}",-0.11426925659179688,-0.11426925659179688,False
EMF-3169:wording-D,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.02433954874674471}",-0.02433954874674471,-0.02433954874674471,False
EMF-3169:wording-D,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11426925659179688}",-0.11426925659179688,-0.11426925659179688,False
EMF-3169:wording-D,3169,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.01997343699137366}",-0.01997343699137366,-0.01997343699137366,False
