object_id,query_id,demo_id,query_text,demo_text,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,topic_hate_provenance,topic_group_provenance,rule_hate_provenance,rule_group_provenance,lexicon_risk_provenance,assessment_status,note_ai
relation:3919:3882,3919,3882,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,😆见义勇为：南京小张。😠嫌疑人：黑龙江张某。（在南京居然还敢见义勇为也是很勇了）,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈见义勇为的社会评价，示例指出媒体随评价变换地域称呼，查询质疑对受害者的道德要求；身份角色维度不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:2117,3919,2117,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,这话说的，好人就该被枪指着。骗人的不管被骗的有罪✌️,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,两句都反对把不合理责任或过错加给受害者，示例用反话表达；实际被维护的受害者角色与反责难规则直接对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:2800,3919,2800,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,对高调的同性恋真的无法理解，你做的明明是为世所不能容的事，为什么不能低调点，我用回你所举的例子，一个纹身的人去当兵或报考公务员，有关机构说明规定拒绝通过，然后这个人还认为这是自己的私人问题，旁人不该抱以歧视，你本来就是少数派，是异类，你低调点别人有可能还睁一只眼闭一只眼，现在还要跳出来说纹身无罪，甚至还鼓励其他人，这不是公开找骂？我个人认为，这群人的行为首先是对天地造化，阴阳平衡的亵渎，是为不敬；其二，父母赐予生命血肉，本应薪火相传，生生不息，如此看来，是为不孝；其三，中国社会面临人口断崖危机，这类群体不但不能出一份力甚至还以同性为榜样，是为不仁；其四，他们的行为有可能给自己的授业恩师或有地位有身份的朋友亲戚带来不必要的麻烦，此为陷人于不义。这样不敬不孝不仁不义的人，人人得而诛之，痛斥其罪，已经是对他们最大的宽恕。,partial,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都在争论少数或弱势者应否服从外界道德要求，但示例明确污名同性恋，查询维护受害者；不能补性取向。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:3252,3919,3252,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,弱势群体为什么不能反击？不是每个弱势群体的人都应该因为弱势而就懦弱或者不能以眼还眼。,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同为弱势者或受害者辩护，示例讨论反击权利，查询讨论行善非最低义务；保护角色相近而具体规则不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:1786,3919,1786,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,个人觉得吧，挑头的有错，但是跟后头闹事儿的就无辜？,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都讨论个人是否应被责难，示例区分挑头和跟随责任，查询保护受害者；角色并非同一，不能假定同个事件。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:476,3919,476,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,在下也不太能接受。不过有一个问题，假如那姑娘被黑人给QJ了怎么算⁉俺觉得这种情况反而能接受了😅,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及受害者是否应受道德排斥，示例通过被强迫与自愿区分婚恋接受度；性别种族信息只在示例，不补yp。 词典来源：qj=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3919:255,3919,255,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,相比较来说我觉得普信男还可以一不危害社会，还能自强不息。相反对社会危害最大的是那些既当婊子有立牌坊的人，这可不是什么荡妇羞辱，相反我对一些光明坦荡的性开放是持欣赏态度，现在某些群体又当又立的行为一直到了颠倒黑白混淆丑美的地步了。,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同讨论道德评判，示例用伪善指控贬损并谈性别性行为，查询主张不要苛责；实际对象与攻击语气不同。 词典来源：普信男=yes；婊子=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:3177,3950,3177,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,还理性讨论，还自由？扯。我就说了三从四德是糟粕，反女权不要抗旧社会大旗，立马骂我并禁言了,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同涉及网络性别争论和发声环境，示例报告反女权禁言，查询主动贬评女性主播；转述他人攻击与作者评价需区分。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:3749,3950,3749,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都把网络言论或群体形象问题归咎女性，示例主旨为女拳舆论，查询针对主播职业群体；目标范围和具体命题不完全相同。 词典来源：国女=yes；女拳=yes；嘴炮=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:4443,3950,4443,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,针对女拳而已，😆应该还有些好点的女人,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同以部分女性作为负面对象，示例区分女拳与好女人，查询聚焦直播平台；限定对象不自动消除贬损，但职业不能迁移。 词典来源：女拳=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:7235,3950,7235,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,这是真女拳吧…😅还分上等级了,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均为网络性别争论中的讥讽，示例真假女拳和等级划分不同于主播物化；只有群体称谓与实际贬损的部分比较。 词典来源：女拳=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:6413,3950,6413,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,咱不说舔狗和理中客的问题，就说这组织力，就不一样，这次的立法可见一斑。举个例子，去年二月，女拳集体冲霹雳霹雳（B站）那次，组织力度之强，声势浩大，都没见过，而且从各方面下手懂得冲合作方，懂得影响股市、带动舆论。而起因仅仅是B站为了平息风波，各打五十大板，既下架了那部动画，又封了那个舔饭圈和女拳的LexBurner，就被骂“辱女”了。它们的口号：LexBurner可以因为辱女被封，但是不能因为舔它们被封。与之相比，微博上连“鲨光男人”都说得出来，别说冲了，骂都没几个人骂过。所以，短时间内，男性会被女性压着，直到在忍耐中爆发,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈平台中女性与男性的冲突和组织行为，示例以女拳压迫男性叙事解释，查询是直播收益与评论区矛盾；不能互补具体事件。 词典来源：女拳=yes；舔狗=yes；它们=yes；理中客=yes；ex=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:6835,3950,6835,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,然后就是B站，舞蹈区，瑜伽区，健身区，女的恰钱和这些男的相安无事。而且说白了人，拳头没打到自己身上都不会痛的,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,舞蹈等平台分区、女性赚钱与男性观众关系直接重合，均将性别互动归于利益；女性与主播角色的判断直接可比。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:2349,3950,2349,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,你气炸了的部分原因也有物化女性的成分吧？认为中国女性是中国男性的伴侣，但是这不是印度，女性也能顶半边天。女性和黑人和老外谈恋爱我觉得不要去管那么多，但是如果存在烂交群P等事情，发现一个公布一个，毕竟违法了。,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均讨论物化女性及谁应被批评，但示例谈跨种族婚恋并反对所有权观念，查询责怪女性主播；立场及身份维度不同。 词典来源：国女=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:6291,3950,6291,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同涉及线上性别印象与女性行为，示例用身边同学反驳泛化，查询贬评一类女性主播；评价范围和职业对象不同。 词典来源：女拳=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:2101,3950,2101,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都质疑特定女性群体及其立场，示例对象是撑同者，查询职业群体；仅部分共享群体动机归因，不能移入LGBTQ。 词典来源：撑同=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:3950:7212,3950,7212,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,就应该给媚黑的女人一耳光，这本来就是为她们好，更是为我们国家好，对待黑人，矫枉必须过正…,none,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,主旨分别为主播利益与跨种族婚恋，女性受评维度部分重合；整治评论区和明确打耳光不可当成相同身体伤害许可。 词典来源：媚黑=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:5135,4026,5135,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,作为一个土生外长的河南人，以前也一直是恨铁不成钢，和外面的人打交道从来小心翼翼，生怕给故乡招了黑，但到后来慢慢才发现，各种迹象表明，地域黑是西方资本控制的国内某些媒体，刻意营造出来的从内部分裂、瓦解民族认同感的舆论战争！（结合当下的国际形势，以及曝光出来的一些类似案例，请自行脑补）,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都将黑河南归因媒体或舆论力量，实际讨论地域歧视机制而非直接辱骂河南人；机构归因和居民对象区分直接对应。 词典来源：地域黑=no。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:6307,4026,6307,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,我不歧视河南，我觉得黑河南是有人带节奏,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都解释河南被黑是人为带节奏，作者没有认可地域污名；反歧视立场和地域对象直接关联。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:2792,4026,2792,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,河南有一些问题，很多不好的印象其实并不来自于新闻，而是来自人们的亲身体验。至少在80年代，河南的名声就不太好了。另外建议河南对于歧视的反驳，不要集中在历史悠久名人众多产粮大省啥的，你说人遇到两个河南骗子，形成了刻板印象，你给他说河南历史悠久，你觉得有用没？当然现在河南已经好多了，我已经很久没有碰到人歧视我了，希望以后会越来越好。当然在西北地区我就不奢望了。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同争论河南负面印象的来源，示例强调亲身体验并混合评价，查询归因媒体；作者认可范围不能照搬。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:4448,4026,4448,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,你这逻辑就不对！河南现在被黑，有人出来说话，前提不是河南还是被黑？不是河南人，你们根本不知道河南人被黑的情况。拜托不要慷他人之慨！,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均在河南被黑的讨论中反驳对方，示例批评替他人处境作主，查询区分地域黑与矛盾；具体论证不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:5297,4026,5297,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,西安本地都是河南人，在西安城里面走到哪都能听到河南话，有必要黑河南？我听到见到的主流声音都是豫陕一家亲，从足球来看，无论陕西浐灞还是现在的长安竞技，都是和河南建业关系最好。个别黑河南黑洛阳的是带着KPI的，甚至不排除反串的，请不要再挑起豫陕两省的矛盾了。,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,河南、西安及被挑起的地域矛盾直接重合；都把某些挑动者与当地居民分开，来源归因和反泛化规则相近。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:25,4026,25,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,起码在冯丽这件事情上，是这几个博主到冯丽微博下留言加辱骂河南人的，到处蹭热度，我都怀疑这些人是不是有病呀！你骂他他就截屏，说你网暴他，你不骂他马上就跑到话题下继续地域黑，我去过西安，是一座美丽的城市，文化很厚重，但华夏把中原说做陕西，黄帝故里是西安等等常识性错误的言论，还不让人说洛阳是十三朝古都，不是洛阳是古都会影响西安什么吗？无语😲😲😲😲,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都谈河南、西安与网络辱骂，示例指具体博主并另有个人贬评，查询主要讨论媒体来源；独立个人攻击和地域背景分开。 词典来源：地域黑=no；网暴=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:5855,4026,5855,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,啊对对对，众所周知：河南，河北是不存在同性恋的。🤣,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,河南河北只是共同地名，示例主旨是性取向存在性的反讽，与媒体归因和地域黑概念无具体对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:1242,4026,1242,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都在界定偏见或地域黑，示例区分偏见与性取向好恶并提供类比；概念辨析部分可借，额外性别性取向不迁移。 词典来源：txl=yes；娘娘腔=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:3168,4026,3168,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,不喜欢黑人是正常的，很久以前连匈奴人都无法接受，不说还是皮肤颜色等外观与本民族迥异的外族了。中国不欠黑人什么，中国自古以来并没有黑人这个民族，更没有类似美国黑奴引进的历史，所以也不存在歧视黑人这个说法，只是正常的排外罢了，不仅排斥黑人，也排斥白人等异族。古时有句话，非我族类，其心必异，当中华民族势微的时候，恶果就会显现出来，君不见五胡乱华？,partial,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同有对歧视名称和合理性的区分，示例借排外否认种族歧视并主动泛化，查询讨论媒体及地域矛盾；实际负面命题需独立判断。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4026:6334,4026,6334,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,所以别娶江西的就可以了，她们嫁的出去嫁不出去她们的事情只不过江西抬高了全国的彩礼攀比这个就恶心了,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,江西婚配排斥与黑河南的媒体归因不同主旨，不能仅因共同地域类别判断相关；参照既有省份经济与该示例的无关联裁决。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:7394,4137,7394,女圈有不少女同,3女同还是一个系列的的片,partial,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都实际提女同，但示例谈影片系列，查询谈女权圈成员；中性提及与身份词使用的规则仅部分相通。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:2787,4137,2787,女圈有不少女同,那倒也没有，我觉得女的接受度更高。毕竟百合向大多数读者也是女性。就算不看，我看她们很多也对同性恋博主持友好态度。也有接受不了双标的，相对来说吧。不过这种一般会被人批评😅,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈女性社群与同性恋的关系，示例描述接受度和读者，查询说成员构成；不把支持者等同同性恋成员。 词典来源：双标=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:3680,4137,3680,女圈有不少女同,在姬圈有个别人还觉得“和男的睡过的女的都很脏”也挺无语的,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及女同圈内人群，示例批评其中的贞洁偏见，查询只述人数；是否认可引语和是否具有攻击命题各自判断。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:7189,4137,7189,女圈有不少女同,希望你们都能花钱娶女同,partial,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,女同身份明确重合，但示例借婚配挖苦受话者，查询没有婚配或个人贬损命题；类别与立场不得迁移。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:6291,4137,6291,女圈有不少女同,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,direct,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,awaiting_reply,女性及女权行为讨论有关，示例实际女拳词形与查询女圈分开；女同学不是女同性恋，不能把字面相邻当同义身份。 词典来源：女拳=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:4299,4137,4299,女圈有不少女同,扯吧，微博豆瓣小红书哪个不是女性的天下,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都概括女性在社群中的分布，但示例谈平台女性占优，查询涉及性取向构成；群体概括不必然是攻击。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:467,4137,467,女圈有不少女同,毕竟同性是真“艾”,partial,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同提同性恋，示例以真艾造成疾病污名而查询仅述成员；有无具体贬损的边界可比，不补疾病指控。 词典来源：真“艾”=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:6764,4137,6764,女圈有不少女同,其实在早些年，有个外国学家做过一篇调查的发现的是男人更支持女同婚姻，女人更支持男同婚姻,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均陈述女性、女同及性取向关系，示例比较男女对同婚的支持，查询描述女权圈的成员；支持态度不等于本人取向。 词典来源：男同=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:7661,4137,7661,女圈有不少女同,层主是女性反串的吗,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉网络女性身份判断，示例询问是否反串，查询概括社群成员；不能由此给查询补假冒或男性对象。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4137:5330,4137,5330,女圈有不少女同,只能说物以类聚吧，至少我身边的女孩子都是这样，甚至还会觉得他们（黑和白）味道很大😭,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都以身边或某类女性的共同点作描述，示例涉及对黑白人的体味评价，查询未涉及种族；群体构成与额外负面判断分开。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:1336,4450,1336,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,十几年前我刚上网的时候网上东北的名声还行，最起码“东北曾经是发达地区只是现在衰落了”这种常识哪怕是再黑东北的人也不会否认，但是这几年不知道怎么了，可能是智能手机便宜了流量便宜了，很多地域黑居然张口就是东北是贫困山区一样的地方😓,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都讨论东北衰落、名声与网络偏见，示例反驳贫困山区说法，查询将素质差归给外出东北人；话题直接，作者认可的负面概括不同。 词典来源：地域黑=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:235,4450,235,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,大东北现在也不差，主要是网络媒体很多带节奏的别有用心的人搞事情。各项指标：GDP总量、人均GDP、人均可支配收入、人类发展指数、高等教育受教育人数比例等等，都在全国中上游，辽宁还排在前十名之内。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都谈东北发展与形象，示例用指标反驳媒体带节奏，查询将坏形象归于居民素质；地域对象及攻击立场分别判断。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:2416,4450,2416,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,黑东北是某年之后爆发性出现的，大概是2013前后。你可以发现很多吐槽东北的号都是小号的感觉，除了黑东北之外都没有别的使用痕迹了。东北经济大不如前，所以这里的民风肯定算不上第一梯队，但也没有这几年网上妖魔化那么严重。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,东北经济变化与民风被黑直接重合，示例一面评价民风一面反对妖魔化，查询概括在外居民素质及犯罪；混合认可范围不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:5868,4450,5868,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,其实我觉得东北还好啦，你碰上的大概是个例，因为对大多数东北人来说中国除了东北人都算是南方人......尤其是东北人对家乡文化一般都不太自信,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同讨论东北人的形象与文化，示例弱化个例并加自信概括，查询扩大居民负面属性；具体泛化命题不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:3619,4450,3619,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均围绕东北等地的网络声誉，示例以身边经历反驳污名，查询实施居民泛化；相同话题不共享作者立场。 词典来源：黑子=yes；地域黑=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:4450:986,4450,986,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,浙江人在东北不被歧视吧，浙江卫视台倒是全国各地都在骂，不知道你们浙江人骂不骂，在北京浙江卫视都被骂成韩国卫视了，比韩国人都能抄,partial,partial,direct,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都把地方形象争论推向群体负面属性，示例认可韩国人抄袭，查询概括东北居民素质；有转述仍自行认可的规则直接可比。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
