condition_id,query_id,demo_family,lexicon_arm,demo_surface,view,non_hate_margin,numeric_bound,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_forward/answer_sum,8.55245590209961,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.55245590209961
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_forward/answer_mean,4.276227951049805,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.276227951049805
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_forward/total_with_eos,8.55245590209961,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.55245590209961
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_forward/mean_with_eos,2.850818634033203,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.850818634033203
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_reverse/answer_sum,17.187942504882812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.187942504882812
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_reverse/answer_mean,8.593971252441406,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.593971252441406
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_reverse/total_with_eos,17.187942504882812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.187942504882812
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_reverse/mean_with_eos,5.7293141682942705,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.7293141682942705
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,background,2.826161483202899,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ncc,-0.01711861617815913,0.002685546875,hate,False,False,null,non-hate,null,False,-0.01711861617815913
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,single_probe/empty,-0.7166081746419266,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7166081746419266
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,single_probe/space,-0.20698623657226545,0.002685546875,hate,False,False,null,non-hate,null,False,-0.20698623657226545
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,single_probe/na,0.9798337300618492,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.9798337300618492
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,single_probe/mask,-0.01381022135416643,0.002685546875,hate,False,False,null,non-hate,null,False,-0.01381022135416643
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,single_probe/lorem,-1.7960906982421871,0.002685546875,hate,False,False,null,non-hate,null,False,-1.7960906982421871
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,leave_one_out/empty,0.10543196987681025,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.10543196987681025
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,leave_one_out/space,0.02571278194841753,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.02571278194841753
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,leave_one_out/na,-0.4981494108390505,0.002685546875,hate,False,False,null,non-hate,null,False,-0.4981494108390505
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,leave_one_out/mask,-0.01794723590445635,0.002685546875,hate,False,False,null,non-hate,null,False,-0.01794723590445635
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,leave_one_out/lorem,0.18223742489659056,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.18223742489659056
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_symmetric_sum,12.870199203491211,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.870199203491211
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,1,N1,H,ab_mapping_gap_sum,-8.635486602783203,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,original/answer_sum,8.660919189453125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.660919189453125
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,original/answer_mean,2.887311808268229,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.887311808268229
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,original/total_with_eos,8.660919189453125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.660919189453125
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,original/mean_with_eos,2.1654415130615234,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.1654415130615234
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_forward/answer_sum,8.776592254638672,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.776592254638672
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_forward/answer_mean,4.388296127319336,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.388296127319336
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_forward/total_with_eos,8.776592254638672,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.776592254638672
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_forward/mean_with_eos,2.925530751546224,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.925530751546224
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_reverse/answer_sum,17.46057891845703,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.46057891845703
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_reverse/answer_mean,8.730289459228516,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.730289459228516
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_reverse/total_with_eos,17.46057891845703,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.46057891845703
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_reverse/mean_with_eos,5.820192972819011,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.820192972819011
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,background,2.8203422040755806,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ncc,0.06696960419264864,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.06696960419264864
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,single_probe/empty,-0.6645436604817707,0.002685546875,hate,False,False,null,non-hate,null,False,-0.6645436604817707
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,single_probe/space,-0.16508509318033848,0.002685546875,hate,False,False,null,non-hate,null,False,-0.16508509318033848
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,single_probe/na,1.059936014811198,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.059936014811198
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,single_probe/mask,0.11569315592447937,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.11569315592447937
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,single_probe/lorem,-1.6338798522949225,0.002685546875,hate,False,False,null,non-hate,null,False,-1.6338798522949225
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,leave_one_out/empty,0.1932623395259192,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.1932623395259192
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,leave_one_out/space,0.11817509194888176,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.11817509194888176
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,leave_one_out/na,-0.4102285881868375,0.002685546875,hate,False,False,null,non-hate,null,False,-0.4102285881868375
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,leave_one_out/mask,0.054452736571106275,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.054452736571106275
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,leave_one_out/lorem,0.26321661088260706,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.26321661088260706
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_symmetric_sum,13.118585586547852,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.118585586547852
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,1,N2,A,ab_mapping_gap_sum,-8.68398666381836,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,original/answer_sum,8.690727233886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.690727233886719
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,original/answer_mean,2.897331746419271,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.897331746419271
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,original/total_with_eos,8.690727233886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.690727233886719
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,original/mean_with_eos,2.172945976257324,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.172945976257324
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_forward/answer_sum,8.866157531738281,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.866157531738281
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_forward/answer_mean,4.433078765869141,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.433078765869141
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_forward/total_with_eos,8.866157531738281,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.866157531738281
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_forward/mean_with_eos,2.9553858439127607,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.9553858439127607
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_reverse/answer_sum,17.68771743774414,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.68771743774414
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_reverse/answer_mean,8.84385871887207,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.84385871887207
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_reverse/total_with_eos,17.68771743774414,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.68771743774414
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_reverse/mean_with_eos,5.89590581258138,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.89590581258138
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,background,2.774417165612287,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ncc,0.12291458080698403,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.12291458080698403
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,single_probe/empty,-0.6066154479980468,0.002685546875,hate,False,False,null,non-hate,null,False,-0.6066154479980468
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,single_probe/space,-0.1022659301757809,0.002685546875,hate,False,False,null,non-hate,null,False,-0.1022659301757809
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,single_probe/na,1.1274037679036462,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.1274037679036462
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,single_probe/mask,0.15595296223958366,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.15595296223958366
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,single_probe/lorem,-1.6161834716796872,0.002685546875,hate,False,False,null,non-hate,null,False,-1.6161834716796872
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,leave_one_out/empty,0.24917884187963457,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.24917884187963457
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,leave_one_out/space,0.17281290425248974,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.17281290425248974
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,leave_one_out/na,-0.3613784630411261,0.002685546875,hate,False,False,null,non-hate,null,False,-0.3613784630411261
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,leave_one_out/mask,0.11450239938557871,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.11450239938557871
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,leave_one_out/lorem,0.32123482704553785,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.32123482704553785
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_symmetric_sum,13.276937484741211,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.276937484741211
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,1,N2,H,ab_mapping_gap_sum,-8.82155990600586,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/answer_sum,2.3377151489257812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3377151489257812
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/answer_mean,0.7983256022135417,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.7983256022135417
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/total_with_eos,2.3377151489257812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3377151489257812
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/mean_with_eos,0.5963582992553711,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5963582992553711
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/answer_sum,-1.6839370727539062,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.6839370727539062
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/answer_mean,-0.8419685363769531,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.8419685363769531
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/total_with_eos,-1.6839370727539062,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.6839370727539062
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/mean_with_eos,-0.5613123575846354,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.5613123575846354
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/answer_sum,11.267501831054688,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.267501831054688
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/answer_mean,5.633750915527344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.633750915527344
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/total_with_eos,11.267501831054688,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.267501831054688
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/mean_with_eos,3.7558339436848955,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7558339436848955
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,background,2.8117657112581274,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ncc,-2.013440109044586,0.002685546875,hate,False,False,null,non-hate,null,False,-2.013440109044586
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/empty,-2.652962748209635,0.002685546875,hate,False,False,null,non-hate,null,False,-2.652962748209635
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/space,-2.167499542236328,0.002685546875,hate,False,False,null,non-hate,null,False,-2.167499542236328
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/na,-1.065424601236979,0.002685546875,hate,False,False,null,non-hate,null,False,-1.065424601236979
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/mask,-2.0067906697591145,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0067906697591145
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/lorem,-3.577688852945964,0.002685546875,hate,False,False,null,non-hate,null,False,-3.577688852945964
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/empty,-1.8981442190973448,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8981442190973448
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/space,-1.9780154554702818,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9780154554702818
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/na,-2.452479515438422,0.002685546875,hate,False,False,null,non-hate,null,False,-2.452479515438422
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/mask,-2.0151086110158873,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0151086110158873
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/lorem,-1.8232958031089794,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8232958031089794
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_symmetric_sum,4.791782379150391,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.791782379150391
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_mapping_gap_sum,-12.951438903808594,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/answer_sum,1.9352836608886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9352836608886719
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/answer_mean,0.6793429056803385,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.6793429056803385
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/total_with_eos,1.9352836608886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9352836608886719
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/mean_with_eos,0.5052261352539062,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5052261352539062
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/answer_sum,-2.7723617553710938,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.7723617553710938
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/answer_mean,-1.3861808776855469,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.3861808776855469
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/total_with_eos,-2.7723617553710938,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.7723617553710938
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/mean_with_eos,-0.924120585123698,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.924120585123698
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/answer_sum,10.960033416748047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,10.960033416748047
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/answer_mean,5.480016708374023,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.480016708374023
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/total_with_eos,10.960033416748047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,10.960033416748047
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/mean_with_eos,3.653344472249349,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.653344472249349
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,background,2.69136176104422,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ncc,-2.012018855363882,0.002685546875,hate,False,False,null,non-hate,null,False,-2.012018855363882
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/empty,-2.626877085367839,0.002685546875,hate,False,False,null,non-hate,null,False,-2.626877085367839
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/space,-2.1134674072265627,0.002685546875,hate,False,False,null,non-hate,null,False,-2.1134674072265627
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/na,-1.0697458902994792,0.002685546875,hate,False,False,null,non-hate,null,False,-1.0697458902994792
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/mask,-2.0091537475585937,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0091537475585937
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/lorem,-3.6872772216796883,0.002685546875,hate,False,False,null,non-hate,null,False,-3.6872772216796883
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/empty,-1.8994370850848958,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8994370850848958
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/space,-1.988005352204525,0.002685546875,hate,False,False,null,non-hate,null,False,-1.988005352204525
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/na,-2.440016661195861,0.002685546875,hate,False,False,null,non-hate,null,False,-2.440016661195861
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/mask,-2.012736253383686,0.002685546875,hate,False,False,null,non-hate,null,False,-2.012736253383686
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/lorem,-1.8154713471959636,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8154713471959636
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_symmetric_sum,4.093835830688477,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.093835830688477
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_mapping_gap_sum,-13.73239517211914,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,original/answer_sum,7.75433349609375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.75433349609375
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,original/answer_mean,2.585332234700521,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.585332234700521
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,original/total_with_eos,7.75433349609375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.75433349609375
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,original/mean_with_eos,1.9389298756917317,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9389298756917317
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_forward/answer_sum,3.7942543029785156,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7942543029785156
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_forward/answer_mean,1.8971271514892578,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.8971271514892578
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_forward/total_with_eos,3.7942543029785156,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7942543029785156
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_forward/mean_with_eos,1.2647514343261719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.2647514343261719
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_reverse/answer_sum,17.35773468017578,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.35773468017578
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_reverse/answer_mean,8.67886734008789,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.67886734008789
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_reverse/total_with_eos,17.35773468017578,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.35773468017578
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_reverse/mean_with_eos,5.785911560058594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.785911560058594
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,background,2.706236875782036,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ncc,-0.12090464108151489,0.002685546875,hate,False,False,null,non-hate,null,False,-0.12090464108151489
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,single_probe/empty,-0.543665313720703,0.002685546875,hate,False,False,null,non-hate,null,False,-0.543665313720703
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,single_probe/space,-0.13137741088867205,0.002685546875,hate,False,False,null,non-hate,null,False,-0.13137741088867205
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,single_probe/na,0.7084449768066408,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.7084449768066408
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,single_probe/mask,-0.1483189900716142,0.002685546875,hate,False,False,null,non-hate,null,False,-0.1483189900716142
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,single_probe/lorem,-1.5760482788085937,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5760482788085937
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,leave_one_out/empty,-0.036029526609770546,0.002685546875,hate,False,False,null,non-hate,null,False,-0.036029526609770546
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,leave_one_out/space,-0.11830137698489951,0.002685546875,hate,False,False,null,non-hate,null,False,-0.11830137698489951
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,leave_one_out/na,-0.4680607931889793,0.002685546875,hate,False,False,null,non-hate,null,False,-0.4680607931889793
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,leave_one_out/mask,-0.11415265335701674,0.002685546875,hate,False,False,null,non-hate,null,False,-0.11415265335701674
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,leave_one_out/lorem,0.06465395237648108,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.06465395237648108
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2,D,A,ab_symmetric_sum,10.575994491577148,0.0013427734375,non-hate,False,False,null,non-hate,null,True,10.575994491577148
