condition_id,query_id,demo_family,lexicon_arm,demo_surface,view,non_hate_margin,numeric_bound,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,ab_reverse/mean_with_eos,2.7500839233398438,0.0013427734375,non-hate,False,False,null,hate,null,False,-2.7500839233398438
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,background,2.6567762480533994,0.0013427734375,null,False,False,null,hate,null,null,null
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,ncc,-1.7743304676172014,0.002685546875,hate,False,False,null,hate,null,True,1.7743304676172014
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,single_probe/empty,-2.417808024088542,0.002685546875,hate,False,False,null,hate,null,True,2.417808024088542
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,single_probe/space,-1.9929341634114581,0.002685546875,hate,False,False,null,hate,null,True,1.9929341634114581
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,single_probe/na,-0.7459342956542969,0.002685546875,hate,False,False,null,hate,null,True,0.7459342956542969
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,single_probe/mask,-1.8204739888509112,0.002685546875,hate,False,False,null,hate,null,True,1.8204739888509112
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,single_probe/lorem,-3.523060862223307,0.002685546875,hate,False,False,null,hate,null,True,3.523060862223307
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,leave_one_out/empty,-1.657938927428079,0.002685546875,hate,False,False,null,hate,null,True,1.657938927428079
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,leave_one_out/space,-1.72564223123445,0.002685546875,hate,False,False,null,hate,null,True,1.72564223123445
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,leave_one_out/na,-2.271078582358987,0.002685546875,hate,False,False,null,hate,null,True,2.271078582358987
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,leave_one_out/mask,-1.7630784106072541,0.002685546875,hate,False,False,null,hate,null,True,1.7630784106072541
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,leave_one_out/lorem,-1.5742527988118118,0.002685546875,hate,False,False,null,hate,null,True,1.5742527988118118
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,ab_symmetric_sum,0.3880195617675781,0.0013427734375,non-hate,False,False,null,hate,null,False,-0.3880195617675781
FQD-FD-3169-Q06-F1-X2-H,FD-3169-Q06,1,X2,H,ab_mapping_gap_sum,-15.724464416503906,0.002685546875,null,False,False,null,hate,null,null,null
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/answer_sum,2.3377151489257812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3377151489257812
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/answer_mean,0.7983256022135417,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.7983256022135417
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/total_with_eos,2.3377151489257812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3377151489257812
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,original/mean_with_eos,0.5963582992553711,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5963582992553711
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/answer_sum,-1.6839370727539062,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.6839370727539062
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/answer_mean,-0.8419685363769531,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.8419685363769531
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/total_with_eos,-1.6839370727539062,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.6839370727539062
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_forward/mean_with_eos,-0.5613123575846354,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.5613123575846354
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/answer_sum,11.267501831054688,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.267501831054688
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/answer_mean,5.633750915527344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.633750915527344
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/total_with_eos,11.267501831054688,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.267501831054688
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_reverse/mean_with_eos,3.7558339436848955,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7558339436848955
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,background,2.8117657112581274,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ncc,-2.013440109044586,0.002685546875,hate,False,False,null,non-hate,null,False,-2.013440109044586
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/empty,-2.652962748209635,0.002685546875,hate,False,False,null,non-hate,null,False,-2.652962748209635
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/space,-2.167499542236328,0.002685546875,hate,False,False,null,non-hate,null,False,-2.167499542236328
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/na,-1.065424601236979,0.002685546875,hate,False,False,null,non-hate,null,False,-1.065424601236979
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/mask,-2.0067906697591145,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0067906697591145
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,single_probe/lorem,-3.577688852945964,0.002685546875,hate,False,False,null,non-hate,null,False,-3.577688852945964
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/empty,-1.8981442190973448,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8981442190973448
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/space,-1.9780154554702818,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9780154554702818
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/na,-2.452479515438422,0.002685546875,hate,False,False,null,non-hate,null,False,-2.452479515438422
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/mask,-2.0151086110158873,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0151086110158873
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,leave_one_out/lorem,-1.8232958031089794,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8232958031089794
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_symmetric_sum,4.791782379150391,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.791782379150391
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,1,O,A,ab_mapping_gap_sum,-12.951438903808594,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/answer_sum,1.9352836608886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9352836608886719
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/answer_mean,0.6793429056803385,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.6793429056803385
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/total_with_eos,1.9352836608886719,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9352836608886719
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,original/mean_with_eos,0.5052261352539062,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5052261352539062
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/answer_sum,-2.7723617553710938,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.7723617553710938
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/answer_mean,-1.3861808776855469,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.3861808776855469
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/total_with_eos,-2.7723617553710938,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.7723617553710938
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_forward/mean_with_eos,-0.924120585123698,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.924120585123698
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/answer_sum,10.960033416748047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,10.960033416748047
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/answer_mean,5.480016708374023,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.480016708374023
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/total_with_eos,10.960033416748047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,10.960033416748047
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_reverse/mean_with_eos,3.653344472249349,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.653344472249349
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,background,2.69136176104422,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ncc,-2.012018855363882,0.002685546875,hate,False,False,null,non-hate,null,False,-2.012018855363882
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/empty,-2.626877085367839,0.002685546875,hate,False,False,null,non-hate,null,False,-2.626877085367839
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/space,-2.1134674072265627,0.002685546875,hate,False,False,null,non-hate,null,False,-2.1134674072265627
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/na,-1.0697458902994792,0.002685546875,hate,False,False,null,non-hate,null,False,-1.0697458902994792
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/mask,-2.0091537475585937,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0091537475585937
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,single_probe/lorem,-3.6872772216796883,0.002685546875,hate,False,False,null,non-hate,null,False,-3.6872772216796883
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/empty,-1.8994370850848958,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8994370850848958
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/space,-1.988005352204525,0.002685546875,hate,False,False,null,non-hate,null,False,-1.988005352204525
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/na,-2.440016661195861,0.002685546875,hate,False,False,null,non-hate,null,False,-2.440016661195861
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/mask,-2.012736253383686,0.002685546875,hate,False,False,null,non-hate,null,False,-2.012736253383686
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,leave_one_out/lorem,-1.8154713471959636,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8154713471959636
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_symmetric_sum,4.093835830688477,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.093835830688477
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,1,O,H,ab_mapping_gap_sum,-13.73239517211914,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,original/answer_sum,0.08870697021484375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.08870697021484375
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,original/answer_mean,0.13209025065104169,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.13209025065104169
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,original/total_with_eos,0.08870697021484375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.08870697021484375
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,original/mean_with_eos,0.08625253041585287,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.08625253041585287
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_forward/answer_sum,-5.394634246826172,0.0013427734375,hate,False,False,null,non-hate,null,False,-5.394634246826172
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_forward/answer_mean,-2.697317123413086,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.697317123413086
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_forward/total_with_eos,-5.394634246826172,0.0013427734375,hate,False,False,null,non-hate,null,False,-5.394634246826172
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_forward/mean_with_eos,-1.7982114156087239,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.7982114156087239
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_reverse/answer_sum,7.5762481689453125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.5762481689453125
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_reverse/answer_mean,3.7881240844726562,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7881240844726562
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_reverse/total_with_eos,7.5762481689453125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.5762481689453125
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_reverse/mean_with_eos,2.5254160563151045,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.5254160563151045
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,background,2.7650347447594155,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ncc,-2.632944494108374,0.002685546875,hate,False,False,null,non-hate,null,False,-2.632944494108374
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,single_probe/empty,-3.316248067220052,0.002685546875,hate,False,False,null,non-hate,null,False,-3.316248067220052
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,single_probe/space,-2.8421605428059897,0.002685546875,hate,False,False,null,non-hate,null,False,-2.8421605428059897
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,single_probe/na,-1.6291323343912758,0.002685546875,hate,False,False,null,non-hate,null,False,-1.6291323343912758
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,single_probe/mask,-2.665519205729167,0.002685546875,hate,False,False,null,non-hate,null,False,-2.665519205729167
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,single_probe/lorem,-4.220988464355469,0.002685546875,hate,False,False,null,non-hate,null,False,-4.220988464355469
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,leave_one_out/empty,-2.5120787521442165,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5120787521442165
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,leave_one_out/space,-2.5861905466434094,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5861905466434094
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,leave_one_out/na,-3.116026939160893,0.002685546875,hate,False,False,null,non-hate,null,False,-3.116026939160893
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,leave_one_out/mask,-2.624945045503431,0.002685546875,hate,False,False,null,non-hate,null,False,-2.624945045503431
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,leave_one_out/lorem,-2.4411896451880946,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4411896451880946
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_symmetric_sum,1.0908069610595703,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.0908069610595703
FQD-FD-3169-Q07-F1-P1-A,FD-3169-Q07,1,P1,A,ab_mapping_gap_sum,-12.970882415771484,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,original/answer_sum,-0.13515853881835938,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.13515853881835938
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,original/answer_mean,0.09425023396809895,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.09425023396809895
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,original/total_with_eos,-0.13515853881835938,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.13515853881835938
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,original/mean_with_eos,0.05327479044596353,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.05327479044596353
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_forward/answer_sum,-7.037437438964844,0.0013427734375,hate,False,False,null,non-hate,null,False,-7.037437438964844
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_forward/answer_mean,-3.518718719482422,0.0013427734375,hate,False,False,null,non-hate,null,False,-3.518718719482422
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_forward/total_with_eos,-7.037437438964844,0.0013427734375,hate,False,False,null,non-hate,null,False,-7.037437438964844
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_forward/mean_with_eos,-2.3458124796549478,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.3458124796549478
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_reverse/answer_sum,6.370563507080078,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.370563507080078
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_reverse/answer_mean,3.185281753540039,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.185281753540039
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_reverse/total_with_eos,6.370563507080078,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.370563507080078
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_reverse/mean_with_eos,2.123521169026693,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.123521169026693
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,background,2.6491457769941347,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ncc,-2.554895543026036,0.002685546875,hate,False,False,null,non-hate,null,False,-2.554895543026036
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,single_probe/empty,-3.2130213419596356,0.002685546875,hate,False,False,null,non-hate,null,False,-3.2130213419596356
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,single_probe/space,-2.7204556783040363,0.002685546875,hate,False,False,null,non-hate,null,False,-2.7204556783040363
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,single_probe/na,-1.5515319824218747,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5515319824218747
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,single_probe/mask,-2.5949495951334636,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5949495951334636
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,single_probe/lorem,-4.230983734130859,0.002685546875,hate,False,False,null,non-hate,null,False,-4.230983734130859
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,leave_one_out/empty,-2.4366308877074907,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4366308877074907
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,leave_one_out/space,-2.516991198410529,0.002685546875,hate,False,False,null,non-hate,null,False,-2.516991198410529
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,leave_one_out/na,-3.0296485905635895,0.002685546875,hate,False,False,null,non-hate,null,False,-3.0296485905635895
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,leave_one_out/mask,-2.5450961731758213,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5450961731758213
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,leave_one_out/lorem,-2.357814715701682,0.002685546875,hate,False,False,null,non-hate,null,False,-2.357814715701682
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_symmetric_sum,-0.3334369659423828,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.3334369659423828
FQD-FD-3169-Q07-F1-P1-H,FD-3169-Q07,1,P1,H,ab_mapping_gap_sum,-13.408000946044922,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,original/answer_sum,0.192779541015625,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.192779541015625
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,original/answer_mean,0.17343648274739581,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.17343648274739581
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,original/total_with_eos,0.192779541015625,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.192779541015625
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,original/mean_with_eos,0.11643028259277344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.11643028259277344
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_forward/answer_sum,-4.769462585449219,0.0013427734375,hate,False,False,null,non-hate,null,False,-4.769462585449219
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_forward/answer_mean,-2.3847312927246094,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.3847312927246094
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_forward/total_with_eos,-4.769462585449219,0.0013427734375,hate,False,False,null,non-hate,null,False,-4.769462585449219
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_forward/mean_with_eos,-1.5898208618164062,0.0013427734375,hate,False,False,null,non-hate,null,False,-1.5898208618164062
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_reverse/answer_sum,7.953704833984375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.953704833984375
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_reverse/answer_mean,3.9768524169921875,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.9768524169921875
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_reverse/total_with_eos,7.953704833984375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.953704833984375
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_reverse/mean_with_eos,2.6512349446614585,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.6512349446614585
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,background,2.719816567608741,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ncc,-2.546380084861345,0.002685546875,hate,False,False,null,non-hate,null,False,-2.546380084861345
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,single_probe/empty,-3.1660255432128905,0.002685546875,hate,False,False,null,non-hate,null,False,-3.1660255432128905
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,single_probe/space,-2.7477625528971354,0.002685546875,hate,False,False,null,non-hate,null,False,-2.7477625528971354
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,single_probe/na,-1.5607566833496094,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5607566833496094
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,single_probe/mask,-2.5537734985351563,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5537734985351563
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,single_probe/lorem,-4.214458974202475,0.002685546875,hate,False,False,null,non-hate,null,False,-4.214458974202475
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,leave_one_out/empty,-2.433284137663818,0.002685546875,hate,False,False,null,non-hate,null,False,-2.433284137663818
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,leave_one_out/space,-2.5011658861019312,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5011658861019312
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,leave_one_out/na,-3.0110261630326,0.002685546875,hate,False,False,null,non-hate,null,False,-3.0110261630326
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,leave_one_out/mask,-2.5445391941994653,0.002685546875,hate,False,False,null,non-hate,null,False,-2.5445391941994653
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,leave_one_out/lorem,-2.35047145138248,0.002685546875,hate,False,False,null,non-hate,null,False,-2.35047145138248
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_symmetric_sum,1.5921211242675781,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.5921211242675781
FQD-FD-3169-Q07-F1-P2-A,FD-3169-Q07,1,P2,A,ab_mapping_gap_sum,-12.723167419433594,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,original/answer_sum,0.046161651611328125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.046161651611328125
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,original/answer_mean,0.16512883504231768,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.16512883504231768
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,original/total_with_eos,0.046161651611328125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.046161651611328125
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,original/mean_with_eos,0.10512892405192056,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.10512892405192056
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,ab_forward/answer_sum,-6.4086761474609375,0.0013427734375,hate,False,False,null,non-hate,null,False,-6.4086761474609375
FQD-FD-3169-Q07-F1-P2-H,FD-3169-Q07,1,P2,H,ab_forward/answer_mean,-3.2043380737304688,0.0013427734375,hate,False,False,null,non-hate,null,False,-3.2043380737304688
