label,TEXT
3,母豖天生会pua
3,因为丈夫（未婚夫），公婆是真正受压迫者。那些中老年断子老苟内心巴不得这种状况愈演愈烈，它们好作威作福，充分体会欺负人的乐趣，所以它们是网络女拳的主力军
3,我觉得我也思想有点问题，是个女生双性恋，但是我觉得女女可接受（因为我也是）但是我觉得男男有点ex???我一度怀疑自己是不是毛病...明明自己也是被这个世界不认可的人居然会有这种思想，真的很不好意思
5,好吧，我是南方的，没觉得这有啥封建的，包括之前看过他们说的山东的礼仪，我觉得这不过是民俗而已，不至于上升到封建这么难听的话……
3,其实我对男同怎么的还真没什么看法，我歧视的是在到处瞎叫唤男男的女生，她们没觉得自己很恶心吗？还好意思指责别人鄙视同性恋，都是她们整臭的🥺🥺🥺
0,飞周兄弟还不认亲？兄弟啊，还袭击？
5,额，呜丫丫一片一般是早高峰的上班狗
1,还有吃生猪皮的东北云南人😆😆😆
3,一个烂货，有老公，有小孩，喝酒抽烟出轨，乱搞男女关系。开了私密模式，关了私信功能，私信不了，只能在视频评论区艾特她骂。
0,不会的，她们反而更会唱黑人，发表恨国言论，就很花了钱看了场坏电影，不能就我一个当傻子，所以我给它满分好评去骗更多傻子，这样心里舒服多了。
5,你的人生只有这些可以选了吗？
3,找不找我不会批判，但是你找了之后还要来得瑟一把，我就要批判了，最好这样的女孩子找了老黑之后跟着他回他的非洲大陆
5,女性的名声是谁败坏的你心里没数？
0,恋爱自由没毛病，嫁出去没人说啥。留国内再加几个混血，是对民族不负责任。别的种族我不说啥，任何国家黑人多了，都是犯罪和冲突的泥潭，无一例外。中国即使只有1%的人变成混血黑，那都是大问题。
5,不是所有蒙古人都骑马上学，但是所有天津人都会说相声。
0,在中国，找黑人的女生都是高知群体，有较高学历，姣好面容，外语说得好，有国际眼界，思想前卫的。和男生相反。
5,上大学的不会讲普通话，这种情况在河南很少见
1,非洲有文明吗？非洲有文字吗？非洲原始部落。
5,你活在这个世界上的唯一理由就是拿这些个例中的个例还有一些我估计你都不知道什么意思的所谓哲学家说过的话告诉我们女性对世界贡献更大如果是这样我建议你重开重开的记得智商调高一些
5,我就说吧，现在的西晋王朝和历史上的是一样的。
5,你别结婚，别找对象就不用这么瞎操心了，省的秃得早
5,黑人比较特殊吧，上班的时候有个翻译嫁的东南亚小国的人，那男的家里还挺有钱，开木材厂的，自己家有地，建的别墅，我们和她玩的还挺好，去过几次家里，人还有女仆来着。😅
5,把厕所炸了有啥用，那些人会把💩拉在大街上
5,东北真不穷😅各种资源，真穷的人手机都买不起看不见你说的😅
3,不能叫摆烂，这样就非常负能量了，不符合主流价值观而且让我们处于舆论下风，我们要学习女性的语言腐败，这叫做解放男性、人性化。
3,嗯是的主要还是嫌这种女的脏，不会这种女的是你吧
5,米国的事各位就别管了
5,苏北话对上海话没有影响，连宁波话也只是一些词汇影响。和上海话最接近的是嘉兴话。
5,有一点道理，女人已经用上了现代城市化道德，好多男人还陷在小农思维里
4,你要看概率，黑人百分之三十以上的艾滋病，套套放不住，国内万分之几，你要活腻歪了，你上，得了后你就知道生活了
0,黑人除了特别优秀的黑人，如奥巴马之流，其余的都不行啊。
0,十月怀胎，黑小子呱呱坠地，你沉浸在做母亲的幸福里，却发现，小孩子们都不愿意跟黑小子玩，黑小子学习东西很费劲，考试总是最后一名，也没有朋友，所以这时候学校就及时出了规定，每个黑小子要配上2个以上的女学生做“学伴”以避免这黑小子寂寞。当然，这些女学生得找无权无势的，另外，假如她们不小心怀孕了，学校还给加学分，保研😆
5,当你可以拒绝下半身诱惑的时候，你才是真的男人
3,100万都不愿意拿出来，肯定就是不爱你，没必要为了他，让你爸妈担心，他连最基本的安全感都不给你，何必考虑他，直接分手
5,天津没觉得哪里被歧视了？
5,我和你结婚我不查你信息的？😆😆
0,少了，以前看新闻一黑人，污染过一百多个女的，警察问他，他说要解决生理需求，又有女的玩，干嘛不玩？
2,现在很多人莫名反感小鲜肉和网红，就跟反感同性恋一样，为什么反感讨厌啊？因为觉得这种风气很腐败很不好😓可能是因为，觉得男不男女不女，男性女性化缺少阳刚之气吧。但是我有个互关是同性恋，我不会反感他，反而还比较喜欢他的人格。因为他人真的不错。有些小鲜肉和网红也是如此，看人吧。但是你如果一说网红小鲜肉同性恋，那我肯定是厌恶反感的。
5,男的谁相信那个啊
5,我说的是事实
5,沈腾这人，彳亍！
3,我们国男不就是女拳的敌人吗，那敌人的敌人就是朋友🐶
1,川吹造谣川军350万算地域白吗😅
3,所以我劝如果男人脑子不太聪明分不清sao货和良女的话，那就自律一点，不要婚前性行为，也不要婚后嫖娼 这样百分百没有病
5,感觉你的回答是最真实的，没人有这个闲功夫去批判😅
1,都他妈是一个中国人，黑哪里都是黑自己
3,刚要骂，一看原来是进女权吧了，最近女权吧反噬有点严重啊，什么时候再图图啊
1,上海是哪里的人都黑，除了环太湖不黑😅
0,black，neger，意思是黑狗
5,唉国人当自强，标题都不让我发发了就审核不通过
3,艾滋病传播途径，黑人—｝媚外女—｝普通男女
3,小仙女好疯
0,像是埃塞俄比亚的黑犬
0,尼的基因拉低颜值
2,基佬举报的呗
5,男性权益将是下一个思潮，因为男性权益建国至今都没有增加完善过保障。
0,我就是死了都不碰黑妹😅
3,万万不要和女人争吵。每争吵一次，你至少有三个错：1.论点本身是错的；2.错在不应该争论；3.错在没有好好道歉。
3,娶黑皮女生的小孩就是中国人了？基因是由母体决定，你跟黑皮生个小孩生的孩子就是黑人。怎么，这就不是扰乱中国人的血统了？
5,嗯没事…我也在吉林…
5,女人。呵呵
5,不承认他是中国人！
0,这是黑砸的正常操作，如果有做好事的新闻才是不正常
0,最早捕捉贩卖黑奴的就是阿拉伯人，而且对于公的黑奴，都是要骟了的
5,现在很多人分不清女权和女拳的
5,这是事实吧，证据明摆着，我昨天看到真是气得不行囧
5,这样的孩子搞不好户口没有……连学校都没法去呢
5,并不巧，因为其他的和我说的没关系。
3,所以为了不产生家暴建议女拳嫁给黑黑
3,如果黄和蓝真的只有颜色不同，那还真能说道说道。然而现实中的黄在体力劳动方面并不和蓝一样。这个问题把黄蓝之争中劳动力差异的因素抹去来谈论所谓的剥削和对立当真是可笑至极。我看不到现今社会对女性的压迫，法律量刑普遍偏轻，某地区女性部分犯罪记录封存，只要高喊xsr就能让别人身败名裂，还有专门的组织在争取更大的“平等”，魔幻
2,这是一个基佬群
1,浙江 还有狗腿子四川
5,“网上个个捍卫女性的恋爱自由，现实里大家都智商在线。”
3,建议仙女结婚前，男性一定要把怀胎十月分娩和坐月子的痛苦都体验一遍，这十个月一定要由她们照顾男性，以此作为她们生育时被男性对待的标准。
0,中国女人喜欢黑人，黑人太大了
2,你应该是一个男人吧？你能不能用的知识回答我，为什么你的基因“本能”厌恶同性恋呢？
0,冲，我们今天都是肖万
5,伯爵是不是之前说过，中国男人和黑人差不多？
3,舔狗给她整自信了
5,游戏账号就和自己的孩子一样，你把人家孩子扔了人家不和他拼命？
5,杀了人还嬉皮笑脸，可见这人心里极其残忍。
5,好家伙，第一个刚在a站交通事故合集里看过，其实说真的我觉得在打架事故合集里女的打的更好玩
2,把中华城市吧的所有重庆吧友全部说成是我的小号，这个也只有基佬才能达到的级别
3,打压男人让男人沦为舔狗更好为她们服务
0,反三非就反呗过于极端迟早被封
4,汉人自古以来都看不上其他的民族吧，也就是最近一百年年民族团结什么的，不然别说黑人就是一些外貌和汉人区别大的少数民族估计我都看不上
3,女的发的微博，图4里边看手指应该是个龟男?给人家洗脚呢，可转头就被拍下来发微博上让集美们看笑话了
5,不过我向在座各位保证，我个人从来没有过。
5,假的，另外这主播也是个fw
3,你的评论被吞掉我都来不及看了呢。是破防了气急败坏了吗？😄当真是戳到痛处了，也对，普信男是这样的😆
0,我一直没把老黑当老大，他有什么值得我当老大？打篮球？对不起，我崇拜姚明，我也没觉得脏辫好看，也没觉得说唱好听，别在这钓鱼了
2,为什么男人更加讨厌基佬？他们的母亲是男人？
5,似乎我湖南除了媒体以外其他全部符合🤔这个有点放之四海而皆准的感觉⁉
5,吧里的年轻人们可以考虑进中小企业的电子厂，现在工资多环境也很不错
5,大明锦衣卫被黑的最惨的一次
2,同的智商低人尽皆知
2,有些人就是认为恐同等于反同，他们不理解我们，我们也不会尊重他们的
5,同性恋先天的？？
5,看到这种新闻真高兴
3,很合理啊，这不就是正常要求嘛？可惜蝈女基因不行。估计完成不了几条
5,这七条狗还非法人肉，线下打拳，十有八九涉黑涉暴，只要主播有打算起诉，这七坨fw妥妥的进去
5,种族歧视又不是贬义词
4,如果再加上你说你和你家人都信那啥教基本就是王炸了
5,你好像一个清朝老僵尸，在这挖坟抛尸，别恶心大伙了
5,我听说是女性给差评后还要快递员当面道歉才激化矛盾的，单纯给个差评不至于
0,好斗是黑的本性
0,"白人欺负黑人,要发声。黑人欺负黄种人，沉默"
0,黑狗在犯罪方面很有天赋
4,猪肉真香😆😆😆润回阿拉伯野father去😆😆😆
2,就是答主这样的男同太多了，才越来越觉得男同里三观不正，素质极差的人占大多数😄
5,希望你能为本吧带来更多正能量，尤为感谢
1,可是人家也没有黑河南啊，只是说一些河南人欺骗过他们😅
5,作为河南人，最了解被地域黑的痛苦，所以也最不喜欢地域黑别人，己所不欲，勿施于人
5,有的地方，村长，小部落的头头都称为酋长。而所谓酋长，只不过住一个有顶的房子而已。非洲酋长不要太多
2,喂喂喂？基佬还能讲话吗
5,严格的说，这个还不太严重，因为日本可没把运动员当公务员养。这要是发生在中国，后果更加严重
5,你是知乎上那个吗
3,我补充一下，男的是不是可以坦白自己的pc史，这不比交往一个外国女友严重？
5,什么叫吊打，标准是什么？长三角人民为了生活可以多卑微你了解吗？
1,哈哈哈，评论太搞笑了，实锤证明上海被地域黑最严重。
0,关键是被默玩腻了就会找老实人接盘
1,我周围确实有关系特别好的黑龙江人，但总的来说，概率不高，可能自己太low吧，水平高的人接触不到😅
5,当时的法律是谁定的？时代在变，法律也在变！怪不得英国没落了！同性恋是人家的私事儿！
3,本来不就是些做表子的料😆
5,那你可管不了
5,那应该也挺帅的了，我见着的黑人几乎都是没有头发然后看不清五官🤣
1,那我再河南上学，一回家就有人问我有没有被河南人坑。
5,所有的黑都是出自于嫉妒。
5,有的人不打拳，却比拳师更恶心
3,杀光女权，一个不留！
4,首先，艾滋病起源于美国，泛滥于非洲，这个泛滥的主因是非洲人喜欢滥交，其次是遗传，血液等，非洲艾滋病是百分之三十，中国是万分之几，滥交的原因你可以细细分析一下为什么会这样。其次，你有能力辩识出来是真的洁身自好还是假的吗，毕竟种族爱滥交，这是风气。当然谈恋爱都是信誓旦旦。我相信每个eg能免费被嫖，肯定离不开甜言蜜语，信誓旦旦，最后中枪。最后，我们假设一下，你愿意冒着这个艾滋病的风险，想象过这个后果吗？这么大概率的风险，这是一个让你活的没有尊严，整天担心什么时候爆发的疾病，据说疾病发作时，全身溃烂，外表就能看出来。摄像下周围鄙视你的眼神，害怕接触你的态度。另外，得了病，自找的，别想着别的种族乱搞传染，报复本民族，可耻
5,曰本之前已经有很多地方承认同杏伴侣了
2,同癖:全世界都是同
0,中国引进那么多，迟早都会出现这样的情况
0,一方面，俄罗斯没有非洲殖民史，没有黑人奴隶贸易一方面，全球化时代苏联国籍很难拿，而且非洲人更适合移民到美英法最后，俄罗斯白人至上主义者不少，而且没有政治正确
5,所以这是她们努力的回报，你呢，每天发几个无聊的帖子就想获得成就?？
5,现环境下这个阵营没有团结就是扯谈，没有团结就算再扯一万句大道理也是狗的屁，团结始终应该放到第一位，我们需要求同存异。
3,女权能不能自己艳遇找精子生娃啊男的又不逼
4,白左真可怕
1,不，我只看到西安的满满敌意，并且莫名其妙。现在连带着对陕西没有一点好感
5,建议搜一下成都黑帽门女主吴施蒙。正常女性还是占绝大部分，但是挡不住有些中国女人重口味。
0,首先虫类及其它们后代虫混更本就不是所谓人类而在严格定义上虫类及其它们后代虫混是属于野生动物昆虫纲最低等动物
5,可是中国男人还是那样的中国男人！中国女人已经不是那样的中国女人了！凡事讲究一个公平，你能变我也能变
1,我舍友就是苏北男，我对他印象：犯贱
3,女性不婚不育还是太少了，多去劝劝，男性的话就劝他外娶，这是我们的策略。
0,没什么不能接受的，反正迟早会改观的，反观黑人.....
3,成天带妹的舔狗能不能死啊
0,黑人在哪个领域比别人强？嗯，犯罪领域。
5,说实话，一般都会同情姑娘，但是如果要接受的话，看爱情吧🤔
5,我啥时候说河南人偷井盖被歧视？
3,我们的妇女同志对外民族的包容程度已经达到人类进化史的巅峰，想必用不多久，全世界人民真的可以团结在一起呢
5,我这辈子没这么无语过😓😓😓
1,说的对因为真正属于它们故土东部飞舟和西部飞舟和中部飞舟和南部飞舟而它们自从踏上飞舟土地都可视为入寝在根本不属于它们土地寄生殖敏
4,这是学校还是高级妓院
5,祝你生活如意
3,绝对不接受这种女性
5,有些贵物就是这样的
5,个人觉得蝴蝶姬的老公有问题，要么是三非，要么是搞非法买卖的，从她的行为非常可疑。
3,那个女的应该被驱逐出中国，我是乐山人，和她同乡，但我认为就该如此。
5,河南分数线在那儿管着…
5,哈哈，都不是，大家别瞎猜了。但这件事情是真的。这个女的是和中国老公离婚了，带着孩子找了个印度同事。在国外，肯定不是你们说的那个女的了。
1,你接触的太少，广东人也不温和，是看不起人，高冷
3,只能说文化思想领域被打败了，中国的女性成为事实意义上的精神殖民者
5,瞎说，去非洲感受一下才有发言权，这答主都没去过非洲肯定瞎说的，你要相信自己，一定要自己去感受一下才行😎
0,黑人智力≥70，沃森诚不欺我！
5,地域调侃我觉得没问题，地域黑就是个人素质问题了。
5,其实那些大部分都是带节凑的。
3,还真不是，中国土豪都找国女当小三，玩黑女的也是过去的务工人员
5,作为一个gay，我不觉得这种态度有什么问题啊……这篇回答简单说就是：你爱逼逼你逼逼，关我屁事。
5,河南人口众多，中国的每个省份都有河南人，遇到河南人的可能性非常大，难免会遇到什么事情，但是每个地方都会有黑暗的，只是可能你大概率遇到了河南人
5,你是真的牛比
5,问题是中资企业还雇佣她吧。
5,肯定是支持撑同的
0,不想看见一个小黑皮说他是炎黑子孙，想起来就觉得恶心，就这么简单。
2,提一下同性恋运动的一个精神控制伎俩，我称之为群体PUA。这种策略古今中外都有先例，比如“存天理灭人欲”、“人生而有罪”。通过以圣人的标准要求所有人，攻击正常人会有的心理机制（对异样者的排斥、好色等），从而让对象产生负罪感，并更加卖力拥护提出者所制定的“政治正确”。这种行动方式邪教经常使用，我才说本质上是一种PUA。而且个人行动往往没有有组织的群体行为更加有效，这根本就不是个人行为，而是同性恋宣传的统一行动纲领。在这种宣传下，多数人看到同性恋者就会产生焦虑和厌恶的，同时因为自己的焦虑和厌恶而更加自责，从而不可自拔。
5,候鸟“我是煞笔”
5,你妈确实不如你姐
0,那些八国联军和英法联军的种我一般直接选择无视
1,问了几个正宗江西人他们都说除非没办法才取本地女人我说彩礼就要六十万吗有一个回答让我印象深刻他果断澄清哪里要六十万呀三四十万就就可以了
2,但是我们要“理解”基佬，因为它们在现实生活中活得太憋屈了，它们之所以把别人先禁言了又去麻人，就很好的证明了这一点，它们需要发泄，但是又害怕看到那些回击它们的内容，所以只能如此
5,拉货的车就不应该拉人，下次司机师傅们知道了吗？
1,东北被黑就是短视频刚刚兴起的时候 其实也不算黑 就是贴标签 短视频拍的东北人大金链子小手表 现在没有了已经😅😅😅
5,说明一切地域歧视者都是蠢或者坏！或者二者兼备
5,中国一带一路战略就是投资那些地方，到时候收益大部分在资本巨头手里，我们就是可以吃一下发展福利。说不定人家抓住机会过的比我们好呢
5,小哥哥居然是。。。伤心了。😔
5,别的不知道，我单一辈子也不接这样的
5,答主看看这个呢？最近看了好多洛阳与西安之间的事情，也是晕头转向的。总之两地互喷问题肯定是解决不了，只会加剧矛盾。希望两地间的人都不要再被带节奏了吧。
1,我上次从咸阳机场出来的时候，有一些出租车司机就问去哪，有个人很屌的说我去市政府你能去吗，然后转身就跟身边的两个人说起了河南话，我天津的朋友还说那个河南人好拽啊
5,这里的言论有点逆天
3,太逞强好胜的女人实在是不可爱，这种自以为是的女权者总想着和男人一较高下。其实男女都有自己该做的事，不可能平等相等，争什么呢？有什么好争的？男人征服世界就拥有女人，女人征服男人就拥有世界，聪明的女人还是靠征服男人来拥有世界的。
0,大家你们可以精法、精苏、精美也可以精澳、精意，但千万不可以精尼
3,唉，这里的人，这里的评论，在这里性别是女就是错误
5,人家又不饿，那里很多天然食品😆
5,基本上说的没错 只有最后一条有点野蛮
2,直到今天。他还不敢拿出证据。它在害怕什么？它为什么始终不敢相信它是个gay？是因为曾被男人狠狠伤害过？
1,别说是非洲人，就连欧美那些发达国家的人都未必能和我们国人能比。为什么说我们国人素质好，看看疫情就知道谁好谁坏。都说疫情是照妖镜。要求我们居家我们就居家，要求我们戴口罩我们就戴口罩。至少我们不会零元购，也不会去抵制疫苗和核酸检测。看看国外，他们的感染人数每天都在上升。每一次我在某音直播看看国人博主，就发现外国人压根儿不戴口罩。所以大家能看到外国人得了新冠，一点不奇怪。
1,我见过最离谱的黑河南人的依据是特斯拉维权那个女车主是安阳人。其他地方某个人出事都就事论事，轮到河南就一个人代表一亿人。
0,果然只有黑猩猩才能干出来
3,中国女权被外国女权歧视🐶？，我们要有民族自信心 ！外国女权明明是眼红我们。
0,白左笑说吧要殖民我们，少跟他们来往
3,凭什么女的能扭男的就不行
5,男的和外女结婚还是中国人，女的和外男结婚就得走。你但凡有一粒花生米也不至于醉成这样
5,我家在东北已经十几代人了，汉族，祖籍已经不能算山东了
3,你们可是中国妇联官方认证的分裂势力，别说什么回送我，我可没被认证过。
5,像这种人别理他就好，让他自娱自乐去吧
5,普遍的思想是有问题的，是弱势文化占了多数。即使是这吧里也有。没有真理真相，只有好恶。我也觉得说的对，很对。
3,小仙女的事你少管
3,xdm，以后狊们要是再骂你们茶壶的话咱们就用这个反击吧，懂的都懂
5,我在搜集三非黑人的资料和证据，楼主有的话麻烦给我
3,换个角度思考一下，体验过了以后是不是就更没必要因为女的生孩子不容易去体谅女方了？毕竟她吃过的苦自己也吃了一遍这样就谁也不欠谁的了。
0,有娶黑女的，生下的小孩也是小黑孩🤣
5,你们是从哪里看到的这些新闻啊，我从来都没刷到过😅
5,肯定不是啊厌女症和厌男症不都一个性质的吗都是有理由存在的
3,忘记发总纲了，这里补一下。目录女拳定义篇个人篇舔狗篇家庭篇职业篇企业篇社会篇政府篇女性篇国际篇后记
3,兄弟，辛苦了，现在喷吧基本被拿下来了，就鬼母跟几个还在苟延残喘，好好休息，明天再战
5,有几个广西人跑调的?
5,女性接受高等教育比例超过男性接受大学专科及以上教育的女性比例为18.0%，比男性高1.6个百分点，比2010年提高3.7个百分点；其中18-24岁女性这一比例最高，为50.9%。在接受大学本科教育者中，女性占53.6%，比2010年提高5.8个百分点。不赞同“女生不适合学理工科”的女性比例为77.9%，男性为77.3%。为啥不统计下理工科的男女生比例？
3,支持小氙钕
3,本来就是普男和全女收益，顶男根本不在乎这些虚的
5,这好像不是官方行为
5,本质是资本家的操纵，想通了就知道该把矛头对准谁了
3,我们男性应该好好学学法律，省的女犬发情腻上你，你不愿意就诬告你强奸?
2,你因为性取向而不尊重我，而我受得了，这不代表其他的gay/les/bi，尤其是那些青春期的孩子也受得了。
0,这么大怨气啊，为啥不找个黑人妹子做女朋友？
5,无论如何，这笔账算不到东北人民头上。还看到有人说要把为关东军提供后勤的账算到东北人民头上的，这种人就是妥妥的分裂分子
1,潮汕火锅天下第一，潮汕彩礼也天下第一
0,俺也一样 来人给我戴个种族歧视的帽子
0,这不是它们饿死不种地，渴死不打井
5,妈呀这肥猪好恶心
3,中国一女生被黑人当街指着鼻子骂，而她乖的连话都不敢说
0,这是平权的一个过程，没办法，平权从来就是个漫长而又痛苦的过程，充满了偏激和矛盾，你看美国黑人平权那么久了还是一个样的偏激，都还有很长的路要走，等真正平权了这个现象也就消失了😎
3,洋精金贵，婊们自掏腰包去求来的
3,女人直接就给敌人生孩子了，不仅如此还会为自己开脱，美名其曰：我们是为了爱情！
5,好图，我偷了
4,另外染艾的人有资格讲别人吗
2,老子正常性取向还得归功为性教育缺失是吧，你们政治正确够可以的，差不多得了呗⁉
3,如此完美？哈哈哈，就胸前那干瘪的半两肉嘛
3,整急眼了我可以干猪，但是不会干有过黑人男友的女人
0,黑二代真是黑，偷渡来中国，连个回答都要学你碟黑着来匿名不敢明面回答
1,陕西人确实是这样的，看不起附近几个省份。
0,黑人不干活，白得20万。国人在拼死活供他们。吃喝嫖抽。一帮废物，能帮中国什么？滚蛋，wwe草，啥也不懂
5,你能提到河北就很感谢你了🤣🤣
1,上海歧视是真的有
2,比异性恋更加处心积虑地想要孩子，但要想方设法地抹杀异性的地位和作用。
5,嗓门大？广东老太太谁都不虚，无论在哪里
3,不听老妈实话整容，信路人化妆，幕刃智商可以的
5,花大价钱留所谓的留学生 却不舍得给国内的更好点待遇.
1,有一部分南方人是不是分不清北方口音啊 上次我在东莞看见两个人吵架 一个广东本地的 另一个明显是唐山口音 旁边就有人说:哪里的？听口音东北的吧😲
0,不看av我大街上拔黑人裤子吗？av里面亚洲人也没有大屌啊
5,……你这不就是在搞地域歧视吗。
5,有些人啊，就是自己都没活明白，却天天要求别人，你有那闲心管管你自己好不好
5,这个是假的...早就辟谣了...
5,俗话说**草的就是说的这种媒体这种人
5,我总觉得现实生活中找黑人的没有那么多吧，有肯定是有的。但我只在网上看到过，现实生活中一个也没见着。
3,舔狗妄想感动别人，可惜只能感动自己。还沦为别人的笑话
3,谈恋爱，结婚，最拉低男人生活质量
4,才不对亢让t们团结鼓励让t们风况捏参考棒子锅
2,目前关于lgbt的一切问题都还处于纸上谈兵阶段，所以千万不要这么说，反同也是为lgbt发声的，比沉默的大多数更能看到问题至于解决问题的方案，也不是反同或者lgbt本身说的算的，还是要上面结合社会实际情况来做决定。虽然目前还是被无视状态。
5,你才是要好好读读历史呀，明朝嘉靖年间上海还是小渔村呐🥺
0,黑人就是不老实，脸皮厚
3,不拉女的就是了，吊事没有
1,但是归根结底，单是弯弯还是不成气候，背后另有其人。
1,错了。江浙沪是地域黑输出最多的地方
1,安徽人在江浙经常被歧视，其他地区还好👍️
5,人从出生就被异性恋宣传，结果呢，异性恋本还是异性恋，同姓恋也还是同性恋
4,互联网上并没有任何一个文明和谐的平台，只有资本主义希望从中再捞一把，荼毒年轻人的思想
0,这不就是虫类永远延续着没爹的铁律
5,你的回答被删了囧
4,感觉楼主应该是国外的间谍，混入我国来扰乱社会秩序的。
1,就会说南蛮，字都打不对，还真被河南人骗过，不知道你是哪的人
5,以后不准魔怔人出现在我帖子里
5,不是说以前皇室为了血统纯正让近亲结婚 而近亲结婚的后代会出现大毛病嘛
1,女人会通过对方的态度，而非理性，判断强弱，所以舔本身就暗示你是弱者，除非有明确标价的东西提示你是强者，而女人是侍强欺弱到了极点的。。这不仅是女人，而且是东亚的一种天性。这就像一个sm天堂。
5,统一回复一下，评论太多了哈 ，我的一一看完了，有好有坏吧看得出来部分人在生活中过的都不愉快，如果这种方式可以让大家心里好受一点，我也无所谓。
3,小仙女的后宫可以贷款帮她完成任务诶
4,办的是学校，还是办的妓院
0,回非洲去吧。你自己说你是中国人，但是中国人不会认同你是同胞的。你只会在中国社会的排挤之中成长
0,对的它们国际鬼子虫类及其它们后代虫混在全球就是老鼠耗子过街人人喊打
5,刻板印象，骗婚不等于男同。
1,山海关里边的大人，咱惹不起。卷不过别人，就只能黑点关外户聊以自慰了。这是历史常态，古今台外都是如此。连萧山的都不算杭州人呢😆 你跟他们争什么劲。
3,崇拜黑人的跪族男孩至少不给黑人生猴子的吧？😢
1,中国抗日时期特么最恨日本就是东北和四川了，这人学过历史吗
5,涉外婚姻，男性外娶占六成
3,成都自杀女教师吴诗蒙确实是被老黑睡服了！不是崇洋媚外！不是崇洋媚外！
4,哎，只可惜无良媒体竟然还用做他女朋友令人羡慕来形容
3,那不是腐癌？?
5,离开国家你什么都不是，没有说离开男人你什么都不是吧！还是要努力奋斗创造财富的，而不是努力内卷！
5,人不是圣贤，道听途说，随波逐流。就是形容你这类人
3,这个索玛女王，应该绳之以法。怎么就没人管？
0,黄河水洗的黄皮肤 5000年都没变的颜色别再过几百年全黑了
0,"“男人可以媚黑女人不行的问题，那你怎么说服她们,她们看了不管心里怎么想黑人肯定跟你刚,你可以换位思考下”我就是你说的这种心态，我讨厌双标男胜于讨厌黑人，毕竟黑人这种生物不接触就可以避免了，但这种双标男知乎到处都是，不停的给人洗脑男女有别"
0,你就差与猩猩终成眷属了！?
5,听完他的回答，我他娘竟然有相同的想法，看来男同胞的价值观都差不多……
5,这回答怎么还在这儿，赶紧举报啊，都干嘛呢
5,孔子曰：耳听为虚，眼见为实！！！
4,其实最可怕的还不是被黑人上过的女人得艾滋，如果得了艾滋能看出来，大家只要远离即可，最恐怖的是这玩意还有潜伏期，她自己都可能不知道自己得了艾滋，除非做专业检测，那就只能默认每一个跟黑人上过床的女人都得艾滋了——看不出来可能是潜伏期。
2,爷又来了，楼上那个低能也就敢在网上叫一叫了，在现实中连句话都不敢说，我要是遇见这样的txl直接煽风点火孤立***
4,黑政府不作为，假模假式倒还能理解，黑唐山人我是真的一直都看不懂。黑社会多，明明最受苦的就是唐山的老百姓了，还要被网暴？
5,这昵称有点东西
2,欧美大规模艾滋病成灾就是因为男同，给那个0号病人再洗地设多少人设，他也是几千个X伴侣把艾滋传播开的，所以说艾滋病最早有个称呼叫gay cancer。
5,上海可就这几个月的事，原来上海人骂东北人可欢了，可是你也不能反驳，支持东北的毕竟是少数。
3,应该在随机带走几个lkd
5,上海的苏北人并不多，不足四分之一，要不然上海话就不属于吴语了。
5,挺正常的，上次有个采访，一个白人女嫁了中国人，也是被她的圈子踢掉。当你选择了异类，就要有被排斥的觉悟。不过，奇怪的是，娶了黑人，白人或者越南人的男性倒是很少见他们被排斥……
1,我没觉得中国人有多善良，去非洲搞当地女人的中国劳工有的是，回国了，扔下女人孩子跑了 和非洲那些来中国的留学生有什么区别呢😅
2,是啊，好姐妹嘛。gay多数都是妇女之友
1,害，上海那嘎达嘛，本来没啥感觉生活中没怎么接触过上海人，扔菜事件后对上海再无好感，可笑的是辽宁之所以能够保护自己，是因为那个捐菜的领导是上海人，了解上海人的天性，才能预判上海的预判，我......
3,她们又想刀谁去爆金币了吗
3,得了吧你，你管这种东西叫喜好？那你去嫁给他们好了
1,第一印象，河南：穷，人多；东北三省：出生率全球倒数第一；新疆：治安可能不是很好
5,所以呀，别接盘，婚检很重要
0,图个器大活好吧
1,黑龙江人还歧视辽宁吉林人，说他们的口音怎样怎样😄😄
5,看到评论是点赞的五倍，就知道这个回答不简单
5,你自己臆想什么呢
5,请视说这种人为弱智
5,正常，我也经常被喷，习惯就好。
5,你看看，何必发言来佐证我的话🤔
1,朋友说河南人偷井盖很正常
5,有图有真相，国外的现状我们的未来
5,😅友邦惊诧，全世界再也找不出第二个了
3,要确保女厕所数量多于男厕所，男厕所多于女厕所是违法滴
3,北方：女人不能上桌吃饭，封建落后，南方：女人不能上龙舟，你要尊重当地风俗
4,远离贴吧，微博这些SB软件吧
3,此事“女拳”功不可没。
1,被评论笑死，来江苏上学，狠狠体验了一把被歧视的感觉，嗯，当然是个别人。不过这是我在银川没感受过的
3,这是正常人该有的反应，但是这个**女从头到尾做了啥呢？
5,纳闷旁边的女生咋没有跟着喊的
3,也就是单纯的觉得和黑人好的女人都是脑子有毛病，智力有问题，这种傻子那个男人肯要
0,韦小宝他妈都不接洋鬼子
3,一出事不是玉玉症就是神经障碍，男的命就这么不值钱？
0,楼主这讽刺太有力度把跪虫族和国际鬼子虫类及其它们后代虫混描写淋漓尽致
5,别梦了 事实就是这样
5,法国足球队好多黑人🤔
1,南方人黑陕西可能是因为江苏、浙江陕西人很多，跟河南一样出一两个人啥b就会扯到整个陕西身上
